budget_per_side,dataset,draw,estimate_l2,estimate_sha256,far,instance_index,instance_position,method,model,normalized_vector_mse,phase,query_total,runtime_sec,scenario,seed,severity,squared_drift_error,target_l2,target_sha256,topk_overlap,vector_mse,clean_mask_sha256,shifted_mask_sha256
-1,electricity,2,0.3986162022713963,A8D202FB40CF89BA6FBE1860A957928BD2658787B76AE62023D59C0F725DBEC8,1,10917,0,slime_independent,logreg,6.809524829021691e-05,full,256,0.04461520002223551,mean_shift,1,1.0,6.120755387268394e-07,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,0.8,1.8583037730855407e-06,,
256,electricity,3,0.40152175641605065,5E186081582AE41685405F730AB45352BC3A9589A5073BD56A6CEBE2171913B2,1,10917,0,glime_independent,logreg,0.00021551206058060784,full,512,0.03342840005643666,mean_shift,1,1.0,2.379280321856904e-06,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,0.8,5.8812749109238535e-06,,
256,electricity,3,0.3967386964689152,959715B676767D8F8E9E2B2C997A023EDA51D5773CF7920BB3559567CCA03D1D,1,10917,0,kernelshap_independent,logreg,0.00037933000184454106,full,516,0.061169200111180544,mean_shift,1,1.0,1.3360308772045878e-05,0.4013187871134941,E8C9EBCBF895FE656A9DC7E60B67AE64963F25F83C9517673C799C84C67F829C,0.8,1.039182662121546e-05,0D4E164A83BC6B2B97EAC1DFE44BA1D46A9DDCF76DD421FC27B4CD59F1176B37,6A68551E43F98923B866FAAFB34442D1954626E9EE5258ABA707A1405260EAAB
256,electricity,3,0.3955463872823677,68BE58AD90BA31A056449277EFDE8AC9C2BEFED9BC4BD49CA27EBF63616BD8E6,1,10917,0,kernelshap_paired,logreg,0.0003748952025707292,full,516,0.05843500001356006,mean_shift,1,1.0,2.1158384493477313e-05,0.4013187871134941,E8C9EBCBF895FE656A9DC7E60B67AE64963F25F83C9517673C799C84C67F829C,0.8,1.0270334345547183e-05,F0DDD802D7D69A22095735DD683A1671251F61C61B4BCF0E678A61775F0EA983,F0DDD802D7D69A22095735DD683A1671251F61C61B4BCF0E678A61775F0EA983
256,electricity,3,0.3993408401994865,36284957ADB5AA9BE7010E1A24BC29838EB90EFD5E70C924E427424ACD32D8E7,1,10917,0,lime_independent,logreg,2.3215794690876026e-05,full,512,0.042318399995565414,mean_shift,1,1.0,4.166604759061879e-08,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,1.0,6.335537346947642e-07,,
256,electricity,3,0.3991670648125257,10560A172FEDAEC852AE793D6679FA9522101FB9F95E51A69BC105D32B2FA34D,1,10917,0,lime_paired,logreg,1.0039867216062574e-05,full,512,0.04269740008749068,mean_shift,1,1.0,1.1756919674510867e-07,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,0.8,2.739856832501972e-07,,
256,electricity,4,0.3992910304699899,942678086C8E85C1AC6EC511AF0F24CAFEC364C3064E9B026E1A3AED2DBCDE73,1,10917,0,glime_independent,logreg,2.450054433257997e-05,full,512,0.03616770007647574,mean_shift,1,1.0,5.948831548250117e-08,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,1.0,6.686142589838244e-07,,
256,electricity,4,0.39988667552125523,47A2B0160A672541A1D84101E65CD1912DB9505A0097EAB8CD1F7734F6AB3AD2,1,10917,0,kernelshap_independent,logreg,0.0001606938638495609,full,516,0.05384399998001754,mean_shift,1,1.0,1.3165626298141173e-06,0.4013187871134941,E8C9EBCBF895FE656A9DC7E60B67AE64963F25F83C9517673C799C84C67F829C,1.0,4.40224280731216e-06,DD4D928545E2BECFD2E20B2D258009A98A01A1F4BF7CD7349CE4BFB625665C1A,E5F1B3A17CD598BFD768C9252941F23EEA7B97FA77405812AD4DB6A76C60B4DA
256,electricity,4,0.40124905059543586,5C502E43EA9ECAD2F89D9596F98A6FF966969993ADF4A426CF5D24692A716B19,1,10917,0,kernelshap_paired,logreg,0.0003163219283322235,full,516,0.05561619997024536,mean_shift,1,1.0,3.1324490945671605e-09,0.4013187871134941,E8C9EBCBF895FE656A9DC7E60B67AE64963F25F83C9517673C799C84C67F829C,1.0,8.665706956298622e-06,595E4E338C09A689187118F3D85D27AF81BA9743D6C0306657AA4CAF8BA92B61,595E4E338C09A689187118F3D85D27AF81BA9743D6C0306657AA4CAF8BA92B61
256,electricity,4,0.39909638600982755,A0BFA05DDFAC81A9170F49F36C0DFCA0ED27894D96370FDD3F1E0C382F0384DC,1,10917,0,lime_independent,logreg,3.506595329993804e-05,full,512,0.04102300014346838,mean_shift,1,1.0,1.5944364762606643e-07,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,0.8,9.56941856594685e-07,,
256,electricity,4,0.39973016240507364,BF391BF1B8628444894AF049064BF18A7555DCA4F104FE5010A202B0952923F4,1,10917,0,lime_paired,logreg,7.198840885816994e-05,full,512,0.04540840000845492,mean_shift,1,1.0,1.1443320363220986e-08,0.3995963329161539,C62A7263B9CDA1937F9BF385A051FC21C3D7A06EDC407D35FD1278A9F2D52575,0.8,1.9645472357985525e-06,,
256,electricity,0,0.48672722455379414,7747C0E1082E814717E261D07DF7346A023E7591B0C53CB587B130807001E099,1,9160,1,glime_independent,logreg,0.0001346387940816356,full,512,0.034534099977463484,mean_shift,1,1.0,2.460981956426985e-08,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,3.874056477743671e-06,,
256,electricity,0,0.48503247886838274,05BD756FD246760CBD028249B016A1B08C46559F2332F08FA835FC57DFE68CD2,1,9160,1,kernelshap_independent,logreg,0.00021742344602722336,full,516,0.05925940000452101,mean_shift,1,1.0,8.447855062039623e-07,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,6.294538110160805e-06,0895223717047303B3290AAA4589F42AA2E3FEA422CCC5B21F9841A6249150C1,E280D8A6F41CB064633ABCF2AE5961CC3551C826FC9E481B6D8B65ADE957056B
256,electricity,0,0.48981854360603133,69AB63CD302C6E40223E6199B2707F92742E606B4190D76A50B6329B6C7B094B,1,9160,1,kernelshap_paired,logreg,0.0004908799674402935,full,516,0.055332900024950504,mean_shift,1,1.0,1.403684644206922e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,1.4211267087453596e-05,1DC84B1F0107C8B1D6A584087BED8EB0B873DBDADE8FAB8682825ACE95FAF749,1DC84B1F0107C8B1D6A584087BED8EB0B873DBDADE8FAB8682825ACE95FAF749
256,electricity,0,0.4827044326327009,BAA420D61B5A7A9353A5761F5F74A865BC5A3B352FCE03CFBF4FDAC03C8709B5,1,9160,1,lime_independent,logreg,0.0002715163445172473,full,512,0.02939110016450286,mean_shift,1,1.0,1.4009649749490725e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,7.812530262656271e-06,,
256,electricity,0,0.4883022549986748,5387611330D7F3698CC0B3788189560DE4B44F1A207EF8FD60FF610B6F98CDC8,1,9160,1,lime_paired,logreg,0.00035978873860362324,full,512,0.0324450999032706,mean_shift,1,1.0,2.8648144868720097e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,1.0352453785061846e-05,,
512,electricity,0,0.487810806553334,A7E753DF77E992503FF6B9A6538A6199FEB185F3A326CFD412835CC50C7AEA50,1,9160,1,lime_paired_slime_budget,logreg,0.0002724358620973714,full,1024,0.04441730002872646,mean_shift,1,1.0,1.4710464574281532e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,7.838988187075285e-06,,
-1,electricity,0,0.4876460220466633,B497687DE02057940FA5A1B6622393539F3254C350837603DEB1E3563D4B73A4,1,9160,1,slime_independent,logreg,0.0012239040970033783,full,1024,0.08606630004942417,mean_shift,1,1.0,1.1069709463952728e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,3.521625121105924e-05,,
256,electricity,1,0.4916522072039817,155BAE0EA7A076197CDD206237593F33BD6E5636E4082A1586A332C206F7CF51,1,9160,1,glime_independent,logreg,0.0003348455676887577,full,512,0.03302530013024807,mean_shift,1,1.0,2.4754375283374198e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,9.634746429486365e-06,,
256,electricity,1,0.48316886859030744,89C7CE0941484F70C421A1727E852E6BB3F100F78813EBD21DC25AC3CD2C1041,1,9160,1,kernelshap_independent,logreg,8.566696482876655e-05,full,516,0.054755899822339416,mean_shift,1,1.0,7.41730039530089e-06,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,1.0,2.4801095960412635e-06,13DA5353DADF9B732768B5CE5F015AF55D7EB0DAF5E8B1D676D7231C86A6A15D,036DAAF710882E00AB305AC48B5986B1D2C126B458E150763F3D4F46386F9AD7
256,electricity,1,0.482870724508697,289767664B5C47F78FC2E4E8A3EF83CF96E67B7883C6BAE96D8212360C25A748,1,9160,1,kernelshap_paired,logreg,0.00022994548414096208,full,516,0.055577199906110764,mean_shift,1,1.0,9.069078696861208e-06,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,1.0,6.657058563055961e-06,6177F85AFEC32C001724500FA9AC3F790B95A752ECEFE3AD691BDD80442AB2EA,6177F85AFEC32C001724500FA9AC3F790B95A752ECEFE3AD691BDD80442AB2EA
256,electricity,1,0.48959031572485767,9A2731FE38CC1BA06F4BAE5816A1202E764A11B2C2FC278CBD09F9513BCDB0B3,1,9160,1,lime_independent,logreg,0.0001147044666286373,full,512,0.039925199933350086,mean_shift,1,1.0,8.715256350925522e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,3.3004720890426946e-06,,
256,electricity,1,0.4805732364249595,487CDC1AF139DC8676D1F55319C58A86C98872306BF8D8EB48C8D040D8407EDE,1,9160,1,lime_paired,logreg,0.0003416249411564992,full,512,0.04159390018321574,mean_shift,1,1.0,3.359222940200739e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,9.829814098332411e-06,,
1152,electricity,1,0.4884671570912014,24C22CBA89B65A87EBFA12478B2C308C0C822CA66CAFE8044056E73A0D99C31D,1,9160,1,lime_paired_slime_budget,logreg,6.64037166191698e-05,full,2304,0.046010199934244156,mean_shift,1,1.0,3.436009450339267e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,1.910680723705608e-06,,
-1,electricity,1,0.4875313887400843,9A9A6F68E972185701E1ED2366D4729BE39285C60CB5ED05558CB0A8DE358E95,1,9160,1,slime_independent,logreg,1.3864863544342283e-05,full,2304,0.12847579992376268,mean_shift,1,1.0,8.84237541957049e-07,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,3.989434456344232e-07,,
256,electricity,2,0.4819662590350093,2E2A5AF9EBF8329DD9FE42B98BC502FC27C473871A2EA75D4EEC44B43838A044,1,9160,1,glime_independent,logreg,0.0011803228592206629,full,512,0.040487300138920546,mean_shift,1,1.0,1.984739121801443e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,3.396225768198882e-05,,
256,electricity,2,0.48224304746981506,583FBB39616BE65E061457E4B050C13432B5E4702BE2926F7B27559ADF9A98EC,1,9160,1,kernelshap_independent,logreg,0.0003712644047247432,full,516,0.05724979983642697,mean_shift,1,1.0,1.3084648497229304e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,1.0748325386184228e-05,861AB45C842815A71C9D2EEDE147F1236CAAE91369326D0C71DD4321DE618A98,37E4E30673DF2EEE24706843957665CC158A4147732576BE2CD0B09E9CB48A07
256,electricity,2,0.49572515111055787,AE11354AA6198B61673861C09E1444A1425EBFA189D834DF216B44CECB5C3774,1,9160,1,kernelshap_paired,logreg,0.0010132108429296357,full,516,0.05864310008473694,mean_shift,1,1.0,9.154275373675793e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,2.9333056673428864e-05,9B874E708E45C98324D3C3D0424C6C2773B94ECC99ECB9DCCEAE8B928107B694,9B874E708E45C98324D3C3D0424C6C2773B94ECC99ECB9DCCEAE8B928107B694
256,electricity,2,0.48360255381193823,6BD87B859617C7F2FCD88B6A996083F518D83269497C1401DFB8D18C41CCC658,1,9160,1,lime_independent,logreg,0.00017108659024471956,full,512,0.04127320018596947,mean_shift,1,1.0,8.266118912213062e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,4.9227944866377635e-06,,
256,electricity,2,0.4856801979143499,5801523FF5218810DF3C9534733440C532D5B1F3F9FE9F80854B386F88184575,1,9160,1,lime_paired,logreg,0.000131265678012378,full,512,0.04883090010844171,mean_shift,1,1.0,7.417710334224412e-07,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,3.7769994426786846e-06,,
1152,electricity,2,0.48499172696248344,52B74AD866C7862FD006B9B50F59903C265DE672B5F183F800671FAA168E4A89,1,9160,1,lime_paired_slime_budget,logreg,7.529345129681158e-05,full,2304,0.03086029994301498,mean_shift,1,1.0,2.339494838211762e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,2.1664712961646797e-06,,
-1,electricity,2,0.48656536660276667,04A5A9C054105A1C8FC0EA342CFFC7E2577AE3AC1C330D3A5F8097DB40D6937F,1,9160,1,slime_independent,logreg,6.47097587004619e-05,full,2304,0.12189080007374287,mean_shift,1,1.0,4.355638814589187e-13,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,1.8619392841171302e-06,,
256,electricity,3,0.48983213399505904,D3B41C42DB68829C6DE87EEF3041C1A707DD840551C05B123E38F52C6594F2EB,1,9160,1,glime_independent,logreg,5.8105750738268033e-05,full,512,0.03211189992725849,mean_shift,1,1.0,1.01697436051233e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,1.6719175299895983e-06,,
256,electricity,3,0.4927809934028262,81C6D0434A08CBACBA79D596A39FA1BA7583D1074ACB11B541093F8084B47327,1,9160,1,kernelshap_independent,logreg,0.000624563177314645,full,516,0.05234550009481609,mean_shift,1,1.0,4.4322036794418105e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,1.808147554297302e-05,A73D411206EECF4D313D82310EC7F9DE29D7EF9423AF4303085089C1CBF12B89,3E3371D76C0A11F93BEC9D17D758254A341DF83A991BD6A1260284985306E115
256,electricity,3,0.48935129095840196,68299E3CABCF72B55DE3E067A21EFF992307999783B6C02A97E2C2CA6969C9CC,1,9160,1,kernelshap_paired,logreg,0.0001783415217992425,full,516,0.054264199919998646,mean_shift,1,1.0,1.0817904280780895e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,1.0,5.163093153481015e-06,29924164A4C1E8CE927D5954BABBE417B99300BEC2E72B94D93087F5E95DA15E,29924164A4C1E8CE927D5954BABBE417B99300BEC2E72B94D93087F5E95DA15E
256,electricity,3,0.48840417107832496,C816C679CAB7D593C3F0F6EA895414073A64E1289AB1693C1C5A402B3064FC2B,1,9160,1,lime_independent,logreg,8.5417765524114e-05,full,512,0.03745370008982718,mean_shift,1,1.0,3.211688276407225e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,2.4577852921234652e-06,,
256,electricity,3,0.4872883388800123,A95CC0E541530582B5132C798EBE5CD08BA03D4AAF3F4651F40478EB369B75FD,1,9160,1,lime_paired,logreg,0.00020277052547838478,full,512,0.03783700009807944,mean_shift,1,1.0,4.947845849716941e-07,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,5.8344585829306e-06,,
256,electricity,4,0.48894638519174327,AA86FCC2E2D80D16FF1BB45171145832050AAB30DD326B1ED3F97EA728FC8418,1,9160,1,glime_independent,logreg,9.339675974901402e-05,full,512,0.032439300091937184,mean_shift,1,1.0,5.391923828815855e-06,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,2.6873704906072762e-06,,
256,electricity,4,0.4838650220723562,565F7BE873296F03F369AE90DFBF5BC8409F73E296B5BF0BCFDE09D2E6D3B6C5,1,9160,1,kernelshap_independent,logreg,0.0005517468116881029,full,516,0.056747299851849675,mean_shift,1,1.0,4.203599327064579e-06,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,1.0,1.597339843880329e-05,63F1D3249767BC76A934C611B56B2AAA5E30158203FDFAC51EE2181FE5790449,78CD42390E3CA5AC74632CAF34936A107E0835B56AF20A7AC28A505A28A49827
256,electricity,4,0.49282956035483205,F38D32280E9434A8DF7B4E1B690F8EA3E872CB35B5C3EF0FD747C9A668F603B1,1,9160,1,kernelshap_paired,logreg,0.00040186570636523215,full,516,0.056234699906781316,mean_shift,1,1.0,4.496168996967889e-05,0.4859790403876504,549A959A26F2E432E8CDB09E59CC9675DF5EB8B1CE040BADAD859C49E38C8C6A,0.8,1.1634251273737617e-05,2C95364BC9452EAFD1805FA825C60F198F4616F0827E31565C02D2F53897EA01,2C95364BC9452EAFD1805FA825C60F198F4616F0827E31565C02D2F53897EA01
256,electricity,4,0.4818900049227367,C9DFFC885D6A7CC7B55F36E9B389205ED825811BF54ACD811E3A71FB506A5200,1,9160,1,lime_independent,logreg,0.00017632479100778466,full,512,0.04084050003439188,mean_shift,1,1.0,2.0507666429919776e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,1.0,5.073516912044886e-06,,
256,electricity,4,0.4916006849193284,65A99F4118C27FF8DB8722639E20390058FCC39EA721EAF72C2FA057841692CC,1,9160,1,lime_paired,logreg,0.0002786437039097573,full,512,0.0456795000936836,mean_shift,1,1.0,2.425284209265406e-05,0.48656604479753995,28D4AD2AF8726EA100B2F72FB9D37B24163490CF073EC4655C7C0315A7FAF57A,0.8,8.017610774644654e-06,,
256,electricity,0,0.4500771462129078,B6E2E4A6EAF6F0D8F8A01C932A33CE928A8C4B0EA7EB3F530C6074A5F1B3A60F,1,3507,2,glime_independent,logreg,0.0002154227482049074,full,512,0.042449899949133396,mean_shift,1,1.0,2.4118548268076733e-05,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,4.686820737338007e-06,,
256,electricity,0,0.46224187651583776,B7EAFC8B137DDB16E98E8C3D8069FD2CCE2064AC18011EB6A2700EEDDE0BF655,1,3507,2,kernelshap_independent,logreg,0.0004886290435059395,full,516,0.07428029994480312,mean_shift,1,1.0,1.5884307302205434e-05,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,1.0712294939677816e-05,83AEA5F17BB679A2DE98FA59A2A83AAF48790F71CF9D8BB7AE08310C548FB26F,3E698DC21BC5D2396A7D443486C38D32331106592A9A3E7B30E02CB0202307E4
256,electricity,0,0.45801650262782606,E19E40A9B3754CF8D1149CE0A4138DED8C424584903090685B18CA02F9B30120,1,3507,2,kernelshap_paired,logreg,0.00016842813418496968,full,516,0.07728620013222098,mean_shift,1,1.0,9.42383718076365e-09,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,3.6924777057528617e-06,75310D5A3FBF9C18DEDBCB094962811BED5B82F713FAAB103362ECE1655D7BEE,75310D5A3FBF9C18DEDBCB094962811BED5B82F713FAAB103362ECE1655D7BEE
256,electricity,0,0.4544847812259938,D6932379AA2964905EC8C95A58E0019AA202E239F8A47C446290CA647FD8E3D2,1,3507,2,lime_independent,logreg,0.00032097232092449443,full,512,0.0414991001598537,mean_shift,1,1.0,8.539331616690192e-07,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,6.9831981179142765e-06,,
256,electricity,0,0.4571970968931312,D83DC19CB71CEE5B528C03EECCC4481FF9C8F7D65511403A973E00EBB89C7799,1,3507,2,lime_paired,logreg,0.00017497474139669086,full,512,0.047124600037932396,mean_shift,1,1.0,2.3984221355353804e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,3.8068182368016237e-06,,
640,electricity,0,0.4580984191372613,88D2A77E3B0FF17202CAB706193AE469C37C24CD0EDBC1C531E4887BD186FE3E,1,3507,2,lime_paired_slime_budget,logreg,6.460668151149214e-05,full,1280,0.055126599967479706,mean_shift,1,1.0,5.634262791296498e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,1.4056079833808167e-06,,
-1,electricity,0,0.4539468036511824,FCB6596520720644827E13358535B98D852F42AE92AC6AD9FDDB61F713BA1E18,1,3507,2,slime_independent,logreg,0.00022770061164104565,full,1280,0.10867300000973046,mean_shift,1,1.0,1.996006273390891e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,4.953942689138388e-06,,
256,electricity,1,0.45749061558495846,E1E09008E8342A9E0BBAD125D4E4BD8D6C48EDDC635A30844949218214FF4312,1,3507,2,glime_independent,logreg,0.000286954435748056,full,512,0.03945359983481467,mean_shift,1,1.0,3.3020775233985006e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,0.8,6.243091833810697e-06,,
256,electricity,1,0.4630074295514976,09F11B8B2E6B1979A9B8A2622AB4D9D15B0041D4D911B0B96E57050D9B65F1C0,1,3507,2,kernelshap_independent,logreg,0.0004736228956732375,full,516,0.061461699893698096,mean_shift,1,1.0,2.2032130102714336e-05,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,1.0383312691019572e-05,33A1FD3851157F026D4B0BA2C410E0B9D56D86C39E6C93826BDF941579CC047F,F1A072BAD133E4E2ABC7604E7FFDE419AC67BDFB508764B75CBE3AF843CFD961
256,electricity,1,0.4594593341796149,A86FFF2CAA14FED2DC33166EF0FCD609384E54B6D8454F782C5F0D9013439C00,1,3507,2,kernelshap_paired,logreg,0.00021577745294887137,full,516,0.06782780005596578,mean_shift,1,1.0,2.0187849857417947e-06,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,4.730524613796654e-06,84BB203026859A1DFDF0F7BFC7918060D2FAEA12320672B0EFF6427E649FFD62,84BB203026859A1DFDF0F7BFC7918060D2FAEA12320672B0EFF6427E649FFD62
256,electricity,1,0.4541950646079371,8BB3D52F6C80494281661BD168A47DAF2C7026F1E67889EBB5D27F4E0E0135D7,1,3507,2,lime_independent,logreg,9.825154138201165e-05,full,512,0.051272200187668204,mean_shift,1,1.0,1.4097874178844627e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,2.137598584466232e-06,,
256,electricity,1,0.45836764049655054,FFACE73C6194D935986530261B269F1C91572523F6161D44A94E0EFFB12975A7,1,3507,2,lime_paired,logreg,9.772867589012242e-05,full,512,0.05362790008075535,mean_shift,1,1.0,6.866456581827359e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,2.1262229203330553e-06,,
256,electricity,1,0.45490573843734267,7A79977219F8A6595B9D5FE49D03F9A4F61DED31B63E985225631616C286686F,1,3507,2,lime_paired_slime_budget,logreg,0.00011564366370122021,full,512,0.07098919991403818,mean_shift,1,1.0,2.929738008226524e-07,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,2.51598833314055e-06,,
-1,electricity,1,0.4558411004898587,AE5BA4C6728F821922A8DC1BBD09F007482848522FB4F5A48EB42F57D92879F5,1,3507,2,slime_independent,logreg,3.3480472737224385e-05,full,512,0.08070829999633133,mean_shift,1,1.0,9.647701252491493e-08,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,7.284141309507646e-07,,
256,electricity,2,0.4576802687388721,0A62F7552BC07DDBEEDC2F5079695C6009A0D73ACB5581AF92616AE5B5027870,1,3507,2,glime_independent,logreg,0.00010655701186119513,full,512,0.0434300999622792,mean_shift,1,1.0,3.962993935045548e-06,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,2.318295616694971e-06,,
256,electricity,2,0.4587217791965879,61AB5BAEE0068DA6DF4907CCF5FB291AFBC271B6BA704160C6BFE6EC445C6F93,1,3507,2,kernelshap_independent,logreg,8.988134447140517e-05,full,516,0.060283200116828084,mean_shift,1,1.0,5.529862908505107e-07,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,1.9704835075788297e-06,B11753B855070C56D2818A49C3B746AD93B232E4C5F1F1B47F84DADE6D385CCA,2F154CE16C294259D90A727770F6210EB0FED64B20F6CCBE8EE0E1913C9A248E
256,electricity,2,0.45726964962673183,AEFA0657F15D7792B7BF18BFF0592D5850FB0C0F416262BFAA7B3CE1366F1C77,1,3507,2,kernelshap_paired,logreg,0.00020071923934164237,full,516,0.06660809996537864,mean_shift,1,1.0,3.4399135193619913e-07,0.45791051552594764,142EB2D0231632EFF5DED127F3F257602174792E8A5D3D896EA8494D58232DD5,1.0,4.400400918594435e-06,B0454308F8E7357CC38241D00B043D379BEE47ABE13FF8E08E715F7616F8AC01,B0454308F8E7357CC38241D00B043D379BEE47ABE13FF8E08E715F7616F8AC01
256,electricity,2,0.4553139450786406,94384B9AD806166D0CD8F23505D721EDBACCD447A897211D5AC22A9192E90EC0,1,3507,2,lime_independent,logreg,0.00011886415355781069,full,512,0.04508269997313619,mean_shift,1,1.0,2.8802442373436128e-08,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,2.586054557668973e-06,,
256,electricity,2,0.4509581893361851,6A5B03B922734C6DD13C9D20F6157D83AD3FB1F6F2217F3905DA65DE3E389B12,1,3507,2,lime_paired,logreg,0.00014813707300756368,full,512,0.04683429980650544,mean_shift,1,1.0,1.695144187411233e-05,0.45550027596733605,DF966A871E1DA3D215273A93FAF3FCB31325BBA248086221F2BCE9D03028C488,1.0,3.222927529826154e-06,,
