dataset,model,window,seed,method,acc,ece,mean_conf,expl_time_s,n_window,n_explained,reference_window,window_hash,subsample_hash,dataset_fingerprint,cache_schema,seed_policy_version,lime_sampling_space,lime_pairing,pi_pairing,config_hash,source_hash,host,top3,top5,spearman,cosine,sign
electricity-temporal,logreg,6,2,shap,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.0010394000000815,3172,100,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,a3dac773412e74feec6497c1db447bddb7823c006c2b4d440d533e350bfa6117,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9894713586641976,1.0
electricity-temporal,logreg,6,3,lime,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.3504978000000847,3172,30,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3cf49b7e7cffdab664297639f2ca7da9135ed1245b43f4e979dc30b83b8b9dab,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.880952380952381,0.9989577586492512,1.0
electricity-temporal,logreg,6,3,pi,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.0660987999999633,3172,100,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3cf49b7e7cffdab664297639f2ca7da9135ed1245b43f4e979dc30b83b8b9dab,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.9357754408380654,0.9949500269052156,1.0
electricity-temporal,logreg,6,3,shap,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.0018744999997579,3172,100,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3cf49b7e7cffdab664297639f2ca7da9135ed1245b43f4e979dc30b83b8b9dab,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9877588622699202,1.0
electricity-temporal,logreg,6,4,lime,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.3541040000000066,3172,30,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3733f857f3932b03d04d1fcda18b92f72661d472f194f59b02bf7db68ff3d9d2,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.880952380952381,0.9989884415841488,1.0
electricity-temporal,logreg,6,4,pi,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.0775114999996731,3172,100,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3733f857f3932b03d04d1fcda18b92f72661d472f194f59b02bf7db68ff3d9d2,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9617692030835674,0.9811709586748693,1.0
electricity-temporal,logreg,6,4,shap,0.6002522068095839,0.3765846656854209,0.9740338782887852,0.0011365999998815,3172,100,1,135fc514a1f7d8e2549db8ede06a0e3786bf20c9bafc753b279e2eaa026ab037,3733f857f3932b03d04d1fcda18b92f72661d472f194f59b02bf7db68ff3d9d2,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9946883012862392,1.0
electricity-temporal,logreg,7,0,lime,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.2770882999993773,3172,30,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,d2a117ff8a2e56572123ba6e5d706cb8f43cc905cec96f3db6112a673d2a8c68,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9047619047619048,0.999754720596915,1.0
electricity-temporal,logreg,7,0,pi,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0571949000004678,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,d2a117ff8a2e56572123ba6e5d706cb8f43cc905cec96f3db6112a673d2a8c68,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9617692030835674,0.9406272414409104,1.0
electricity-temporal,logreg,7,0,shap,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0016106000002764,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,d2a117ff8a2e56572123ba6e5d706cb8f43cc905cec96f3db6112a673d2a8c68,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9943743907511576,1.0
electricity-temporal,logreg,7,1,lime,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.3895807000008062,3172,30,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,9b33a96f1f2b77c326070ead9ea4bc5e5b3c4c6e2cccc655eb7a7fd497dc7ae8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.7857142857142858,0.9996142484444268,1.0
electricity-temporal,logreg,7,1,pi,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.071324700000332,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,9b33a96f1f2b77c326070ead9ea4bc5e5b3c4c6e2cccc655eb7a7fd497dc7ae8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.9729729729729728,0.9962977577188022,1.0
electricity-temporal,logreg,7,1,shap,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0017391000001225,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,9b33a96f1f2b77c326070ead9ea4bc5e5b3c4c6e2cccc655eb7a7fd497dc7ae8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9898032802980344,1.0
electricity-temporal,logreg,7,2,lime,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.2740166000003228,3172,30,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,0cc30cb61b342c7ebc0e3cff01f7acbdad8bee0600667ca371dd11df37fd1205,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.880952380952381,0.9996485503979808,1.0
electricity-temporal,logreg,7,2,pi,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0545873000010033,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,0cc30cb61b342c7ebc0e3cff01f7acbdad8bee0600667ca371dd11df37fd1205,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.9729729729729728,0.9820235361090764,1.0
electricity-temporal,logreg,7,2,shap,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0010861999999178,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,0cc30cb61b342c7ebc0e3cff01f7acbdad8bee0600667ca371dd11df37fd1205,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9880702769764772,1.0
electricity-temporal,logreg,7,3,lime,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.3538406999996368,3172,30,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,bdc7549f75d1ee84f34817965238e144845aaa65ce14764a9e11c15ae31eab8c,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9523809523809524,0.9995418344916746,1.0
electricity-temporal,logreg,7,3,pi,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0617107999987638,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,bdc7549f75d1ee84f34817965238e144845aaa65ce14764a9e11c15ae31eab8c,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.9846463586538672,1.0
electricity-temporal,logreg,7,3,shap,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0010896000003413,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,bdc7549f75d1ee84f34817965238e144845aaa65ce14764a9e11c15ae31eab8c,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9896095773606628,1.0
electricity-temporal,logreg,7,4,lime,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.3979913999992277,3172,30,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,189f8592d02c276316ac00119b6b999038792e297d7e853393e87b47cbb75b12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.880952380952381,0.9997196861220052,1.0
electricity-temporal,logreg,7,4,pi,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0648594000012963,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,189f8592d02c276316ac00119b6b999038792e297d7e853393e87b47cbb75b12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.5718627694010401,0.916634674195278,1.0
electricity-temporal,logreg,7,4,shap,0.6547919293820933,0.3186931962729648,0.9671882685687124,0.0010883999984798,3172,100,1,21be2dca3e2d0b609370266074332862a6eb49de974bfbef3105d00cc5fea7da,189f8592d02c276316ac00119b6b999038792e297d7e853393e87b47cbb75b12,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9956339420022297,1.0
electricity-temporal,logreg,8,0,lime,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.3974956000001839,3172,30,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,9712345db9bb1ba2dcc63de755f30d7ded1c078bb5128dd89ba73d55f2900fce,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9047619047619048,0.9991315605865754,1.0
electricity-temporal,logreg,8,0,pi,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0860408000007737,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,9712345db9bb1ba2dcc63de755f30d7ded1c078bb5128dd89ba73d55f2900fce,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.1559625734730109,0.9978485574480777,1.0
electricity-temporal,logreg,8,0,shap,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0010919999986072,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,9712345db9bb1ba2dcc63de755f30d7ded1c078bb5128dd89ba73d55f2900fce,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9927400484135908,1.0
electricity-temporal,logreg,8,1,lime,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.4052475999997114,3172,30,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,c738c3e43718045c5a53ec942b6a652721674d33387573f7a18ae5520199dd10,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.8095238095238096,0.9999239715443256,1.0
electricity-temporal,logreg,8,1,pi,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.085984900000767,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,c738c3e43718045c5a53ec942b6a652721674d33387573f7a18ae5520199dd10,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.6758378183830472,0.996836654959608,1.0
electricity-temporal,logreg,8,1,shap,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.001994399999603,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,c738c3e43718045c5a53ec942b6a652721674d33387573f7a18ae5520199dd10,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.994179506099442,1.0
electricity-temporal,logreg,8,2,lime,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.2843148000010842,3172,30,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,7baf73caf2065b5940eb65eb7779ed1dc84b5cb9947839de12e964e4c1c037d0,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9995879816781724,1.0
electricity-temporal,logreg,8,2,pi,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0717872000004717,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,7baf73caf2065b5940eb65eb7779ed1dc84b5cb9947839de12e964e4c1c037d0,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.9963545088583062,1.0
electricity-temporal,logreg,8,2,shap,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0011283999992883,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,7baf73caf2065b5940eb65eb7779ed1dc84b5cb9947839de12e964e4c1c037d0,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9895451285348572,1.0
electricity-temporal,logreg,8,3,lime,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.3482870999996521,3172,30,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,f53b8d54151ec17923373e8f56f4a7c0add4b8b9b52ae11de438afad00510d6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.880952380952381,0.998743279497554,1.0
electricity-temporal,logreg,8,3,pi,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0727172000006248,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,f53b8d54151ec17923373e8f56f4a7c0add4b8b9b52ae11de438afad00510d6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.5945945945945946,0.997326492743491,1.0
electricity-temporal,logreg,8,3,shap,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0020566999992297,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,f53b8d54151ec17923373e8f56f4a7c0add4b8b9b52ae11de438afad00510d6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.990919490345547,1.0
electricity-temporal,logreg,8,4,lime,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.3498490000001766,3172,30,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,4e9b94e573141e08b0d64de0cec76404b0cf9225bf5103f89b09f93c0b20157d,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.8333333333333335,0.9994883051791524,1.0
electricity-temporal,logreg,8,4,pi,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0745106000013038,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,4e9b94e573141e08b0d64de0cec76404b0cf9225bf5103f89b09f93c0b20157d,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.701831580628549,0.999624479081936,1.0
electricity-temporal,logreg,8,4,shap,0.8029634300126104,0.0842253031980679,0.8811087375261274,0.0020426999999472,3172,100,1,be3ebb652f2fe028642011afb7b3eff9185212509cb43fdbafee3d386e26235e,4e9b94e573141e08b0d64de0cec76404b0cf9225bf5103f89b09f93c0b20157d,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95150257112482,0.9980460127649192,1.0
