dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable,expl_time_s
bank-marketing,rf,missing,0.3,1,lime,0.8970067826599823,0.0135653199646122,0.0228211650609346,0.021819975273141,0.9053770581365108,0.99,0.6888888888888889,0.6800000000000002,0.688529411764706,0.9160724867751052,0.8029890017390018,0.6888888888888889,0.6800000000000002,0.688529411764706,0.9160724867751052,0.8029890017390018,0.6503415107727051
bank-marketing,rf,missing,0.3,1,pi,0.8970067826599823,0.0135653199646122,0.0228211650609346,0.021819975273141,0.9053770581365108,0.99,1.0,1.0,0.7735294117647058,0.985730068362176,1.0,,,,,,1.0500671863555908
bank-marketing,rf,missing,0.4,1,shap,0.8934680035387791,0.0184311412562665,0.0293155059561842,0.0226844790821805,0.9091751389065112,0.985,0.8949999999999999,0.895,0.8843823529411765,0.8415707830384747,0.9243000749250748,0.9018612521150592,0.899492385786802,0.8908778739922365,0.8655596582559205,0.9299154736971996,4.598285913467407
bank-marketing,rf,missing,0.4,1,lime,0.8934680035387791,0.0184311412562665,0.0293155059561842,0.0226844790821805,0.9091751389065112,0.985,0.6555555555555556,0.6466666666666668,0.6229411764705883,0.8992459756810885,0.7615385077885077,0.6666666666666667,0.6551724137931035,0.6197768762677485,0.9035555876174552,0.7640915597812149,0.6573169231414795
bank-marketing,rf,missing,0.4,1,pi,0.8934680035387791,0.0184311412562665,0.0293155059561842,0.0226844790821805,0.9091751389065112,0.985,0.6666666666666666,1.0,0.6705882352941177,0.7586114214136321,1.0,,,,,,0.8637442588806152
bank-marketing,rf,missing,0.5,1,shap,0.8929519315836036,0.021158950162194,0.0356743843317367,0.0262561823899384,0.9129797702589512,0.98,0.8916666666666666,0.8640000000000001,0.8647941176470587,0.8474338886721461,0.9107821761571762,0.8996598639455782,0.8683673469387755,0.8724489795918365,0.8637363957370133,0.9170396355345334,4.428684711456299
bank-marketing,rf,missing,0.5,1,lime,0.8929519315836036,0.021158950162194,0.0356743843317367,0.0262561823899384,0.9129797702589512,0.98,0.6444444444444444,0.6400000000000001,0.5998039215686274,0.8656871297132636,0.793975098975099,0.6436781609195401,0.6344827586206897,0.5969574036511156,0.8645765548964713,0.7937673437673438,0.7722716331481934
bank-marketing,rf,missing,0.5,1,pi,0.8929519315836036,0.021158950162194,0.0356743843317367,0.0262561823899384,0.9129797702589512,0.98,0.6666666666666666,0.8,0.7852941176470588,0.9839822121492402,1.0,,,,,,0.8974401950836182
bank-marketing,rf,quantize,32.0,1,shap,0.9006930109112357,0.0036862282512533,0.0048932523435429,0.0344222857345074,0.8945644173149643,1.0,0.9816666666666668,0.968,0.9891176470588234,0.997723249984746,0.9969569597069596,0.9816666666666668,0.968,0.9891176470588234,0.997723249984746,0.9969569597069596,4.57984471321106
bank-marketing,rf,quantize,32.0,1,lime,0.9006930109112357,0.0036862282512533,0.0048932523435429,0.0344222857345074,0.8945644173149643,1.0,0.7333333333333335,0.7266666666666668,0.6622549019607844,0.9081915936000978,0.791001776001776,0.7333333333333335,0.7266666666666668,0.6622549019607844,0.9081915936000978,0.791001776001776,0.6583046913146973
bank-marketing,rf,quantize,32.0,1,pi,0.9006930109112357,0.0036862282512533,0.0048932523435429,0.0344222857345074,0.8945644173149643,1.0,1.0,1.0,0.9676470588235294,0.9998412520954938,1.0,,,,,,0.9044322967529296
bank-marketing,rf,quantize,16.0,1,shap,0.9002506635210852,0.0069301091123562,0.0202594793873648,0.0443925509073859,0.8795741513461509,1.0,0.8633333333333333,0.8170000000000001,0.8782794117647059,0.947738008838602,0.9372223748473748,0.8633333333333333,0.8170000000000001,0.8782794117647059,0.947738008838602,0.9372223748473748,4.576081275939941
bank-marketing,rf,quantize,16.0,1,lime,0.9002506635210852,0.0069301091123562,0.0202594793873648,0.0443925509073859,0.8795741513461509,1.0,0.7333333333333333,0.6800000000000002,0.7066666666666666,0.9246385305900034,0.8219185444185443,0.7333333333333333,0.6800000000000002,0.7066666666666666,0.9246385305900034,0.8219185444185443,0.7653956413269043
bank-marketing,rf,quantize,16.0,1,pi,0.9002506635210852,0.0069301091123562,0.0202594793873648,0.0443925509073859,0.8795741513461509,1.0,1.0,1.0,0.9588235294117649,0.9996375252440372,1.0,,,,,,0.8605787754058838
bank-marketing,rf,quantize,8.0,1,shap,0.8996608670008847,0.0143025656148628,0.0719206516673523,0.080343368893202,0.8298331104594151,0.995,0.58,0.6409999999999999,0.63875,0.7319660443242566,0.8201251387501387,0.5812395309882746,0.6412060301507536,0.6384126514927579,0.7306918262829994,0.8192212449750137,4.4221014976501465
bank-marketing,rf,quantize,8.0,1,lime,0.8996608670008847,0.0143025656148628,0.0719206516673523,0.080343368893202,0.8298331104594151,0.995,0.7555555555555556,0.6800000000000002,0.6728431372549021,0.9085725467218848,0.810347522847523,0.7555555555555556,0.6800000000000002,0.6728431372549021,0.9085725467218848,0.810347522847523,0.6801278591156006
bank-marketing,rf,quantize,8.0,1,pi,0.8996608670008847,0.0143025656148628,0.0719206516673523,0.080343368893202,0.8298331104594151,0.995,0.6666666666666666,1.0,0.8588235294117647,0.9881873006448082,1.0,,,,,,0.8751239776611328
bank-marketing,rf,quantize,4.0,1,shap,0.8978914774402831,0.0209377764671188,0.0925952168505575,0.0911501701903319,0.8127048820420958,0.975,0.5516666666666667,0.6399999999999999,0.6072941176470589,0.6680326988110896,0.7833036963036963,0.5504273504273505,0.638974358974359,0.6051885369532428,0.6598679592395593,0.777747380824304,4.3304595947265625
bank-marketing,rf,quantize,4.0,1,lime,0.8978914774402831,0.0209377764671188,0.0925952168505575,0.0911501701903319,0.8127048820420958,0.975,0.7555555555555554,0.66,0.6269607843137255,0.9036243543579288,0.7928370703370704,0.7586206896551724,0.6689655172413795,0.6408722109533469,0.90270841197922,0.7971877739119119,0.6869652271270752
bank-marketing,rf,quantize,4.0,1,pi,0.8978914774402831,0.0209377764671188,0.0925952168505575,0.0911501701903319,0.8127048820420958,0.975,0.6666666666666666,1.0,0.6352941176470589,0.9800668943363412,1.0,,,,,,0.8902885913848877
bank-marketing,rf,quantize,2.0,1,shap,0.8959009141846063,0.0425390740194632,0.1582998209232751,0.1499172643608993,0.7474622589625529,0.95,0.4233333333333333,0.5819999999999999,0.3973970588235294,0.3496080122141387,0.7211867854367854,0.419298245614035,0.5831578947368421,0.3875851393188855,0.3211985477186913,0.7095825811615285,4.293560028076172
bank-marketing,rf,quantize,2.0,1,lime,0.8959009141846063,0.0425390740194632,0.1582998209232751,0.1499172643608993,0.7474622589625529,0.95,0.6444444444444444,0.646666666666667,0.6138235294117647,0.8842419195268287,0.7944203944203945,0.6444444444444444,0.646666666666667,0.6138235294117647,0.8842419195268287,0.7944203944203945,0.712303638458252
bank-marketing,rf,quantize,2.0,1,pi,0.8959009141846063,0.0425390740194632,0.1582998209232751,0.1499172643608993,0.7474622589625529,0.95,0.6666666666666666,0.8,0.4911764705882353,0.9398480171414024,1.0,,,,,,0.8726711273193359
bank-marketing,rf,gradual,0.2,1,shap,0.901135358301386,0.0173989973459156,0.0661630352020953,0.0716481256144069,0.8311799518927598,0.99,0.6483333333333334,0.75,0.8087647058823529,0.7828488967550719,0.9157321567321568,0.6464646464646465,0.7484848484848484,0.808065953654189,0.7806868242635956,0.914880966396118,4.352653741836548
bank-marketing,rf,gradual,0.2,1,lime,0.901135358301386,0.0173989973459156,0.0661630352020953,0.0716481256144069,0.8311799518927598,0.99,0.7111111111111111,0.6733333333333336,0.6872549019607843,0.9191977399381815,0.823208596958597,0.7126436781609196,0.6758620689655174,0.6900608519269776,0.9174756762170052,0.822859468118089,0.6316492557525635
bank-marketing,rf,gradual,0.2,1,pi,0.901135358301386,0.0173989973459156,0.0661630352020953,0.0716481256144069,0.8311799518927598,0.99,0.6666666666666666,0.8,0.8705882352941177,0.9950745485420308,1.0,,,,,,0.956874132156372
bank-marketing,rf,gradual,0.4,1,shap,0.8968593335299322,0.0315541138307284,0.1131674567253109,0.111449819410616,0.7862026409324345,0.975,0.5933333333333334,0.7169999999999999,0.7368529411764706,0.5999351670317853,0.8879373543123543,0.5897435897435898,0.7179487179487178,0.7353846153846155,0.5908616743298306,0.8855301536070768,5.809090852737427
bank-marketing,rf,gradual,0.4,1,lime,0.8968593335299322,0.0315541138307284,0.1131674567253109,0.111449819410616,0.7862026409324345,0.975,0.7333333333333333,0.6800000000000002,0.6364705882352941,0.8855791294747652,0.775969215969216,0.735632183908046,0.6758620689655174,0.6390466531440163,0.8848217916505282,0.7739911429566603,0.6415195465087891
bank-marketing,rf,gradual,0.4,1,pi,0.8968593335299322,0.0315541138307284,0.1131674567253109,0.111449819410616,0.7862026409324345,0.975,0.6666666666666666,0.8,0.7794117647058825,0.994735075631908,1.0,,,,,,0.8634929656982422
bank-marketing,rf,gradual,0.6,1,shap,0.8929519315836036,0.0454880566204659,0.1520831774007825,0.1509843501874389,0.7488756567935281,0.965,0.5683333333333334,0.705,0.6648235294117647,0.4684655405671322,0.8619767593517593,0.5630397236614854,0.7046632124352331,0.6608351112465711,0.4532638399476799,0.858881029735952,4.396967649459839
bank-marketing,rf,gradual,0.6,1,lime,0.8929519315836036,0.0454880566204659,0.1520831774007825,0.1509843501874389,0.7488756567935281,0.965,0.6444444444444444,0.6533333333333335,0.567156862745098,0.86424958679243,0.7481146168646169,0.6547619047619048,0.6642857142857145,0.5730042016806722,0.8662670829346778,0.7301228037835182,0.672377347946167
bank-marketing,rf,gradual,0.6,1,pi,0.8929519315836036,0.0454880566204659,0.1520831774007825,0.1509843501874389,0.7488756567935281,0.965,0.6666666666666666,0.8,0.7382352941176471,0.9960513860033708,1.0,,,,,,0.9288825988769532
bank-marketing,rf,gradual,0.8,1,shap,0.8874225892067237,0.0595694485402536,0.181771559490694,0.1805143661185312,0.7206255498213701,0.945,0.6083333333333334,0.6940000000000001,0.5928235294117647,0.3346742211109415,0.8382923742923742,0.601410934744268,0.6899470899470899,0.5851696234049175,0.3105057951215305,0.8326793870444663,4.322655200958252
bank-marketing,rf,gradual,0.8,1,lime,0.8874225892067237,0.0595694485402536,0.181771559490694,0.1805143661185312,0.7206255498213701,0.945,0.5777777777777777,0.6066666666666668,0.5300980392156863,0.8250914272352585,0.7362032412032413,0.5833333333333333,0.6142857142857144,0.5465336134453782,0.8292234187992608,0.7312495044637902,0.6576335430145264
bank-marketing,rf,gradual,0.8,1,pi,0.8874225892067237,0.0595694485402536,0.181771559490694,0.1805143661185312,0.7206255498213701,0.945,0.6666666666666666,0.8,0.4323529411764706,0.9957344763624012,1.0,,,,,,0.879779577255249
bank-marketing,rf,gradual,1.0,1,shap,0.8762164553229136,0.0793276319669714,0.2129810186630538,0.2114798131215958,0.6913106454585374,0.925,0.6266666666666667,0.693,0.5384558823529413,0.1884178492507525,0.820010558885559,0.6234234234234235,0.6908108108108107,0.5292845786963434,0.1524763347782497,0.8138683088683089,4.638352870941162
bank-marketing,rf,gradual,1.0,1,lime,0.8762164553229136,0.0793276319669714,0.2129810186630538,0.2114798131215958,0.6913106454585374,0.925,0.5555555555555555,0.5266666666666667,0.4807843137254901,0.7904542370545165,0.7140267602767604,0.5679012345679011,0.5333333333333333,0.4967320261437908,0.7994499307491183,0.7090009270564827,0.6907098293304443
bank-marketing,rf,gradual,1.0,1,pi,0.8762164553229136,0.0793276319669714,0.2129810186630538,0.2114798131215958,0.6913106454585374,0.925,1.0,0.8,0.4382352941176471,0.9945219873438949,1.0,,,,,,0.9316980838775636
bank-marketing,hgb,baseline,0.0,1,shap,0.9069595989383664,0.0,0.0,0.0137379809923308,0.918917409635882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,hgb,baseline,0.0,1,lime,0.9069595989383664,0.0,0.0,0.0137379809923308,0.918917409635882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,hgb,baseline,0.0,1,pi,0.9069595989383664,0.0,0.0,0.0137379809923308,0.918917409635882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
bank-marketing,hgb,mean_shift,0.25,1,shap,0.8995871424358596,0.038926570333235,0.0414664656962251,0.0305377048693336,0.8927891270053131,0.98,0.775,0.831,0.8684264705882353,0.864178187658887,0.95443006993007,0.7755102040816326,0.8306122448979593,0.8684723889555821,0.863474192448558,0.9535000713572142,0.7087206840515137
bank-marketing,hgb,mean_shift,0.25,1,lime,0.8995871424358596,0.038926570333235,0.0414664656962251,0.0305377048693336,0.8927891270053131,0.98,0.6444444444444445,0.6466666666666667,0.5419607843137254,0.8920515779043632,0.7242174492174492,0.632183908045977,0.6413793103448276,0.5360040567951319,0.8891407986188125,0.7147077060870166,0.4608502388000488
bank-marketing,hgb,mean_shift,0.25,1,pi,0.8995871424358596,0.038926570333235,0.0414664656962251,0.0305377048693336,0.8927891270053131,0.98,1.0,1.0,0.9264705882352942,0.9989056896746074,1.0,,,,,,0.5046968460083008
bank-marketing,hgb,mean_shift,0.5,1,shap,0.8814508994396933,0.0735771158950162,0.0895011463256331,0.0789530263356354,0.8560452982931586,0.935,0.7,0.7390000000000001,0.7484264705882353,0.6499515303975607,0.9158433788433789,0.7005347593582888,0.7368983957219248,0.7468700849323687,0.6413608026254687,0.914500561826765,0.70890212059021
bank-marketing,hgb,mean_shift,0.5,1,lime,0.8814508994396933,0.0735771158950162,0.0895011463256331,0.0789530263356354,0.8560452982931586,0.935,0.6555555555555556,0.6066666666666668,0.4886274509803921,0.8623912280369924,0.7207034632034632,0.6538461538461539,0.6076923076923076,0.4906108597285067,0.8570344152059136,0.7086384769077078,0.6739292144775391
bank-marketing,hgb,mean_shift,0.5,1,pi,0.8814508994396933,0.0735771158950162,0.0895011463256331,0.0789530263356354,0.8560452982931586,0.935,1.0,1.0,0.7911764705882354,0.9881164653198726,1.0,,,,,,0.752281904220581
bank-marketing,hgb,mean_shift,1.0,1,shap,0.8299174284871719,0.1414774402831023,0.1712705858281944,0.1602493472950298,0.7910248872866114,0.86,0.695,0.7340000000000001,0.6667352941176472,0.3515689903567804,0.876462925962926,0.6957364341085271,0.7302325581395348,0.6523768809849522,0.2956574132849237,0.8664509424683843,0.7912113666534424
bank-marketing,hgb,mean_shift,1.0,1,lime,0.8299174284871719,0.1414774402831023,0.1712705858281944,0.1602493472950298,0.7910248872866114,0.86,0.6555555555555556,0.5933333333333334,0.511764705882353,0.8656923079165373,0.7083456358456359,0.681159420289855,0.6086956521739131,0.5383631713554987,0.8575549286985596,0.7058992939427723,0.7882080078125
bank-marketing,hgb,mean_shift,1.0,1,pi,0.8299174284871719,0.1414774402831023,0.1712705858281944,0.1602493472950298,0.7910248872866114,0.86,1.0,0.8,0.4529411764705882,0.9661226693435676,0.8,,,,,,1.1282641887664795
bank-marketing,hgb,mean_shift,1.5,1,shap,0.767841344736066,0.2154969035682689,0.251294646543708,0.2390988125897055,0.7276900769885735,0.815,0.6833333333333332,0.7169999999999999,0.6327352941176471,0.1962803759083905,0.8634821012321013,0.6912065439672801,0.7226993865030674,0.6176290147961025,0.1139495423870289,0.8533763101247764,4.077919483184815
bank-marketing,hgb,mean_shift,1.5,1,lime,0.767841344736066,0.2154969035682689,0.251294646543708,0.2390988125897055,0.7276900769885735,0.815,0.5555555555555555,0.5533333333333333,0.4144117647058823,0.7824098284637319,0.6711423761423762,0.536231884057971,0.5478260869565217,0.4149616368286444,0.7719609480732048,0.660107163368033,1.135026454925537
bank-marketing,hgb,mean_shift,1.5,1,pi,0.767841344736066,0.2154969035682689,0.251294646543708,0.2390988125897055,0.7276900769885735,0.815,1.0,0.8,0.4735294117647058,0.9452171471462668,0.8,,,,,,2.0953354835510254
bank-marketing,hgb,mean_shift,2.0,1,shap,0.6203922146859333,0.3784281922736656,0.3566987354663045,0.3467775937242464,0.6706719929123042,0.65,0.6533333333333334,0.6619999999999999,0.5774264705882354,0.1449881524717255,0.846965700965701,0.6923076923076923,0.6692307692307692,0.5711538461538461,0.0464433964532826,0.8435501037424115,0.9271061420440674
bank-marketing,hgb,mean_shift,2.0,1,lime,0.6203922146859333,0.3784281922736656,0.3566987354663045,0.3467775937242464,0.6706719929123042,0.65,0.5333333333333333,0.5866666666666667,0.4007843137254901,0.7286864062602773,0.6463487438487439,0.5166666666666666,0.5900000000000001,0.3963235294117647,0.7062219228610261,0.6479700854700854,0.763685941696167
bank-marketing,hgb,mean_shift,2.0,1,pi,0.6203922146859333,0.3784281922736656,0.3566987354663045,0.3467775937242464,0.6706719929123042,0.65,1.0,0.8,0.4852941176470588,0.8120654213407345,0.8,,,,,,1.2195730209350586
bank-marketing,hgb,noise,0.1,1,shap,0.9040843409023888,0.0266145679740489,0.024939344523469,0.0128464725668144,0.9168120696893042,0.96,0.8383333333333333,0.8390000000000001,0.8879411764705881,0.9299439856399092,0.9521564269064268,0.8385416666666666,0.8395833333333332,0.8893841911764705,0.9298589482358948,0.9506364295426796,0.9057865142822266
bank-marketing,hgb,noise,0.1,1,lime,0.9040843409023888,0.0266145679740489,0.024939344523469,0.0128464725668144,0.9168120696893042,0.96,0.611111111111111,0.6400000000000001,0.5216666666666667,0.8826627213092225,0.7267272542272543,0.6091954022988505,0.6413793103448276,0.5225152129817444,0.88003704319992,0.7259247457523318,0.7076423168182373
bank-marketing,hgb,noise,0.1,1,pi,0.9040843409023888,0.0266145679740489,0.024939344523469,0.0128464725668144,0.9168120696893042,0.96,1.0,0.8,0.9,0.9987230141167096,1.0,,,,,,0.765873908996582
bank-marketing,hgb,noise,0.25,1,shap,0.8985549985255087,0.0437923916248894,0.0450334418685129,0.0180627832912524,0.9127312275184776,0.945,0.7283333333333333,0.775,0.7815735294117647,0.8310444772216121,0.9067536630036632,0.7213403880070549,0.7756613756613755,0.7812791783380019,0.8250077399254919,0.9067962901296236,1.0316383838653564
bank-marketing,hgb,noise,0.25,1,lime,0.8985549985255087,0.0437923916248894,0.0450334418685129,0.0180627832912524,0.9127312275184776,0.945,0.6555555555555556,0.5533333333333332,0.5283333333333333,0.8642357357494765,0.7471018796018798,0.6547619047619048,0.5571428571428572,0.5365546218487395,0.858935589809937,0.7486805852877282,0.5525860786437988
bank-marketing,hgb,noise,0.25,1,pi,0.8985549985255087,0.0437923916248894,0.0450334418685129,0.0180627832912524,0.9127312275184776,0.945,1.0,0.8,0.8676470588235294,0.9963019194385432,1.0,,,,,,1.26625394821167
bank-marketing,hgb,noise,0.5,1,shap,0.8872751400766735,0.0683426717782365,0.0712481744368147,0.0347538345495632,0.9041827533659594,0.92,0.695,0.7319999999999999,0.6915588235294118,0.7198488964894847,0.8691412615162616,0.6956521739130435,0.7304347826086955,0.6964354219948848,0.7101586805577849,0.8699971676873851,1.3931620121002195
bank-marketing,hgb,noise,0.5,1,lime,0.8872751400766735,0.0683426717782365,0.0712481744368147,0.0347538345495632,0.9041827533659594,0.92,0.5444444444444444,0.6133333333333333,0.5145098039215686,0.8359868718069609,0.7044954119954121,0.528735632183908,0.6068965517241378,0.5203853955375253,0.844708370398936,0.7049156781915402,0.8338749408721924
bank-marketing,hgb,noise,0.5,1,pi,0.8872751400766735,0.0683426717782365,0.0712481744368147,0.0347538345495632,0.9041827533659594,0.92,1.0,0.8,0.7617647058823529,0.9899635016608316,0.8,,,,,,0.618962287902832
bank-marketing,hgb,noise,0.75,1,shap,0.8746682394573873,0.0875847832497788,0.0935309416021936,0.0600836555388823,0.8955614409952807,0.915,0.6333333333333333,0.691,0.5842499999999999,0.5543716278187908,0.8175400294150293,0.633879781420765,0.6928961748633878,0.577177756348441,0.5301272207246359,0.8127445262691164,0.7735006809234619
bank-marketing,hgb,noise,0.75,1,lime,0.8746682394573873,0.0875847832497788,0.0935309416021936,0.0600836555388823,0.8955614409952807,0.915,0.5777777777777777,0.5866666666666666,0.4673529411764706,0.8310677448570203,0.676471583971584,0.5952380952380951,0.5928571428571427,0.4738445378151261,0.8236190054672834,0.6783624113981258,0.5688331127166748
bank-marketing,hgb,noise,0.75,1,pi,0.8746682394573873,0.0875847832497788,0.0935309416021936,0.0600836555388823,0.8955614409952807,0.915,1.0,0.8,0.8323529411764706,0.9933647404171784,1.0,,,,,,0.9123616218566896
bank-marketing,hgb,noise,1.0,1,shap,0.8543939840754939,0.112282512533176,0.1163488971896701,0.0839912122089791,0.8859932310217357,0.88,0.6183333333333334,0.6739999999999999,0.5774411764705882,0.5349402186544542,0.8141868964368965,0.6136363636363636,0.671590909090909,0.5653576203208556,0.4998284476073169,0.8112663062947155,0.723538875579834
bank-marketing,hgb,noise,1.0,1,lime,0.8543939840754939,0.112282512533176,0.1163488971896701,0.0839912122089791,0.8859932310217357,0.88,0.6222222222222222,0.5733333333333335,0.4625490196078432,0.8181773727967812,0.708861323861324,0.6153846153846153,0.5615384615384615,0.4707013574660633,0.811984777404677,0.6930648411417644,0.6379830837249756
bank-marketing,hgb,noise,1.0,1,pi,0.8543939840754939,0.112282512533176,0.1163488971896701,0.0839912122089791,0.8859932310217357,0.88,1.0,0.6,0.8352941176470589,0.9880431595157216,1.0,,,,,,0.6649396419525146
bank-marketing,hgb,missing,0.1,1,shap,0.903347095252138,0.0142288410498378,0.0151064897857835,0.0170605261343794,0.9201541834522944,0.98,0.925,0.944,0.9590735294117648,0.9574751976767196,0.9798569208569208,0.9285714285714286,0.9448979591836734,0.9648709483793518,0.9594687714757484,0.9824606799096596,0.7759630680084229
bank-marketing,hgb,missing,0.1,1,lime,0.903347095252138,0.0142288410498378,0.0151064897857835,0.0170605261343794,0.9201541834522944,0.98,0.6444444444444445,0.6066666666666667,0.5774509803921569,0.8925196002606327,0.7635381285381285,0.6436781609195402,0.606896551724138,0.5690669371196755,0.88997996269664,0.7553842709015123,1.1221461296081543
bank-marketing,hgb,missing,0.1,1,pi,0.903347095252138,0.0142288410498378,0.0151064897857835,0.0170605261343794,0.9201541834522944,0.98,1.0,1.0,0.8844741173021534,0.9968597261931914,1.0,,,,,,0.8997437953948975
bank-marketing,hgb,missing,0.2,1,shap,0.901061633736361,0.027867885579475,0.0297129442443109,0.0201648558019741,0.9204563443634748,0.95,0.8666666666666666,0.8740000000000001,0.8888088235294117,0.8680770860792981,0.9389405455655456,0.8736842105263158,0.8810526315789472,0.8966408668730649,0.8794270594633248,0.9441479427005744,1.0778546333312988
bank-marketing,hgb,missing,0.2,1,lime,0.901061633736361,0.027867885579475,0.0297129442443109,0.0201648558019741,0.9204563443634748,0.95,0.6333333333333334,0.62,0.4244117647058824,0.8492197349057868,0.6850923150923153,0.6419753086419753,0.6296296296296297,0.4363834422657952,0.8565677748255226,0.6950354172576394,0.5852124691009521
bank-marketing,hgb,missing,0.2,1,pi,0.901061633736361,0.027867885579475,0.0297129442443109,0.0201648558019741,0.9204563443634748,0.95,1.0,1.0,0.8852941176470588,0.99584413317333,1.0,,,,,,0.7573795318603516
bank-marketing,hgb,missing,0.3,1,shap,0.8959746387496313,0.0420967266293128,0.0425324689678542,0.0256432001521185,0.9207993807035538,0.94,0.8266666666666665,0.8480000000000001,0.8603529411764705,0.8372823615894069,0.9313571983571984,0.8297872340425532,0.8553191489361701,0.8628128911138923,0.8393400349519078,0.9304143846697038,0.9055359363555908
bank-marketing,hgb,missing,0.3,1,lime,0.8959746387496313,0.0420967266293128,0.0425324689678542,0.0256432001521185,0.9207993807035538,0.94,0.6222222222222222,0.6066666666666667,0.4670588235294117,0.8592763269229761,0.7287333962333964,0.6206896551724138,0.6137931034482759,0.4670385395537525,0.8576759927185558,0.7193793754138583,0.5346014499664307
bank-marketing,hgb,missing,0.3,1,pi,0.8959746387496313,0.0420967266293128,0.0425324689678542,0.0256432001521185,0.9207993807035538,0.94,1.0,1.0,0.8647058823529412,0.9793111060914144,1.0,,,,,,0.5541732311248779
bank-marketing,hgb,missing,0.4,1,shap,0.8967856089649071,0.0496903568268947,0.0534493979676543,0.0313466982204091,0.9212838205672442,0.93,0.8033333333333335,0.8269999999999998,0.835485294117647,0.8155254184969575,0.9179365634365634,0.8118279569892473,0.8365591397849462,0.8433586337760911,0.843403468192377,0.9232361724297208,0.7092411518096924
bank-marketing,hgb,missing,0.4,1,lime,0.8967856089649071,0.0496903568268947,0.0534493979676543,0.0313466982204091,0.9212838205672442,0.93,0.6222222222222222,0.5666666666666667,0.5202941176470588,0.8689600766946122,0.723599086099086,0.6172839506172839,0.5703703703703704,0.5320261437908497,0.8776706368324272,0.7361927167482724,0.7527563571929932
bank-marketing,hgb,missing,0.4,1,pi,0.8967856089649071,0.0496903568268947,0.0534493979676543,0.0313466982204091,0.9212838205672442,0.93,1.0,1.0,0.7676470588235293,0.9423106976440458,1.0,,,,,,0.5613763332366943
bank-marketing,hgb,missing,0.5,1,shap,0.8963432615747567,0.060011795930404,0.0651453310667494,0.0341818510176023,0.9218322607111664,0.93,0.79,0.812,0.8024117647058824,0.7781559277849319,0.8918810356310357,0.7992831541218639,0.8182795698924731,0.8091555977229601,0.7956852754870319,0.9011143426466008,0.704155683517456
bank-marketing,hgb,missing,0.5,1,lime,0.8963432615747567,0.060011795930404,0.0651453310667494,0.0341818510176023,0.9218322607111664,0.93,0.6222222222222221,0.5733333333333334,0.4607843137254901,0.8754212194198602,0.6744505494505496,0.6309523809523808,0.5714285714285715,0.4514705882352941,0.8709348709635168,0.6511970172684459,0.4767768383026123
bank-marketing,hgb,missing,0.5,1,pi,0.8963432615747567,0.060011795930404,0.0651453310667494,0.0341818510176023,0.9218322607111664,0.93,1.0,1.0,0.8176470588235294,0.9288017474118424,1.0,,,,,,0.5489242076873779
bank-marketing,hgb,quantize,32.0,1,shap,0.9064435269831908,0.0158507814803892,0.0150565288284169,0.0142720329386543,0.916688070233908,0.98,0.8666666666666666,0.87,0.9218529411764704,0.96060405791541,0.9732092074592076,0.8639455782312924,0.8704081632653062,0.9214285714285716,0.9598552513258728,0.972662456591028,0.7662525177001953
bank-marketing,hgb,quantize,32.0,1,lime,0.9064435269831908,0.0158507814803892,0.0150565288284169,0.0142720329386543,0.916688070233908,0.98,0.6777777777777778,0.6,0.5311764705882352,0.8702925281731856,0.7277343952343954,0.67816091954023,0.6068965517241378,0.5301217038539554,0.8683641759816463,0.7183459261045468,0.6503250598907471
bank-marketing,hgb,quantize,32.0,1,pi,0.9064435269831908,0.0158507814803892,0.0150565288284169,0.0142720329386543,0.916688070233908,0.98,1.0,1.0,0.9088235294117648,0.9996320706257716,1.0,,,,,,0.5276036262512207
bank-marketing,hgb,quantize,16.0,1,shap,0.9047478619876144,0.0277204364494249,0.0249714334225853,0.0152862998217924,0.9197889613251118,0.96,0.7866666666666667,0.841,0.8891323529411764,0.9044013671655152,0.9621792096792098,0.7847222222222222,0.8427083333333334,0.8879136029411766,0.9013271863542474,0.9612543850825102,0.6952865123748779
bank-marketing,hgb,quantize,16.0,1,lime,0.9047478619876144,0.0277204364494249,0.0249714334225853,0.0152862998217924,0.9197889613251118,0.96,0.6666666666666666,0.6333333333333334,0.4940196078431372,0.8601640916887118,0.7304281829281829,0.6551724137931034,0.6275862068965519,0.4907707910750508,0.8559396586994761,0.7211326030291549,0.4644744396209717
bank-marketing,hgb,quantize,16.0,1,pi,0.9047478619876144,0.0277204364494249,0.0249714334225853,0.0152862998217924,0.9197889613251118,0.96,1.0,1.0,0.9529411764705882,0.9991257048157204,1.0,,,,,,0.4993493556976318
bank-marketing,hgb,quantize,8.0,1,shap,0.9051902093777646,0.034503096431731,0.0318799920500792,0.012778107574707,0.9167934575865584,0.96,0.7833333333333333,0.799,0.8173088235294117,0.8878798991666187,0.910242118992119,0.779513888888889,0.7979166666666666,0.816390931372549,0.8840049331183416,0.9078437476874978,0.762660026550293
