budget,dimension,margin,margin_name,rho,signal,unit_id,seed,replications,truth_theta,truth_topk_changed,theory_independent_vector_mse,theory_paired_vector_mse,theory_mse_difference,empirical_independent_vector_mse,empirical_paired_vector_mse,empirical_mse_difference,difference_mcse,difference_ci95_low,difference_ci95_high,empirical_relative_reduction,identity_relative_error,zero_normalized_identity_error,expected_sign,empirical_sign,sign_match,paired_plugin_bias,independent_plugin_bias,paired_split_bias,independent_split_bias,paired_split_mse,independent_split_mse,paired_topk_disagreement,independent_topk_disagreement,paired_topk_condition_error,independent_topk_condition_error,paired_margin_bound_violation,independent_margin_bound_violation
128,8,0.5,separated,0.25,moderate,p08_b128_rhop0d25_moderate_separated,1783638878,8000,1.0,True,0.125,0.09375,0.03125,0.12514206411272472,0.0938674785320957,0.03127458558062901,0.0008639589624107517,0.02958122601430394,0.032967945146954086,0.24991265568752064,0.0007867385801283433,,1,1,True,0.09609191100013437,0.12402302193005621,-0.0018225683005789195,-0.0015759147519526229,0.051835135671700554,0.07046580698153525,1.0,1.0,0.007875,0.0075,0.0,0.0
128,8,0.05,near_tie,0.75,null,p08_b128_rhop0d75_null_near_tie,2158651160,8000,0.0,False,0.125,0.03125,0.09375,0.12392583841392549,0.031165240582667276,0.09276059783125822,0.0007073709878390805,0.09137415069509362,0.09414704496742281,0.7485170083855148,0.010553623133245704,,1,1,True,0.031165240582667276,0.1239258384139255,2.724467486880097e-05,0.0015764659463065403,0.000501176078047294,0.007710185461073122,0.201,0.45375,0.438375,0.571625,0.0,0.0
128,8,0.5,separated,0.75,null,p08_b128_rhop0d75_null_separated,513515894,8000,0.0,False,0.125,0.03125,0.09375,0.12478483069492677,0.03110596909449903,0.09367886160042774,0.0007197260564759658,0.09226819852973485,0.09508952467112063,0.7507231534372417,0.0007588095954374671,,1,1,True,0.031105969094499034,0.12478483069492677,-0.0002220295799143609,-0.0001566644126887319,0.0005039789147638729,0.007738314997044528,0.00025,0.0,0.00025,0.0,0.0,0.0
128,8,0.05,near_tie,0.75,weak,p08_b128_rhop0d75_weak_near_tie,2353160629,8000,0.009999999999999995,True,0.125,0.03125,0.09375,0.12529996610899363,0.03128172470820984,0.0940182414007838,0.0007227692095948853,0.09260161374997783,0.09543486905158977,0.7503453059117424,0.002861241608360506,,1,1,True,0.03079531548485699,0.1254487703666936,-0.0001900010083797695,0.0014168972133568603,0.0006526792945066415,0.008237421294818689,0.339375,0.54425,0.6825,0.57175,0.0,0.0
128,8,0.5,separated,0.75,weak,p08_b128_rhop0d75_weak_separated,4014026189,8000,0.30250000000000005,True,0.125,0.03125,0.09375,0.12440932218597266,0.031115483934879888,0.09329383825109278,0.00071767144423879,0.09188720222038475,0.0947004742818008,0.7498942732895284,0.004865725321677061,,1,1,True,0.03171190696004689,0.12478884488358716,0.0007293187787941191,0.001338772207495731,0.005388130004805282,0.02728031937386371,0.657625,0.656875,0.3445,0.345375,0.0,0.0
128,8,0.05,near_tie,0.75,moderate,p08_b128_rhop0d75_moderate_near_tie,1143448739,8000,0.30249999999999994,True,0.125,0.03125,0.09375,0.1261463767486292,0.03135287447700645,0.09479350227162274,0.0007292441902726414,0.09336418365868836,0.09622282088455712,0.7514564010071961,0.011130690897309226,,1,1,True,0.030704509866219476,0.12456552213512107,0.0007805221910867077,0.0023676408137702776,0.005267465465479878,0.02681561963937954,0.64875,0.647,0.35125,0.353,0.0,0.0
128,8,0.5,separated,0.75,moderate,p08_b128_rhop0d75_moderate_separated,391146617,8000,1.0,True,0.125,0.03125,0.09375,0.12372441553263655,0.031297168441184645,0.0924272470914519,0.00071066108438103,0.09103435136606508,0.09382014281683873,0.7470412908685033,0.01410936435784634,,1,1,True,0.03213620124274663,0.12476638591182643,-0.001625503722418764,0.00030130103009406994,0.016227719949757278,0.07030833602675628,0.999875,1.0,0.007625,0.009125,0.0,0.0
16,32,0.05,near_tie,-0.75,null,p32_b016_rhom0d75_null_near_tie,3448967524,8000,0.0,False,4.0,7.0,-3.0,3.9999789908968375,7.001779071446267,-3.001800080549429,0.02247047336283817,-3.045842208340592,-2.9577579527582665,-0.7504539617285324,0.0006000268498097169,,-1,-1,True,7.001779071446267,3.9999789908968375,0.010661050317690308,0.022782859158309927,5.93779494398785,1.963279420230699,0.891375,0.69925,0.917375,0.813125,0.0,0.0
16,32,0.5,separated,-0.75,null,p32_b016_rhom0d75_null_separated,1412769592,8000,0.0,False,4.0,7.0,-3.0,4.013887092588809,6.988218684147281,-2.974331591558472,0.02226268080338483,-3.017966445933106,-2.9306967371838377,-0.7410102783036026,0.00855613614717606,,-1,-1,True,6.988218684147281,4.013887092588809,0.016606112533698626,0.03504373371109245,6.073013313002919,2.0036934658811445,0.391125,0.364,0.391125,0.3685,0.0,0.0
16,32,0.05,near_tie,-0.75,weak,p32_b016_rhom0d75_weak_near_tie,2482125014,8000,0.009999999999999995,True,4.0,7.0,-3.0,4.005610381545404,7.007802270071215,-3.002191888525811,0.022575900724436257,-3.046440653945706,-2.957943123105916,-0.7494967314738024,0.0007306295086036604,,-1,-1,True,7.01000798980794,4.007209421907227,-0.0283636030850736,-0.009765515561786077,6.1529805589835975,1.9735132769805777,0.886875,0.697,0.7165,0.808,0.0,0.0
16,32,0.5,separated,-0.75,weak,p32_b016_rhom0d75_weak_separated,1556933416,8000,0.30250000000000005,True,4.0,7.0,-3.0,3.9995882324942933,6.985846316393503,-2.9862580838992097,0.022354881199587458,-3.030073651050401,-2.9424425167480184,-0.7466413816396462,0.004580638700263447,,-1,-1,True,6.991558378415445,3.9990309809388336,0.01252179565341166,0.00713832218103011,6.378628664203256,2.2214112705438755,0.759,0.675,0.5555,0.62125,0.0,0.0
16,32,0.05,near_tie,-0.75,moderate,p32_b016_rhom0d75_moderate_near_tie,1454425389,8000,0.30249999999999994,True,4.0,7.0,-3.0,3.987724246189853,6.998488947280688,-3.0107647010908347,0.022559403756793557,-3.05498113245415,-2.9665482697275194,-0.7550082491204169,0.0035882336969449056,,-1,-1,True,7.007521865361024,3.984722270504411,-0.019910003558497424,0.013744716201791407,6.484001994021249,2.1790221607645117,0.769375,0.6815,0.595,0.6425,0.0,0.0
16,32,0.5,separated,-0.75,moderate,p32_b016_rhom0d75_moderate_separated,213360141,8000,1.0,True,4.0,7.0,-3.0,3.9980186784628846,7.01638610239025,-3.0183674239273652,0.02268552528621242,-3.0628310534883414,-2.973903794366389,-0.7549658134883539,0.006122474642455078,,-1,-1,True,7.00993899428145,4.002907945681389,-0.04401026674409092,-0.0028324540265153297,6.894869441027118,2.470234434206027,0.963125,0.92625,0.35475,0.41325,0.0,0.0
16,32,0.05,near_tie,-0.25,null,p32_b016_rhom0d25_null_near_tie,3119108775,8000,0.0,False,4.0,5.0,-1.0,4.011181224856307,5.013001774814626,-1.0018205499583193,0.017937533655548555,-1.0369781159231943,-0.9666629839934441,-0.24975699022280096,0.001820549958319262,,-1,-1,True,5.013001774814626,4.011181224856307,-0.007024146861795087,0.010040890554242215,3.0734909861379385,1.9832012762945788,0.764125,0.701,0.847625,0.8195,0.0,0.0
16,32,0.5,separated,-0.25,null,p32_b016_rhom0d25_null_separated,2036863196,8000,0.0,False,4.0,5.0,-1.0,3.998664519080221,4.996946695588016,-0.9982821765077952,0.017940582947478724,-1.0334457190848534,-0.9631186339307368,-0.24965389613065647,0.0017178234922048397,,-1,-1,True,4.996946695588016,3.998664519080221,-0.013031587840462681,0.000916132558537317,3.092861188274197,1.9958041938401037,0.36775,0.3645,0.368875,0.369625,0.0,0.0
16,32,0.05,near_tie,-0.25,weak,p32_b016_rhom0d25_weak_near_tie,817825276,8000,0.009999999999999995,True,4.0,5.0,-1.0,3.9844778031953827,4.983625235459934,-0.9991474322645515,0.017985855139501312,-1.0343997083379741,-0.9638951561911289,-0.25075994436793647,0.0008525677354485062,,-1,-1,True,4.984031592994576,3.9846300930333864,-0.010823185796387946,0.026530257183648535,3.104606574931023,2.00609398598006,0.75625,0.69775,0.7865,0.80725,0.0,0.0
16,32,0.5,separated,-0.25,weak,p32_b016_rhom0d25_weak_separated,2847062082,8000,0.30250000000000005,True,4.0,5.0,-1.0,4.0026966289147285,4.999998025907986,-0.9973013969932571,0.01774568556430251,-1.03208294069929,-0.9625198532872242,-0.24915737800085558,0.00269860300674285,,-1,-1,True,5.001364247998329,4.006810890510509,0.005768718481814095,0.010558333288085031,3.262394402667682,2.13171918857276,0.70375,0.672,0.601375,0.62375,0.0,0.0
16,32,0.05,near_tie,-0.25,moderate,p32_b016_rhom0d25_moderate_near_tie,1703759245,8000,0.30249999999999994,True,4.0,5.0,-1.0,4.002169813296166,5.03936046961639,-1.0371906563202238,0.0178211182403792,-1.072120048071367,-1.0022612645690805,-0.25915708345868493,0.03719065632022378,,-1,-1,True,5.037726200724841,3.997272860512441,-0.02818106151775962,-0.007817113704753686,3.270279175286694,2.1986473001126168,0.719875,0.690375,0.619875,0.643125,0.0,0.0
16,32,0.5,separated,-0.25,moderate,p32_b016_rhom0d25_moderate_separated,822865691,8000,1.0,True,4.0,5.0,-1.0,3.979555158425845,5.006989186445923,-1.0274340280200778,0.01778630528582811,-1.062295186380301,-0.9925728696598547,-0.25817810964240784,0.027434028020077772,,-1,-1,True,5.009503989467536,3.9801582870038166,0.01159677978236684,-0.004607893388953843,3.8153524622336152,2.5253734630075124,0.928,0.921875,0.410125,0.4105,0.0,0.0
16,32,0.05,near_tie,0.0,null,p32_b016_rhop0d00_null_near_tie,4104822173,8000,0.0,False,4.0,4.0,0.0,4.00959788312014,3.995408089116495,0.014189794003645062,0.01567949689361812,-0.016542019907846456,0.04492160791513658,0.003538956877292443,,0.0035474485009112655,0,1,False,3.995408089116495,4.00959788312014,0.013494469042496335,-0.007854942209088374,2.0183841039496517,1.9971186270244765,0.71075,0.69425,0.8235,0.81175,0.0,0.0
16,32,0.5,separated,0.0,null,p32_b016_rhop0d00_null_separated,1218094590,8000,0.0,False,4.0,4.0,0.0,3.9936948540998967,4.013294344829237,-0.01959949072934064,0.015901491801795925,-0.050766414660860654,0.011567433202179372,-0.004907608479205683,,0.00489987268233516,0,-1,False,4.013294344829237,3.9936948540998967,0.015713490529635363,-0.010168981611301683,1.9846439032046383,1.9387310546755565,0.362125,0.36825,0.367375,0.3735,0.0,0.0
16,32,0.05,near_tie,0.0,weak,p32_b016_rhop0d00_weak_near_tie,4130172607,8000,0.009999999999999995,True,4.0,4.0,0.0,3.9919620076696893,3.9785904137568378,0.013371593912851587,0.015738420523409367,-0.017475710313030773,0.04421889813873395,0.0033496295523757214,,0.0033428984782128968,0,1,False,3.9786032155389655,3.9921068659638417,-0.004938200522676065,-0.0020818144428612698,2.055097123966091,2.003628588166473,0.699375,0.69225,0.8025,0.810125,0.0,0.0
16,32,0.5,separated,0.0,weak,p32_b016_rhop0d00_weak_separated,2105808544,8000,0.30250000000000005,True,4.0,4.0,0.0,3.9819200523068274,3.9931281048353497,-0.011208052528522305,0.01584468381731735,-0.042263632810464316,0.019847527753419702,-0.0028147357006902407,,0.0028020131321305763,0,-1,False,3.9909607071161455,3.9805916948070488,-0.014139691416079458,-0.013599037744890463,2.1286451842041068,2.1849937457412736,0.674875,0.67175,0.620625,0.614625,0.0,0.0
16,32,0.05,near_tie,0.0,moderate,p32_b016_rhop0d00_moderate_near_tie,2345534198,8000,0.30249999999999994,True,4.0,4.0,0.0,4.014341212780057,4.009572171061506,0.004769041718550859,0.015776797333535566,-0.02615348105517885,0.03569156449228057,0.0011880010855500611,,0.0011922604296377148,0,1,False,4.003229981543855,4.0200082036763085,0.004935321533244996,0.03323315262326554,2.06864444409568,2.1059330768962816,0.68425,0.692375,0.64625,0.638625,0.0,0.0
16,32,0.5,separated,0.0,moderate,p32_b016_rhop0d00_moderate_separated,3075008387,8000,1.0,True,4.0,4.0,0.0,3.997425668111487,4.004099455576457,-0.006673787464969827,0.015716226239201134,-0.03747759089380405,0.024130015963864396,-0.0016695213417496912,,0.0016684468662424567,0,-1,False,3.9996341603695322,3.9993453055966732,0.008762110553397484,-0.009313395544403913,2.513554779400604,2.426668964510121,0.915625,0.9195,0.42125,0.416125,0.0,0.0
16,32,0.05,near_tie,0.25,null,p32_b016_rhop0d25_null_near_tie,1356954581,8000,0.0,False,4.0,3.0,1.0,4.0055618167771625,2.986025264680467,1.0195365520966955,0.013931127240481901,0.992231542705351,1.04684156148804,0.2545302254046862,0.01953655209669547,,1,1,True,2.9860252646804666,4.0055618167771625,-0.01795527771279722,-0.0036196047305025896,1.1093857483254816,1.9694092843793611,0.63575,0.7065,0.786375,0.822,0.0,0.0
16,32,0.5,separated,0.25,null,p32_b016_rhop0d25_null_separated,2337494705,8000,0.0,False,4.0,3.0,1.0,3.9983110677991425,3.0119823349091286,0.9863287328900139,0.01397015400108721,0.9589472310478829,1.0137102347321447,0.24668634234927989,0.013671267109986118,,1,1,True,3.0119823349091286,3.9983110677991425,-0.007595982149569,0.0111779274635884,1.1055836569722197,1.9682214590806046,0.33875,0.35725,0.350875,0.36225,0.0,0.0
16,32,0.05,near_tie,0.25,weak,p32_b016_rhop0d25_weak_near_tie,1984452563,8000,0.009999999999999995,True,4.0,3.0,1.0,3.997637735845197,3.0069081557995676,0.9907295800456293,0.014048912599425038,0.9631937113507562,1.0182654487405023,0.24782875425708506,0.009270419954370723,,1,1,True,3.005378212543541,3.9972363091889243,0.01105596067452079,-0.011618183356168649,1.1264626125808908,2.0300634524915764,0.624375,0.694875,0.84175,0.812625,0.0,0.0
16,32,0.5,separated,0.25,weak,p32_b016_rhop0d25_weak_separated,1240913296,8000,0.30250000000000005,True,4.0,3.0,1.0,4.005861716296445,2.99265863372117,1.013203082575275,0.013903553647786629,0.9859521174256132,1.0404540477249367,0.25293011949299526,0.013203082575274916,,1,1,True,2.9881011076159845,4.002888003323016,0.00971569932513966,0.025653575218751223,1.2449361852340204,2.1685828826196487,0.64425,0.682625,0.64075,0.614625,0.0,0.0
16,32,0.05,near_tie,0.25,moderate,p32_b016_rhop0d25_moderate_near_tie,1198186566,8000,0.30249999999999994,True,4.0,3.0,1.0,3.9907275643470257,3.004346173345239,0.9863813910017867,0.013870303958802717,0.9591955952425334,1.01356718676104,0.24716831081481783,0.013618608998213322,,1,1,True,3.000676214366313,3.9924002639505507,-0.005600087004872967,-0.02390271060888055,1.2268414269861991,2.098884674512262,0.674125,0.694125,0.646875,0.63175,0.0,0.0
16,32,0.5,separated,0.25,moderate,p32_b016_rhop0d25_moderate_separated,1825758186,8000,1.0,True,4.0,3.0,1.0,4.007219883770228,2.9891752439653283,1.0180446398048995,0.014033297940222879,0.9905393758420626,1.0455499037677363,0.2540526023860371,0.018044639804899454,,1,1,True,2.973925577698797,4.016104126262483,0.01448964740460501,-0.014708790529158189,1.4988011176276945,2.574621480642855,0.91125,0.924,0.424,0.411125,0.0,0.0
16,32,0.05,near_tie,0.75,null,p32_b016_rhop0d75_null_near_tie,3226271209,8000,0.0,False,4.0,1.0,3.0,3.991754549964562,1.0007828252091775,2.9909717247553846,0.011391445580216654,2.96864449141816,3.0132989580926095,0.7492874843173756,0.0030094250815384527,,1,1,True,1.0007828252091775,3.991754549964562,-0.0068320772879741695,-0.011035515819056641,0.12402773853491733,2.0309530626995955,0.419,0.702125,0.702125,0.821625,0.0,0.0
16,32,0.5,separated,0.75,null,p32_b016_rhop0d75_null_separated,1620372197,8000,0.0,False,4.0,1.0,3.0,4.00674662645211,1.0011116985377126,3.0056349279143975,0.011416939423915919,2.9832577266435223,3.0280121291852726,0.7501434974878419,0.0018783093047991528,,1,1,True,1.0011116985377126,4.00674662645211,0.00029089091897294096,0.019616222144429592,0.12487965525736357,2.0026166868893274,0.235625,0.357375,0.297125,0.3625,0.0,0.0
16,32,0.05,near_tie,0.75,weak,p32_b016_rhop0d75_weak_near_tie,2960550748,8000,0.009999999999999995,True,4.0,1.0,3.0,4.009943691335971,0.9981866143869019,3.0117570769490696,0.011475963381600162,2.9892641887211333,3.034249965177006,0.7510721618002717,0.00391902564968986,,1,1,True,0.9973440587581537,4.012140011477305,-0.006370760026315887,0.0028456497527616243,0.12668697874488014,2.0078638907475392,0.414375,0.696875,0.894625,0.80525,0.0,0.0
16,32,0.5,separated,0.75,weak,p32_b016_rhop0d75_weak_separated,1012747800,8000,0.30250000000000005,True,4.0,1.0,3.0,3.9988984120413,1.0035984067233727,2.995300005317927,0.011618880127245278,2.972527000268526,3.0180730103673277,0.7490312822897969,0.001566664894024387,,1,1,True,1.0036274699856282,4.004638319198355,0.0003437925981871204,-0.01658856956373539,0.16084585583784353,2.157111336599342,0.581875,0.671875,0.660125,0.624375,0.0,0.0
16,32,0.05,near_tie,0.75,moderate,p32_b016_rhop0d75_moderate_near_tie,2995234784,8000,0.30249999999999994,True,4.0,1.0,3.0,4.024485292718633,0.9962252078945785,3.0282600848240544,0.011606455469141339,3.0055114321045373,3.0510087375435715,0.7524589766306227,0.0094200282746848,,1,1,True,0.9946162051205611,4.022480249250275,0.001052678624381742,0.0046000634483579494,0.16229283958795554,2.1323679796071353,0.604875,0.692125,0.68325,0.64325,0.0,0.0
16,32,0.5,separated,0.75,moderate,p32_b016_rhop0d75_moderate_separated,2743893986,8000,1.0,True,4.0,1.0,3.0,3.9972370339683096,0.9982827775467262,2.9989542564215834,0.011709925584116236,2.9760028022767155,3.0219057105664513,0.7502567976171111,0.00034858119280552674,,1,1,True,0.9987154709083708,3.993647807272329,0.004818275026529983,-0.015836306661422217,0.24516505289029375,2.419974449727148,0.904375,0.91475,0.424375,0.404,0.0,0.0
32,32,0.05,near_tie,-0.75,null,p32_b032_rhom0d75_null_near_tie,1098478373,8000,0.0,False,2.0,3.5,-1.5,1.9942970753166422,3.505951985604059,-1.5116549102874166,0.011314937080538025,-1.5338321869652711,-1.489477633609562,-0.7579888317528647,0.007769940191611073,,-1,-1,True,3.505951985604059,1.9942970753166422,0.011866176617291573,0.0024631029575912797,1.5566985496631824,0.4907399588306637,0.787875,0.54,0.828875,0.691,0.0,0.0
32,32,0.5,separated,-0.75,null,p32_b032_rhom0d75_null_separated,933566014,8000,0.0,False,2.0,3.5,-1.5,2.0044087410156353,3.498375444918514,-1.4939667039028786,0.011240439300238677,-1.5159979649313464,-1.4719354428744107,-0.7453403456751464,0.004022197398080962,,-1,-1,True,3.498375444918514,2.0044087410156353,0.016423940199913015,0.0008052007529489666,1.5435619471036361,0.5013843834378878,0.079625,0.075375,0.079625,0.076125,0.0,0.0
32,32,0.05,near_tie,-0.75,weak,p32_b032_rhom0d75_weak_near_tie,807346329,8000,0.009999999999999995,True,2.0,3.5,-1.5,2.000347115592206,3.4936440019065893,-1.4932968863143832,0.011257840547400335,-1.5153622537872877,-1.4712315188414786,-0.7465188789858055,0.004468742457077883,,-1,-1,True,3.4950732667466946,1.9997870999703473,0.024412900700402425,0.0036162645825763787,1.5979817071487246,0.5063880627540029,0.803125,0.5605,0.573125,0.704375,0.0,0.0
32,32,0.5,separated,-0.75,weak,p32_b032_rhom0d75_weak_separated,713790789,8000,0.30250000000000005,True,2.0,3.5,-1.5,1.994282641290695,3.493525189218865,-1.49924254792817,0.011283683033069045,-1.5213585666729852,-1.4771265291833546,-0.7517703443268522,0.0005049680478867261,,-1,-1,True,3.4963048460912174,1.994123978047537,-0.007042737592092008,-0.006427897011034578,1.6676954174042498,0.5586904194335793,0.637,0.6125,0.452375,0.4645,0.0,0.0
32,32,0.05,near_tie,-0.75,moderate,p32_b032_rhom0d75_moderate_near_tie,3541120634,8000,0.30249999999999994,True,2.0,3.5,-1.5,2.004932794897278,3.505255740816235,-1.500322945918957,0.011153939653516888,-1.5221846676398503,-1.478461224198064,-0.748315828708775,0.00021529727930473067,,-1,-1,True,3.502881755999447,2.0045860446667314,-0.009051860886540253,0.0031031548745139026,1.6528496338793743,0.5565780693804389,0.637375,0.61075,0.4625,0.47825,0.0,0.0
32,32,0.5,separated,-0.75,moderate,p32_b032_rhom0d75_moderate_separated,3234119779,8000,1.0,True,2.0,3.5,-1.5,1.9913628994043784,3.4981478822834124,-1.506784982879034,0.011168768622120517,-1.5286757693783903,-1.4848941963796778,-0.7566601664265802,0.004523321919356042,,-1,-1,True,3.504969684130134,2.0032396767583824,0.022329844181908642,0.003616293535727122,1.9717224482664346,0.7349859328935096,0.984625,0.967,0.141625,0.166625,0.0,0.0
32,32,0.05,near_tie,-0.25,null,p32_b032_rhom0d25_null_near_tie,2002298553,8000,0.0,False,2.0,2.5,-0.5,1.9960995051950994,2.485868180097889,-0.48976867490278964,0.008993462048466164,-0.5073958605177833,-0.472141489287796,-0.2453628557234273,0.02046265019442073,,-1,-1,True,2.485868180097889,1.9960995051950996,-0.001433329813533868,-0.0020098424108367765,0.7779626538264304,0.4996696162951464,0.613125,0.54525,0.732625,0.70225,0.0,0.0
32,32,0.5,separated,-0.25,null,p32_b032_rhom0d25_null_separated,1576081014,8000,0.0,False,2.0,2.5,-0.5,1.9991420764875107,2.5005986162589697,-0.501456539771459,0.00893049125258073,-0.5189603026265173,-0.48395277691640076,-0.25083586888057363,0.0029130795429179734,,-1,-1,True,2.5005986162589697,1.999142076487511,0.006894172730032093,0.01757899674586335,0.7963979374653097,0.48787952705841464,0.081375,0.073875,0.081375,0.074375,0.0,0.0
32,32,0.05,near_tie,-0.25,weak,p32_b032_rhom0d25_weak_near_tie,3143265944,8000,0.009999999999999995,True,2.0,2.5,-0.5,2.0004846241703245,2.4948499023216386,-0.49436527815131415,0.008971949046734956,-0.5119502982829147,-0.47678025801971363,-0.24712275824481567,0.011269443697371706,,-1,-1,True,2.4952934101852415,2.000947035312641,-0.005257300664124075,0.015059873235982239,0.7876261108312271,0.5141466826914446,0.633375,0.56675,0.6555,0.693875,0.0,0.0
32,32,0.5,separated,-0.25,weak,p32_b032_rhom0d25_weak_separated,185242954,8000,0.30250000000000005,True,2.0,2.5,-0.5,2.007455496242248,2.4959838287869855,-0.4885283325447376,0.008916669814708825,-0.5060050053815669,-0.4710516597079083,-0.24335699270006872,0.022943334910524804,,-1,-1,True,2.4937212334530945,2.010977263431908,0.00628971708965137,0.023207715517222893,0.900812309029607,0.5890320186082383,0.626125,0.613125,0.457375,0.46725,0.0,0.0
32,32,0.05,near_tie,-0.25,moderate,p32_b032_rhom0d25_moderate_near_tie,341177403,8000,0.30249999999999994,True,2.0,2.5,-0.5,2.0070716373836923,2.5008496608681487,-0.49377802348445643,0.008940379688918735,-0.5113011676747371,-0.4762548792941757,-0.24601913269429598,0.01244395303108714,,-1,-1,True,2.5053471141367076,2.0058139658051735,0.018816177799701517,-0.00012300397805736774,0.8828213886951765,0.5717597154054794,0.627875,0.60275,0.46025,0.487625,0.0,0.0
32,32,0.5,separated,-0.25,moderate,p32_b032_rhom0d25_moderate_separated,4154743020,8000,1.0,True,2.0,2.5,-0.5,2.0053214345649297,2.497051771858866,-0.49173033729393634,0.008934317727921666,-0.5092416000406628,-0.47421907454720985,-0.24521272690660734,0.016539325412127326,,-1,-1,True,2.5033928043702445,2.0042457910459053,0.0038967148273785224,0.001307173540940676,1.0749974577158714,0.7528666223978537,0.971125,0.9685,0.159125,0.169375,0.0,0.0
32,32,0.05,near_tie,0.0,null,p32_b032_rhop0d00_null_near_tie,1277513399,8000,0.0,False,2.0,2.0,0.0,1.998266843916945,2.0016359072539562,-0.0033690633370111467,0.007854578348190928,-0.018764036899465368,0.012025910225443073,-0.0016859927127685914,,0.0016845316685055733,0,-1,False,2.0016359072539562,1.998266843916945,0.0029442871126126187,-0.01801066152856763,0.4962788958872512,0.5150743996740912,0.55175,0.55475,0.700875,0.70475,0.0,0.0
32,32,0.5,separated,0.0,null,p32_b032_rhop0d00_null_separated,2581151772,8000,0.0,False,2.0,2.0,0.0,2.004789854963392,1.9978447664625993,0.006945088500792451,0.007897069740426126,-0.008533168190442756,0.02242334519202766,0.0034642476285472457,,0.0034725442503962256,0,1,False,1.9978447664625993,2.004789854963392,-0.0007451612814579023,0.0036623363159026968,0.4917874392427938,0.5029221367750702,0.078,0.078875,0.07825,0.079,0.0,0.0
32,32,0.05,near_tie,0.0,weak,p32_b032_rhop0d00_weak_near_tie,3452421553,8000,0.009999999999999995,True,2.0,2.0,0.0,1.9973346149486504,2.0003826262306386,-0.003048011281988172,0.007868732289147699,-0.018470726568717663,0.012374704004741317,-0.0015260393822726925,,0.001524005640994086,0,-1,False,2.0006481610554148,1.997989933316062,0.002070272575505183,0.004945319654754211,0.5025498335403231,0.5118203611740546,0.56,0.56325,0.70075,0.692,0.0,0.0
32,32,0.5,separated,0.0,weak,p32_b032_rhop0d00_weak_separated,3256430695,8000,0.30250000000000005,True,2.0,2.0,0.0,2.0006158200960305,1.9967132208506968,0.003902599245333649,0.007900561776290982,-0.011582501836196675,0.019387700326863974,0.001950698982849386,,0.0019512996226668244,0,1,False,1.9962025268543548,2.008097580055642,0.001736810383997811,-0.008845499855196559,0.5673827106643633,0.5735909242829419,0.598375,0.609,0.48325,0.467625,0.0,0.0
32,32,0.05,near_tie,0.0,moderate,p32_b032_rhop0d00_moderate_near_tie,3967401306,8000,0.30249999999999994,True,2.0,2.0,0.0,2.001205003866586,1.9991248715059806,0.0020801323606052247,0.007873418139429485,-0.013351767192676566,0.017512031913887015,0.001039439915743845,,0.0010400661803026123,0,1,False,1.9981802602337162,1.998306261128423,0.01086774126681661,-0.0012530650229096718,0.581748901137089,0.5789982996322566,0.618125,0.612125,0.474375,0.47675,0.0,0.0
32,32,0.5,separated,0.0,moderate,p32_b032_rhop0d00_moderate_separated,1023227663,8000,1.0,True,2.0,2.0,0.0,1.9993010041853372,1.9900623454541702,0.009238658731167027,0.007925798152901037,-0.006295905648519005,0.02477322311085306,0.004620944375972824,,0.004619329365583513,0,1,False,1.980720901697651,1.9933152402005625,-0.013461074285329166,-0.0010281380546808272,0.7348453794329182,0.7567910012594862,0.96975,0.970125,0.1655,0.158625,0.0,0.0
32,32,0.05,near_tie,0.25,null,p32_b032_rhop0d25_null_near_tie,3001975681,8000,0.0,False,2.0,1.5,0.5,1.9961071740006546,1.5049620892571347,0.4911450847435199,0.00703854566713249,0.47734953523594026,0.5049406342510996,0.24605146013235002,0.017709830512960156,,1,1,True,1.5049620892571347,1.9961071740006546,-0.004061767512387259,0.005170492206663643,0.28044664215387166,0.5180031646833195,0.472,0.54925,0.6655,0.70275,0.0,0.0
32,32,0.5,separated,0.25,null,p32_b032_rhop0d25_null_separated,2771721089,8000,0.0,False,2.0,1.5,0.5,2.0120428826905363,1.499638588208034,0.5124042944825022,0.0070213697298456,0.49864240981200486,0.5261661791529996,0.25466867475374433,0.024808588965004486,,1,1,True,1.499638588208034,2.0120428826905363,0.0005191887094472784,0.002487983290943012,0.2770580271430333,0.5069946237790562,0.072125,0.07725,0.07475,0.077625,0.0,0.0
32,32,0.05,near_tie,0.25,weak,p32_b032_rhop0d25_weak_near_tie,888098158,8000,0.009999999999999995,True,2.0,1.5,0.5,1.9928605621561755,1.4996689220478088,0.4931916401083667,0.006947494468558401,0.47957455094999224,0.5068087292667411,0.24747925142076077,0.013616719783266618,,1,1,True,1.4984120956234337,1.9929781789157166,0.007733683837865546,-0.010725348427461987,0.2765395472321927,0.5125743214285974,0.48225,0.559375,0.742375,0.70125,0.0,0.0
32,32,0.5,separated,0.25,weak,p32_b032_rhop0d25_weak_separated,481182781,8000,0.30250000000000005,True,2.0,1.5,0.5,1.9940629804793648,1.489161000259186,0.5049019802201788,0.0069768638957668485,0.4912273269844758,0.5185766334558819,0.2532026245724708,0.009803960440357695,,1,1,True,1.485489122566608,1.9949539164266932,0.004719116459250106,-0.013534556956919797,0.3363303907729524,0.5765171731373089,0.594625,0.59825,0.48325,0.481375,0.0,0.0
