candidate_indices_sha256,channel,crossfit_auc,crossfit_auprc,dataset,independent_mask_difference,label,model,paired_mask_identity,phase,query_total,reference_indices_sha256,replicate,representation_sha256,runtime_sec,scenario,score,seed,severity,severity_index,split,window_size,threshold,alarm
F180E7BD3490F04D359BC6D0073BF636889EC0AD96423246D397BE54849B96FE,explanation_independent,,,electricity,True,1,logreg,True,full,4096,D9B0BA7A525C46B4D78C7A752A8561E71A223299FBEADC0C76A3479FA975D23E,1,81112FCF8230629754D7576B6227560A0A82C122F26A9191B2F760F8588B4814,0.5376897000242025,gradual,0.8070278335898503,6,0.2,1,test,16,1.214291684108912,False
F180E7BD3490F04D359BC6D0073BF636889EC0AD96423246D397BE54849B96FE,explanation_paired,,,electricity,True,1,logreg,True,full,4096,D9B0BA7A525C46B4D78C7A752A8561E71A223299FBEADC0C76A3479FA975D23E,1,75D310A06E19AB3B9856D6D1EF07ABE295A6E586EFA014005E62053E2FC993DF,0.5376939000561833,gradual,0.7995403614038684,6,0.2,1,test,16,1.214291684108912,False
F180E7BD3490F04D359BC6D0073BF636889EC0AD96423246D397BE54849B96FE,explanation_shift,0.85546875,0.7975936483187213,electricity,,1,logreg,,full,0,D9B0BA7A525C46B4D78C7A752A8561E71A223299FBEADC0C76A3479FA975D23E,1,A427E7542BEC14594E9151432B0F9D29BD18174AE6F9328C5D5FFE917354E2A4,0.652962600113824,gradual,0.7109375,6,0.2,1,test,16,0.5,True
F180E7BD3490F04D359BC6D0073BF636889EC0AD96423246D397BE54849B96FE,input,0.8671875,0.8296913952061011,electricity,,1,logreg,,full,0,D9B0BA7A525C46B4D78C7A752A8561E71A223299FBEADC0C76A3479FA975D23E,1,FA626F82580E1D4822C147080AE4CB761B2D7C868FE9FFBC184E9356D82F15C3,0.652954800054431,gradual,0.734375,6,0.2,1,test,16,0.375,True
F180E7BD3490F04D359BC6D0073BF636889EC0AD96423246D397BE54849B96FE,output,0.6953125,0.7201508253743161,electricity,,1,logreg,,full,0,D9B0BA7A525C46B4D78C7A752A8561E71A223299FBEADC0C76A3479FA975D23E,1,0E1E0F0F209665523B313453D1A29C9E89A4B9B6950B3E9D7A4839DE63D35956,0.6529602000955492,gradual,0.390625,6,0.2,1,test,16,0.4921875,False
7B004DF8FDE213769D1732BDFD6593D7DF2B4EBAAE858452407F0D60E3535121,explanation_independent,,,electricity,True,1,logreg,True,full,4096,3BDB4DBC906B18FBF11B5C1D408DF3B5C3F2FB6CFA4C8F1D51F8957EE9A676D4,0,26B31E7C81C2A5E6F9E7BA42C98504F889B5ACE2473328381DBECB305209F590,0.38656409992836416,gradual,0.9789119173392612,6,0.6,3,test,16,1.214291684108912,False
7B004DF8FDE213769D1732BDFD6593D7DF2B4EBAAE858452407F0D60E3535121,explanation_paired,,,electricity,True,1,logreg,True,full,4096,3BDB4DBC906B18FBF11B5C1D408DF3B5C3F2FB6CFA4C8F1D51F8957EE9A676D4,0,BA2ECD35FA0B1974BCAE56154BE3717FC5F3B7835EFAB5930505631701D05A68,0.38656729995273054,gradual,0.9789412700021279,6,0.6,3,test,16,1.214291684108912,False
7B004DF8FDE213769D1732BDFD6593D7DF2B4EBAAE858452407F0D60E3535121,explanation_shift,0.92578125,0.8954511991276697,electricity,,1,logreg,,full,0,3BDB4DBC906B18FBF11B5C1D408DF3B5C3F2FB6CFA4C8F1D51F8957EE9A676D4,0,6B986CCED1FFA8703EDDCE277784A47F64EBC3D6828F755A20894CA6933647B7,0.4763740999624133,gradual,0.8515625,6,0.6,3,test,16,0.5,True
7B004DF8FDE213769D1732BDFD6593D7DF2B4EBAAE858452407F0D60E3535121,input,0.9375,0.9292125857673458,electricity,,1,logreg,,full,0,3BDB4DBC906B18FBF11B5C1D408DF3B5C3F2FB6CFA4C8F1D51F8957EE9A676D4,0,84708918684608386C43046B70BC70A87FA6C4A195416554AD697B035CD6B620,0.4763675001449883,gradual,0.875,6,0.6,3,test,16,0.375,True
7B004DF8FDE213769D1732BDFD6593D7DF2B4EBAAE858452407F0D60E3535121,output,0.69140625,0.6908985353196806,electricity,,1,logreg,,full,0,3BDB4DBC906B18FBF11B5C1D408DF3B5C3F2FB6CFA4C8F1D51F8957EE9A676D4,0,93FB69B1E93D53BFE1E588D9755C4E3AC2683C080357D48BCCB35AED72FAFCF7,0.4763720000628382,gradual,0.3828125,6,0.6,3,test,16,0.4921875,False
0C87358EC497FFCDE5540FACF91EF0A88FE717F312A54862E293F0760F71D3C3,explanation_independent,,,electricity,True,1,logreg,True,full,4096,9DE76CDDC0BFB2DA7EEF2DDFACB74AEBEB127FFEA26250C237414C3053A95B12,1,24EB36D76E24F80ED619995D986D2F7B1BD981B4B05A90134A7B25FB7417CE83,0.39702589996159077,gradual,0.8084799355333507,6,0.6,3,test,16,1.214291684108912,False
0C87358EC497FFCDE5540FACF91EF0A88FE717F312A54862E293F0760F71D3C3,explanation_paired,,,electricity,True,1,logreg,True,full,4096,9DE76CDDC0BFB2DA7EEF2DDFACB74AEBEB127FFEA26250C237414C3053A95B12,1,08662BDF27E5ED9AFE3277988D83B7C466F4DBAF869256316E61C27003B8562E,0.39702959987334907,gradual,0.8047289636887961,6,0.6,3,test,16,1.214291684108912,False
0C87358EC497FFCDE5540FACF91EF0A88FE717F312A54862E293F0760F71D3C3,explanation_shift,0.953125,0.9452553971226572,electricity,,1,logreg,,full,0,9DE76CDDC0BFB2DA7EEF2DDFACB74AEBEB127FFEA26250C237414C3053A95B12,1,5C4D8B19C6251B83D86BBF7A43514BFDA5EA43C90CB491219D9F42628AD7153A,0.48165389988571405,gradual,0.90625,6,0.6,3,test,16,0.5,True
0C87358EC497FFCDE5540FACF91EF0A88FE717F312A54862E293F0760F71D3C3,input,0.9140625,0.8858856421356421,electricity,,1,logreg,,full,0,9DE76CDDC0BFB2DA7EEF2DDFACB74AEBEB127FFEA26250C237414C3053A95B12,1,3FFC8516A934351C5F2290A56B232AA6B8FA2DA5F2973A8186A6B37BF2B901FF,0.48164719995111227,gradual,0.828125,6,0.6,3,test,16,0.375,True
0C87358EC497FFCDE5540FACF91EF0A88FE717F312A54862E293F0760F71D3C3,output,0.80078125,0.7532254663228928,electricity,,1,logreg,,full,0,9DE76CDDC0BFB2DA7EEF2DDFACB74AEBEB127FFEA26250C237414C3053A95B12,1,0A71A4B7F8501871246B374BF12597796C34E0F141A8498BDFCE014A00A8CE01,0.48165159998461604,gradual,0.6015625,6,0.6,3,test,16,0.4921875,True
C0EC7B715A5091FCE838743B933A5C9739F3C23195FA2BCFC1831FEBD1CFF1FD,explanation_independent,,,electricity,True,1,logreg,True,full,4096,3398194520021B5E4E176EC66D92192BC7F8AD8FE89A7B0C3C297C529D9723A6,0,70DC560B32AACC2609BBF2FE0677F098B39ED1FCB1F224CB9EBB3EFF68CE6AB2,0.35736699984408915,gradual,1.265505200428014,6,1.0,5,test,16,1.214291684108912,True
C0EC7B715A5091FCE838743B933A5C9739F3C23195FA2BCFC1831FEBD1CFF1FD,explanation_paired,,,electricity,True,1,logreg,True,full,4096,3398194520021B5E4E176EC66D92192BC7F8AD8FE89A7B0C3C297C529D9723A6,0,AE2E430DCD51DFE3D3BCF3D877791E8A3DE10E898A1C530CE227EB62E2E3E301,0.3573704999871552,gradual,1.2567093696615914,6,1.0,5,test,16,1.214291684108912,True
C0EC7B715A5091FCE838743B933A5C9739F3C23195FA2BCFC1831FEBD1CFF1FD,explanation_shift,1.0,1.0,electricity,,1,logreg,,full,0,3398194520021B5E4E176EC66D92192BC7F8AD8FE89A7B0C3C297C529D9723A6,0,3A1B56239CBA6F23EE2B4C4E2753EDA17237FE8C5CAB926D85333825C5953B64,0.44934319984167814,gradual,1.0,6,1.0,5,test,16,0.5,True
C0EC7B715A5091FCE838743B933A5C9739F3C23195FA2BCFC1831FEBD1CFF1FD,input,1.0,1.0,electricity,,1,logreg,,full,0,3398194520021B5E4E176EC66D92192BC7F8AD8FE89A7B0C3C297C529D9723A6,0,2A9B64B2FB3531D77944FD2023302C1E7896D1E28562C277CB553CDF7B921519,0.44933629990555346,gradual,1.0,6,1.0,5,test,16,0.375,True
C0EC7B715A5091FCE838743B933A5C9739F3C23195FA2BCFC1831FEBD1CFF1FD,output,0.8984375,0.8382354981619689,electricity,,1,logreg,,full,0,3398194520021B5E4E176EC66D92192BC7F8AD8FE89A7B0C3C297C529D9723A6,0,264F76414421B2DBF8CF9EA4E965E3BEB4347A309CDF3FAC0CA42508E1887381,0.449340800056234,gradual,0.796875,6,1.0,5,test,16,0.4921875,True
5B9743C0512B3071CAD7A980081F4F33DFB578BB28079FC3FE3E75786C56BE91,explanation_independent,,,electricity,True,1,logreg,True,full,4096,D71195C7E060EB1F3E8E11515671FEA040E603FCD89580EAC6937353A803F28E,1,93E7B01DE016BE35F14C356C4C867EF84ABFF67D919AB6DA7A30D1F547ADE49A,0.3708434000145644,gradual,1.2843203610998644,6,1.0,5,test,16,1.214291684108912,True
5B9743C0512B3071CAD7A980081F4F33DFB578BB28079FC3FE3E75786C56BE91,explanation_paired,,,electricity,True,1,logreg,True,full,4096,D71195C7E060EB1F3E8E11515671FEA040E603FCD89580EAC6937353A803F28E,1,BC95D5316E9782375ED9283F8F90D0C0AFDCA4342A484AFCFFE3502F185A75E7,0.3708466000389308,gradual,1.283636879757972,6,1.0,5,test,16,1.214291684108912,True
5B9743C0512B3071CAD7A980081F4F33DFB578BB28079FC3FE3E75786C56BE91,explanation_shift,1.0,1.0,electricity,,1,logreg,,full,0,D71195C7E060EB1F3E8E11515671FEA040E603FCD89580EAC6937353A803F28E,1,1AD8AB0ACD174C6FA4F324F873EB2B728010C1322AE11BC4057D44883BB6A4B8,0.4399246999528259,gradual,1.0,6,1.0,5,test,16,0.5,True
5B9743C0512B3071CAD7A980081F4F33DFB578BB28079FC3FE3E75786C56BE91,input,1.0,1.0,electricity,,1,logreg,,full,0,D71195C7E060EB1F3E8E11515671FEA040E603FCD89580EAC6937353A803F28E,1,D5083BD07E85926A0B14D1FF832277CAD504BF1E1AA6F828B156E92BF5B47E76,0.4399203001521528,gradual,1.0,6,1.0,5,test,16,0.375,True
5B9743C0512B3071CAD7A980081F4F33DFB578BB28079FC3FE3E75786C56BE91,output,0.90234375,0.867023822742333,electricity,,1,logreg,,full,0,D71195C7E060EB1F3E8E11515671FEA040E603FCD89580EAC6937353A803F28E,1,B2E00DBE444BAD9A53D367417797488361234B44B98F0C64D37ECEB3519856FB,0.4399232999421656,gradual,0.8046875,6,1.0,5,test,16,0.4921875,True
9731C1CF8CB90A4A2357570433373CD5F3AC7E1C277D9A8FCAEE08B80D2A74BC,explanation_independent,,,electricity,True,1,logreg,True,full,4096,7692CCA59D8FC7E9229769B01701F8DEF661211F1879379AACB8090D5A9203CE,0,AFF0AD41BEDAD3D1141CD3BFCF4E6C8BE7F9E7A5EBE8B85835ACA192C5661045,0.54132129997015,mean_shift,0.7334879221127285,6,0.25,1,test,16,1.214291684108912,False
9731C1CF8CB90A4A2357570433373CD5F3AC7E1C277D9A8FCAEE08B80D2A74BC,explanation_paired,,,electricity,True,1,logreg,True,full,4096,7692CCA59D8FC7E9229769B01701F8DEF661211F1879379AACB8090D5A9203CE,0,70170640CA645935DCB309EC365139C08349722AC5CEECBA5A7D4BD4CE5AFF61,0.5413257000036538,mean_shift,0.7307683001359376,6,0.25,1,test,16,1.214291684108912,False
9731C1CF8CB90A4A2357570433373CD5F3AC7E1C277D9A8FCAEE08B80D2A74BC,explanation_shift,0.8984375,0.9057363643301144,electricity,,1,logreg,,full,0,7692CCA59D8FC7E9229769B01701F8DEF661211F1879379AACB8090D5A9203CE,0,801AF0E8C36EBF422C14BF22088595C956F191A4BFE79AFE29ECE6E68F1849E1,0.6582120000384748,mean_shift,0.796875,6,0.25,1,test,16,0.5,True
9731C1CF8CB90A4A2357570433373CD5F3AC7E1C277D9A8FCAEE08B80D2A74BC,input,0.60546875,0.6491337020859025,electricity,,1,logreg,,full,0,7692CCA59D8FC7E9229769B01701F8DEF661211F1879379AACB8090D5A9203CE,0,9E2DE293FB5B2A486C5B43E6C95CFF6BB0F8F92241F44176432C3F3FD0C5A8B3,0.658203599974513,mean_shift,0.2109375,6,0.25,1,test,16,0.375,False
9731C1CF8CB90A4A2357570433373CD5F3AC7E1C277D9A8FCAEE08B80D2A74BC,output,0.6171875,0.610968978937729,electricity,,1,logreg,,full,0,7692CCA59D8FC7E9229769B01701F8DEF661211F1879379AACB8090D5A9203CE,0,933DBB28050A786F2ED15873A66B7F3C9CE67E924E64A515E8CD704B11F3736F,0.6582095001358539,mean_shift,0.234375,6,0.25,1,test,16,0.4921875,False
16B0B6BC4EFFA6DDD499090642D57B87DCC91ED4F12FA75460DD0361E4481835,explanation_independent,,,electricity,True,1,logreg,True,full,4096,92CC46B57F741439B26C574A2836C64B1CF472369C91552E8FA380FF136174FF,1,3AEEA4886DBCCCE3CEC0B99D863E21FFE2EB4216630FF7D585FDA1022A3BFBAB,0.5472933000419289,mean_shift,0.5979227918108135,6,0.25,1,test,16,1.214291684108912,False
16B0B6BC4EFFA6DDD499090642D57B87DCC91ED4F12FA75460DD0361E4481835,explanation_paired,,,electricity,True,1,logreg,True,full,4096,92CC46B57F741439B26C574A2836C64B1CF472369C91552E8FA380FF136174FF,1,C6A5031E6FCC9BD5C8F416B7C4CBE6E59D1BE08377663FBFB390EACD98641042,0.547297100070864,mean_shift,0.594986601931715,6,0.25,1,test,16,1.214291684108912,False
16B0B6BC4EFFA6DDD499090642D57B87DCC91ED4F12FA75460DD0361E4481835,explanation_shift,0.59375,0.55766626627882,electricity,,1,logreg,,full,0,92CC46B57F741439B26C574A2836C64B1CF472369C91552E8FA380FF136174FF,1,3E6298E86F5CB8D080593DCBB96F303C38FB1E165B5662CBC66F69D8B43E75BF,0.6637824000790715,mean_shift,0.1875,6,0.25,1,test,16,0.5,False
16B0B6BC4EFFA6DDD499090642D57B87DCC91ED4F12FA75460DD0361E4481835,input,0.59765625,0.6353681939807476,electricity,,1,logreg,,full,0,92CC46B57F741439B26C574A2836C64B1CF472369C91552E8FA380FF136174FF,1,32724C71606A053683612447F823737474341C0A7EA55C308FBEA1BC219C22F0,0.663773899897933,mean_shift,0.1953125,6,0.25,1,test,16,0.375,False
16B0B6BC4EFFA6DDD499090642D57B87DCC91ED4F12FA75460DD0361E4481835,output,0.46484375,0.47066525756036387,electricity,,1,logreg,,full,0,92CC46B57F741439B26C574A2836C64B1CF472369C91552E8FA380FF136174FF,1,C57A0624A51E112E62326D76ED1E759AC96D26E74328BEAAE8999B9524D0C935,0.6637794999405742,mean_shift,0.0703125,6,0.25,1,test,16,0.4921875,False
74A377629F1A1C4C9C43264627E7E5EAABD3EB02F62939578DE4EEFFF1700572,explanation_independent,,,electricity,True,1,logreg,True,full,4096,D2C054614B9A7C60D44AE062043BF24814A0D0A480AD7675FFF32916863D5EF1,0,A29C20B9AA45C0AE51F21D3EAB9226C81ACE95712083E540606C1C451DAE04CD,0.632913300069049,mean_shift,0.9261690666158466,6,1.0,3,test,16,1.214291684108912,False
74A377629F1A1C4C9C43264627E7E5EAABD3EB02F62939578DE4EEFFF1700572,explanation_paired,,,electricity,True,1,logreg,True,full,4096,D2C054614B9A7C60D44AE062043BF24814A0D0A480AD7675FFF32916863D5EF1,0,F89BB084565672F5DE98FBF9D77C7E35196152F296AEC2E741B4F12D1DAD5102,0.6329177999868989,mean_shift,0.9382669043163231,6,1.0,3,test,16,1.214291684108912,False
74A377629F1A1C4C9C43264627E7E5EAABD3EB02F62939578DE4EEFFF1700572,explanation_shift,0.98828125,0.9891493055555556,electricity,,1,logreg,,full,0,D2C054614B9A7C60D44AE062043BF24814A0D0A480AD7675FFF32916863D5EF1,0,320A18E2149708A1B3D8F1CAEA13AC4A92DBFD6C9EF5483457809A41DCF7E728,0.7518758999649435,mean_shift,0.9765625,6,1.0,3,test,16,0.5,True
74A377629F1A1C4C9C43264627E7E5EAABD3EB02F62939578DE4EEFFF1700572,input,0.90625,0.8738779898077499,electricity,,1,logreg,,full,0,D2C054614B9A7C60D44AE062043BF24814A0D0A480AD7675FFF32916863D5EF1,0,98B604DEF073E4084C1F9F57E430EAAC80E25AAABB7980FB638B74EB0774389A,0.7518680000212044,mean_shift,0.8125,6,1.0,3,test,16,0.375,True
74A377629F1A1C4C9C43264627E7E5EAABD3EB02F62939578DE4EEFFF1700572,output,0.73046875,0.6245014308554363,electricity,,1,logreg,,full,0,D2C054614B9A7C60D44AE062043BF24814A0D0A480AD7675FFF32916863D5EF1,0,D7AFC8C26522B5571E910FAB1C555B6CEB51D937AC7BF9BDD71D9933A9DAA06A,0.7518730000592768,mean_shift,0.4609375,6,1.0,3,test,16,0.4921875,False
F79D59C0014D8A00560641E2E80D203C3E0741D2B77E8164B023CA96FBD4454F,explanation_independent,,,electricity,True,1,logreg,True,full,4096,08C34A0E0A4B530FAE1AEE25174C050429A05D88E1814A0D94054C0A29C2FE51,1,777BFEF897F5CD1A57790AE8E4525111FF5AC2522F3A81462DF6FB9395E6B345,0.5042079000268131,mean_shift,0.988379021184435,6,1.0,3,test,16,1.214291684108912,False
F79D59C0014D8A00560641E2E80D203C3E0741D2B77E8164B023CA96FBD4454F,explanation_paired,,,electricity,True,1,logreg,True,full,4096,08C34A0E0A4B530FAE1AEE25174C050429A05D88E1814A0D94054C0A29C2FE51,1,9E14B678089DC36E8739176A89B8FA89A03B00D10195D45CFC750E40C3BC5F4F,0.5042117000557482,mean_shift,0.9917502203431466,6,1.0,3,test,16,1.214291684108912,False
F79D59C0014D8A00560641E2E80D203C3E0741D2B77E8164B023CA96FBD4454F,explanation_shift,0.97265625,0.9680884832079686,electricity,,1,logreg,,full,0,08C34A0E0A4B530FAE1AEE25174C050429A05D88E1814A0D94054C0A29C2FE51,1,E798E446CC6219060327954064CC814C756A1312D05A090B89C29AF4B3A95395,0.611856099916622,mean_shift,0.9453125,6,1.0,3,test,16,0.5,True
F79D59C0014D8A00560641E2E80D203C3E0741D2B77E8164B023CA96FBD4454F,input,0.98046875,0.9789786347231201,electricity,,1,logreg,,full,0,08C34A0E0A4B530FAE1AEE25174C050429A05D88E1814A0D94054C0A29C2FE51,1,6A917E754AB8AD6E54AA28468BC04A97D3EB9D6A3768DA5A14045514BFF1BB1E,0.6118481999728829,mean_shift,0.9609375,6,1.0,3,test,16,0.375,True
F79D59C0014D8A00560641E2E80D203C3E0741D2B77E8164B023CA96FBD4454F,output,0.75390625,0.67048914102143,electricity,,1,logreg,,full,0,08C34A0E0A4B530FAE1AEE25174C050429A05D88E1814A0D94054C0A29C2FE51,1,728DF82F41572A9BCE7132BC4F0900DF1D0D35A76E628B1E123BDA8C907530B6,0.6118530998937786,mean_shift,0.5078125,6,1.0,3,test,16,0.4921875,True
8CEBB0627F7EEB717E562854704920C0A583B18C635763C2BC016BB83C6F7768,explanation_independent,,,electricity,True,1,logreg,True,full,4096,93CDEC44983556998B9141CDAD1B68E08DA10DCBFBD17C98C8B63B990704D835,0,F5C7440DD7162D8661BDBA09CD0C11A0B45843C34FF414AC85CD8188FFA0012C,0.5042675998993218,mean_shift,1.3237232361178226,6,2.0,5,test,16,1.214291684108912,True
8CEBB0627F7EEB717E562854704920C0A583B18C635763C2BC016BB83C6F7768,explanation_paired,,,electricity,True,1,logreg,True,full,4096,93CDEC44983556998B9141CDAD1B68E08DA10DCBFBD17C98C8B63B990704D835,0,5150DAA9525EED99A9D4DA9E54733DC3626D9FE1D07B27252181D43E435F321E,0.5042713000439107,mean_shift,1.3241772466158193,6,2.0,5,test,16,1.214291684108912,True
8CEBB0627F7EEB717E562854704920C0A583B18C635763C2BC016BB83C6F7768,explanation_shift,1.0,1.0,electricity,,1,logreg,,full,0,93CDEC44983556998B9141CDAD1B68E08DA10DCBFBD17C98C8B63B990704D835,0,D4E7DF6B43FC58E18C9E902A522453C9A81507B789B337434A2E9DAE3B7195A3,0.614385399967432,mean_shift,1.0,6,2.0,5,test,16,0.5,True
8CEBB0627F7EEB717E562854704920C0A583B18C635763C2BC016BB83C6F7768,input,1.0,1.0,electricity,,1,logreg,,full,0,93CDEC44983556998B9141CDAD1B68E08DA10DCBFBD17C98C8B63B990704D835,0,FC678AE3B571DEB35C073D26E31DD82500A651C4F33477B1AF09A3517760496D,0.6143769000191242,mean_shift,1.0,6,2.0,5,test,16,0.375,True
8CEBB0627F7EEB717E562854704920C0A583B18C635763C2BC016BB83C6F7768,output,0.9453125,0.899611300668286,electricity,,1,logreg,,full,0,93CDEC44983556998B9141CDAD1B68E08DA10DCBFBD17C98C8B63B990704D835,0,F2E8796E416D671DC841CFC39B92FA1324788434EC0489E6C11D2F17CC327C1C,0.6143822998274118,mean_shift,0.890625,6,2.0,5,test,16,0.4921875,True
D41D5212CAC58D709B28EF2C9DBED5B37A00F1D64A2BBA07A6EA0548036FEDD0,explanation_independent,,,electricity,True,1,logreg,True,full,4096,853B975683B776A571C052E8BA75ABEE9EED383F1A0D8506D6723F2D50D9F38B,1,7799C3D263970BBC3775DC8A234A3A4F6F6655B31FAAFD91AB3046B18B51C393,0.4997076999861747,mean_shift,1.2385318633014497,6,2.0,5,test,16,1.214291684108912,True
D41D5212CAC58D709B28EF2C9DBED5B37A00F1D64A2BBA07A6EA0548036FEDD0,explanation_paired,,,electricity,True,1,logreg,True,full,4096,853B975683B776A571C052E8BA75ABEE9EED383F1A0D8506D6723F2D50D9F38B,1,B922613FB7A36F26CD0A0734311AFE0E41FD5779031290B922C2A44B0A4E7D6B,0.499711399897933,mean_shift,1.2417164922013617,6,2.0,5,test,16,1.214291684108912,True
D41D5212CAC58D709B28EF2C9DBED5B37A00F1D64A2BBA07A6EA0548036FEDD0,explanation_shift,1.0,1.0,electricity,,1,logreg,,full,0,853B975683B776A571C052E8BA75ABEE9EED383F1A0D8506D6723F2D50D9F38B,1,B2EABB43F0293BCB4AC37F3A413B7690F0B257B48C61B95A237A800B6ADD7212,0.6061986999120563,mean_shift,1.0,6,2.0,5,test,16,0.5,True
D41D5212CAC58D709B28EF2C9DBED5B37A00F1D64A2BBA07A6EA0548036FEDD0,input,0.99609375,0.9963235294117647,electricity,,1,logreg,,full,0,853B975683B776A571C052E8BA75ABEE9EED383F1A0D8506D6723F2D50D9F38B,1,76BF1B38ECEA549BC93A2E870864600BC12E1D74ECE805E22D4E7AE9F6667176,0.6061930998694152,mean_shift,0.9921875,6,2.0,5,test,16,0.375,True
D41D5212CAC58D709B28EF2C9DBED5B37A00F1D64A2BBA07A6EA0548036FEDD0,output,0.953125,0.9277363006682859,electricity,,1,logreg,,full,0,853B975683B776A571C052E8BA75ABEE9EED383F1A0D8506D6723F2D50D9F38B,1,8F46DBCAFBD53760449F4B234D56EAB1260BA7CD78761610E83F5A875D6DE412,0.606197000015527,mean_shift,0.90625,6,2.0,5,test,16,0.4921875,True
F71740F1162502F8AF22C5872C0337C65747D01E170A2823F6E0437B99FD7195,explanation_independent,,,electricity,True,1,logreg,True,full,4096,2FBA545F5ACE3642B032AF5CC08C94D9CAA191A9AA52177FD46EE7A8A12E8751,0,A48CFDDE3F4C1318BAB8F77939CB9F40A7164D0B0D6C1CF1DD96DD0A85797277,0.5182376999873668,missing,1.680002284255769,6,0.1,1,test,16,1.214291684108912,True
F71740F1162502F8AF22C5872C0337C65747D01E170A2823F6E0437B99FD7195,explanation_paired,,,electricity,True,1,logreg,True,full,4096,2FBA545F5ACE3642B032AF5CC08C94D9CAA191A9AA52177FD46EE7A8A12E8751,0,B72EB7C2AD634087AEC6DFD36C2F2F144E2CB1C98310F9B337FEB885A43DD9CD,0.5182420001365244,missing,1.681588457958413,6,0.1,1,test,16,1.214291684108912,True
F71740F1162502F8AF22C5872C0337C65747D01E170A2823F6E0437B99FD7195,explanation_shift,0.765625,0.7953256128009417,electricity,,1,logreg,,full,0,2FBA545F5ACE3642B032AF5CC08C94D9CAA191A9AA52177FD46EE7A8A12E8751,0,77A3D88706870543D260668FCD2CB65DBED3ED7714739CACEE6332EA8F044B1C,0.6328388000838459,missing,0.53125,6,0.1,1,test,16,0.5,True
F71740F1162502F8AF22C5872C0337C65747D01E170A2823F6E0437B99FD7195,input,0.703125,0.7649044486215539,electricity,,1,logreg,,full,0,2FBA545F5ACE3642B032AF5CC08C94D9CAA191A9AA52177FD46EE7A8A12E8751,0,F9E26F83E0E500409460E74CE8F09C17E15312E08E790D51E6F49DCD742FF9FA,0.6328304000198841,missing,0.40625,6,0.1,1,test,16,0.375,True
F71740F1162502F8AF22C5872C0337C65747D01E170A2823F6E0437B99FD7195,output,0.6796875,0.7556322077340223,electricity,,1,logreg,,full,0,2FBA545F5ACE3642B032AF5CC08C94D9CAA191A9AA52177FD46EE7A8A12E8751,0,6EEA63EF0758B3E6051C8460B2485B998F82F1DE7EDDD71D0714E84F0F374FF1,0.6328358999453485,missing,0.359375,6,0.1,1,test,16,0.4921875,False
13977284F4B1035F23417001E0B96D4197C490ABBCD1F5056DCD6009D5F4776B,explanation_independent,,,electricity,True,1,logreg,True,full,4096,C51CCF44F0A871488092E95DE66F523CB1D4152D4B82CA36DAAA79C0A4296F09,1,47A962EB496ACB220E4431B758DC3C2E11B8369C67B29BDA3080BF6F5A184F94,0.5212160998489708,missing,0.9598258095777288,6,0.1,1,test,16,1.214291684108912,False
13977284F4B1035F23417001E0B96D4197C490ABBCD1F5056DCD6009D5F4776B,explanation_paired,,,electricity,True,1,logreg,True,full,4096,C51CCF44F0A871488092E95DE66F523CB1D4152D4B82CA36DAAA79C0A4296F09,1,2ED9CE548E92A8A6C513511F4DED49A464CC596B0BC12BD7366CDB5C5E657263,0.521219699876383,missing,0.9523182037467344,6,0.1,1,test,16,1.214291684108912,False
13977284F4B1035F23417001E0B96D4197C490ABBCD1F5056DCD6009D5F4776B,explanation_shift,0.5703125,0.5973840938864861,electricity,,1,logreg,,full,0,C51CCF44F0A871488092E95DE66F523CB1D4152D4B82CA36DAAA79C0A4296F09,1,0E3CED60FDC1A283BD9840D62D8991EF0BBE979E9F3B03431B8161F1F46203F0,0.629931999836117,missing,0.140625,6,0.1,1,test,16,0.5,False
13977284F4B1035F23417001E0B96D4197C490ABBCD1F5056DCD6009D5F4776B,input,0.6171875,0.5855390008774999,electricity,,1,logreg,,full,0,C51CCF44F0A871488092E95DE66F523CB1D4152D4B82CA36DAAA79C0A4296F09,1,28850BC394AE63B6AF55DCB83547FA42575D58A30722410A62A0D9B3E53F099F,0.6299188998527825,missing,0.234375,6,0.1,1,test,16,0.375,False
13977284F4B1035F23417001E0B96D4197C490ABBCD1F5056DCD6009D5F4776B,output,0.640625,0.5893774755945809,electricity,,1,logreg,,full,0,C51CCF44F0A871488092E95DE66F523CB1D4152D4B82CA36DAAA79C0A4296F09,1,C8912D04FA044FEAA3500CEBADD06177FE772A0856F144977B4BF79B1FC5E065,0.629928199807182,missing,0.28125,6,0.1,1,test,16,0.4921875,False
BC54DAA5084D84322967A54665B95314582AA6420DEF1B2D414FF746C235E7D8,explanation_independent,,,electricity,True,1,logreg,True,full,4096,54E502F553600C2574BEDD199ED0B8EBEF7417124A29BA8E4BCB98C5BCA8EEB4,0,884206A830E2D8B3E288A5C3A317F573171EBBF72F5BF6E2CF8616FC00040C41,0.4062733000610024,missing,0.9093210889657259,6,0.3,3,test,16,1.214291684108912,False
BC54DAA5084D84322967A54665B95314582AA6420DEF1B2D414FF746C235E7D8,explanation_paired,,,electricity,True,1,logreg,True,full,4096,54E502F553600C2574BEDD199ED0B8EBEF7417124A29BA8E4BCB98C5BCA8EEB4,0,7767FD9AEEEACD0707AE9A739C79A5C9CDB910A865FD8A883A45A5DF66BD8790,0.40627690008841455,missing,0.9083899898117475,6,0.3,3,test,16,1.214291684108912,False
