dataset,model,scenario,severity,seed,method,acc_v2,flip_v2,dconf_v2,ece_v2,mean_conf_v2,stable_frac_v2,expl_time_s_v2,top3_all_v2,top5_all_v2,spearman_all_v2,cosine_all_v2,sign_all_v2,top3_stable_v2,top5_stable_v2,spearman_stable_v2,cosine_stable_v2,sign_stable_v2,acc_legacy,flip_legacy,dconf_legacy,ece_legacy,mean_conf_legacy,stable_frac_legacy,expl_time_s_legacy,top3_all_legacy,top5_all_legacy,spearman_all_legacy,cosine_all_legacy,sign_all_legacy,top3_stable_legacy,top5_stable_legacy,spearman_stable_legacy,cosine_stable_legacy,sign_stable_legacy,key_match_status,delta_acc,delta_flip,delta_dconf,delta_ece,delta_mean_conf,delta_stable_frac,delta_expl_time_s,delta_top3_all,delta_top5_all,delta_spearman_all,delta_cosine_all,delta_sign_all,delta_top3_stable,delta_top5_stable,delta_spearman_stable,delta_cosine_stable,delta_sign_stable,comparison_use
bank-marketing,rf,mean_shift,0.5,3,shap,0.8993659687407844,0.0314803892657033,0.1043417884061562,0.1040574086770046,0.7960727252409868,0.97,7.399215200000071,0.5966666666666666,0.7169999999999999,0.717764705882353,0.5896942339319625,0.8928693667443668,0.5927835051546392,0.71340206185567,0.7162067919951484,0.579222421890394,0.8909618588742299,0.8993659687407844,0.0314803892657033,0.1043417884061562,0.1040574086770046,0.7960727252409868,0.95,5.79266881942749,0.5783333333333334,0.721,0.7313088235294117,0.6037319394134083,0.8872491119991119,0.5719298245614035,0.7199999999999998,0.7318421052631578,0.5879926362511221,0.8840926325136853,both,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,1.6065463805725804,0.0183333333333332,-0.004000000000000115,-0.013544117647058762,-0.014037705481445784,0.005620254745254849,0.02085368059323567,-0.00659793814432974,-0.015635313268009488,-0.008770214360728112,0.006869226360544545,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,0.5,4,lime,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.975,3.6897401999995054,0.8666666666666667,0.8533333333333335,0.9417647058823528,0.9677131856578608,0.9622991822991824,0.8620689655172413,0.8482758620689657,0.94026369168357,0.9679600372000003,0.9609991541026024,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.98,0.6984233856201172,0.7666666666666668,0.7200000000000002,0.6678431372549019,0.930865099920696,0.7881228956228956,0.7666666666666668,0.7200000000000002,0.6678431372549019,0.930865099920696,0.7881228956228956,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,2.9913168143793882,0.09999999999999987,0.1333333333333333,0.273921568627451,0.036848085737164804,0.17417628667628682,0.0954022988505745,0.12827586206896546,0.2724205544286682,0.03709493727930435,0.17287625847970678,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,0.5,4,pi,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.975,1.7592029999996155,0.6666666666666666,0.8,0.9147058823529411,0.9960585663914454,1.0,,,,,,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.98,0.9006023406982422,1.0,0.8,0.9264705882352942,0.9959801701386156,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.8586006593013733,-0.33333333333333337,0.0,-0.01176470588235301,7.839625282979323e-05,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,0.5,4,shap,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.975,7.727541399999609,0.5683333333333334,0.728,0.7468970588235294,0.5812667783793911,0.8908629842379843,0.5658119658119659,0.7261538461538459,0.7457767722473605,0.5728242476279413,0.8889193000731462,0.9001769389560602,0.0246977292833972,0.1022465820549098,0.1069828774234425,0.795293639583477,0.98,4.764247894287109,0.5816666666666667,0.728,0.7353382352941176,0.5751747906540174,0.8924609626484628,0.5799319727891156,0.7265306122448978,0.7348589435774311,0.5680568797948597,0.8916329064926005,both,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,2.9632935057124996,-0.013333333333333308,0.0,0.011558823529411844,0.006091987725373671,-0.0015979784104784844,-0.014120006977149657,-0.0003767660910518611,0.010917828669929408,0.004767367833081515,-0.002713606419454284,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,0,lime,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.945,3.458661100000427,0.8000000000000002,0.8200000000000002,0.8657843137254901,0.9368898229866442,0.9135914085914086,0.7777777777777778,0.8222222222222223,0.8686274509803922,0.9346663589121924,0.9089287255953924,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.935,0.6705536842346191,0.6333333333333333,0.6266666666666666,0.6109803921568626,0.906000254530958,0.7839464239464239,0.6190476190476192,0.6285714285714284,0.611344537815126,0.9060102341775476,0.7843870415298986,both,0.0,0.0,0.0,0.0,0.0,0.009999999999999898,2.7881074157658077,0.16666666666666685,0.19333333333333358,0.2548039215686275,0.030889568455686245,0.12964498464498475,0.1587301587301586,0.19365079365079385,0.2572829131652662,0.02865612473464485,0.12454168406549382,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,0,pi,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.945,2.04531919999954,0.6666666666666666,0.8,0.6911764705882353,0.9928298709029992,1.0,,,,,,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.935,0.9684929847717284,0.6666666666666666,1.0,0.5647058823529412,0.9811666026308188,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.009999999999999898,1.0768262152278116,0.0,-0.19999999999999996,0.1264705882352941,0.01166326827218045,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,0,shap,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.945,8.501585500000147,0.5666666666666668,0.704,0.616,0.3902654319760194,0.8471381673881673,0.5679012345679013,0.6994708994708995,0.61171802054155,0.3647324897265713,0.8426921549937425,0.8913299911530522,0.053376585078148,0.1546768306445134,0.1551295087878695,0.7452630762935877,0.935,5.768022537231445,0.5866666666666667,0.7210000000000001,0.6157647058823529,0.3951203728702321,0.8451042152292152,0.5882352941176471,0.7219251336898396,0.6120006291286568,0.3743165831512372,0.8422655478805212,both,0.0,0.0,0.0,0.0,0.0,0.009999999999999898,2.7335629627687013,-0.019999999999999907,-0.017000000000000126,0.00023529411764711128,-0.004854940894212734,0.0020339521589520793,-0.020334059549745764,-0.022454234218940106,-0.0002826085871068251,-0.00958409342466593,0.00042660711322128897,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,1,lime,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.94,4.263337800000045,0.8000000000000002,0.86,0.89,0.9323944738111004,0.9239726477226478,0.8000000000000002,0.86,0.89,0.9323944738111004,0.9239726477226478,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.965,0.6805095672607422,0.6222222222222222,0.6400000000000002,0.5945098039215685,0.8842036270590619,0.7479495966995968,0.6309523809523808,0.6571428571428573,0.6118697478991597,0.8831487864766852,0.7497872663051235,both,0.0,0.0,0.0,0.0,0.0,-0.025000000000000022,3.5828282327393026,0.17777777777777792,0.21999999999999975,0.2954901960784315,0.04819084675203855,0.17602305102305094,0.16904761904761934,0.20285714285714274,0.2781302521008403,0.049245687334415256,0.17418538141752427,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,1,pi,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.94,1.7217344999999111,1.0,0.8,0.7970588235294117,0.9828083108513268,1.0,,,,,,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.965,1.0035254955291748,0.6666666666666666,0.8,0.6823529411764706,0.996029324832542,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.025000000000000022,0.7182090044707363,0.33333333333333337,0.0,0.1147058823529411,-0.013221013981215224,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,1,shap,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.94,7.857748500000525,0.61,0.7,0.5852352941176471,0.3342801786184715,0.8307580891330892,0.5957446808510638,0.6968085106382977,0.5767365456821026,0.2997627259014457,0.8252847920401111,0.8930256561486287,0.0405485107637864,0.1533050413943583,0.1519462312975967,0.7475582831811493,0.965,4.424060583114624,0.6133333333333334,0.706,0.6115588235294117,0.3807196651254476,0.8424642857142857,0.6079447322970639,0.7046632124352331,0.6061109417860407,0.3624067475760309,0.839779549753643,both,0.0,0.0,0.0,0.0,0.0,-0.025000000000000022,3.4336879168859014,-0.0033333333333334103,-0.006000000000000005,-0.026323529411764635,-0.0464394865069761,-0.011706196581196426,-0.012200051446000115,-0.00785470179693537,-0.029374396103938105,-0.06264402167458522,-0.014494757713531925,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,2,lime,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.955,3.8204382000003534,0.8,0.8200000000000002,0.8788235294117647,0.920989226490264,0.9089270451770451,0.7976190476190477,0.8142857142857144,0.8759453781512605,0.91849303943939,0.9024218341182628,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.965,0.8231110572814941,0.688888888888889,0.6533333333333337,0.6498039215686275,0.9000243620887171,0.8160107485107485,0.688888888888889,0.6533333333333337,0.6498039215686275,0.9000243620887171,0.8160107485107485,both,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,2.9973271427188592,0.11111111111111105,0.16666666666666652,0.22901960784313713,0.02096486440154699,0.09291629666629664,0.10873015873015868,0.16095238095238074,0.22614145658263296,0.018468677350672924,0.08641108560751432,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,2,pi,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.955,2.354949300000044,0.6666666666666666,1.0,0.8470588235294119,0.993063808755044,1.0,,,,,,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.965,0.9099512100219728,1.0,0.8,0.823529411764706,0.988662416594362,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,1.4449980899780712,-0.33333333333333337,0.19999999999999996,0.02352941176470591,0.004401392160681916,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,2,shap,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.955,7.721126800000093,0.5733333333333334,0.6859999999999999,0.6111764705882353,0.360308810038929,0.843738566988567,0.568935427574171,0.6848167539267014,0.6070218663381582,0.3366658926664757,0.8386005937053058,0.897817752875258,0.0361987614273075,0.1547744371961911,0.1519821335183797,0.7476565817331117,0.965,5.882300138473511,0.58,0.6879999999999998,0.6186323529411765,0.3560624419933852,0.8445550421800422,0.5768566493955095,0.6849740932642486,0.614858274916184,0.3389692327229628,0.843167641224636,both,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,1.838826661526582,-0.006666666666666599,-0.0019999999999998908,-0.0074558823529411455,0.004246368045543791,-0.0008164751914752078,-0.007921221821338476,-0.0001573393375472465,-0.00783640857802581,-0.0023033400564871354,-0.004567047519330236,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,3,lime,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.955,2.8776582000000417,0.7222222222222222,0.8066666666666669,0.8805882352941176,0.919601265674272,0.9270034132534132,0.7356321839080461,0.8,0.8794117647058822,0.9184187645957624,0.9273598527908872,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.945,0.8153784275054932,0.6666666666666666,0.6400000000000001,0.5698039215686274,0.9213996399481564,0.731883116883117,0.654320987654321,0.6370370370370372,0.5747276688453158,0.9233969331955816,0.7403639570306239,both,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,2.0622797724945485,0.05555555555555558,0.16666666666666674,0.3107843137254902,-0.0017983742738844066,0.19512029637029615,0.08131119625372507,0.16296296296296287,0.30468409586056644,-0.004978168599819144,0.18699589576026332,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,3,pi,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.955,1.80531130000054,0.6666666666666666,0.8,0.8588235294117647,0.9866089693779022,1.0,,,,,,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.945,1.2994821071624756,1.0,0.8,0.5823529411764706,0.995832390392402,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.5058291928380645,-0.33333333333333337,0.0,0.276470588235294,-0.0092234210144998,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,3,shap,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.955,8.105506799999603,0.56,0.6859999999999999,0.5643382352941176,0.3283081105219959,0.8412539266289266,0.5549738219895288,0.6806282722513086,0.5583307668617185,0.306004300038478,0.8366040300595274,0.8930993807136538,0.0588322028900029,0.1630937437386953,0.1619599713458507,0.7400517034174866,0.945,5.399376630783081,0.53,0.694,0.5796176470588236,0.354690138553359,0.8264385891885891,0.5185185185185185,0.6920634920634918,0.5760192966075318,0.3256993741417429,0.8218905873667779,both,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,2.7061301692165216,0.030000000000000027,-0.008000000000000007,-0.01527941176470593,-0.026382028031363136,0.014815337440337473,0.036455303471010336,-0.011435219812183206,-0.017688529745813364,-0.019695074103264876,0.014713442692749545,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,4,lime,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,3.718565999999555,0.8,0.8000000000000003,0.8711764705882354,0.9210859339041058,0.9288614163614164,0.8045977011494252,0.7931034482758623,0.8734279918864097,0.92232115625274,0.9310060629026148,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,0.6830198764801025,0.6111111111111112,0.6800000000000002,0.6752941176470587,0.9097584128458032,0.7950505050505051,0.5977011494252873,0.6827586206896553,0.6707910750507098,0.9098480096173658,0.7918146987112504,both,0.0,0.0,0.0,0.0,0.0,0.0,3.0355461235194525,0.18888888888888888,0.1200000000000001,0.19588235294117673,0.011327521058302592,0.13381091131091127,0.2068965517241379,0.110344827586207,0.20263691683569995,0.012473146635374244,0.13919136419136435,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,4,pi,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,1.9581163999991984,0.6666666666666666,0.8,0.95,0.9926026441195612,1.0,,,,,,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,0.9030492305755616,1.0,0.8,0.8058823529411765,0.9951952225438966,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0,1.0550671694236367,-0.33333333333333337,0.0,0.14411764705882346,-0.0025925784243353567,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.0,4,shap,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,8.050440200000594,0.5516666666666667,0.704,0.567485294117647,0.3465485500041561,0.8271539571539571,0.5492227979274611,0.7046632124352331,0.568363303870771,0.3349909120450339,0.8253034674019131,0.8957534650545562,0.0462253022707166,0.162240717527503,0.1622222635641594,0.7374925824798001,0.965,4.575696706771851,0.5416666666666667,0.696,0.592235294117647,0.3754126718240511,0.8437364926739928,0.538860103626943,0.6943005181347148,0.5890124961901859,0.3596231666796634,0.8418747271726549,both,0.0,0.0,0.0,0.0,0.0,0.0,3.4747434932287433,0.010000000000000009,0.008000000000000007,-0.02474999999999994,-0.028864121819895006,-0.016582535520035635,0.01036269430051806,0.010362694300518283,-0.020649192319414866,-0.02463225463462948,-0.01657125977074181,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,0,lime,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.88,3.618783500000063,0.6888888888888888,0.78,0.7986274509803922,0.8915539568499325,0.8581121193621193,0.6794871794871795,0.7846153846153847,0.808710407239819,0.8944561287012237,0.8584610368264214,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.895,1.0469417572021484,0.5444444444444444,0.5733333333333334,0.5778431372549019,0.8617185814387567,0.7661698486698487,0.5357142857142857,0.5714285714285714,0.571533613445378,0.8597800223672504,0.7613724569081713,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,2.5718417427979148,0.14444444444444438,0.20666666666666667,0.22078431372549034,0.02983537541117587,0.09194227069227057,0.14377289377289382,0.21318681318681332,0.237176793794441,0.03467610633397333,0.09708857991825004,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,0,pi,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.88,2.1707870999998704,1.0,0.8,0.6264705882352941,0.9881435527503276,1.0,,,,,,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.895,1.0536930561065674,0.6666666666666666,1.0,0.5,0.9496046899960175,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,1.117094043893303,0.33333333333333337,-0.19999999999999996,0.1264705882352941,0.038538862754310066,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,0,shap,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.88,8.42041479999989,0.61,0.6769999999999999,0.519779411764706,0.1138390399812969,0.8126239593739594,0.6287878787878788,0.6829545454545454,0.5099097593582887,0.0628057750833459,0.8063552924348378,0.8681067531701563,0.0951784134473606,0.2217673560007728,0.2219765720055608,0.6818281193594988,0.895,5.94156289100647,0.625,0.705,0.5159558823529412,0.0999662108713251,0.8059548229548231,0.6238361266294227,0.7039106145251396,0.5046500164311535,0.0526998380723095,0.7989629241025888,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,2.47885190899342,-0.015000000000000013,-0.028000000000000025,0.003823529411764781,0.013872829109971799,0.006669136419136246,0.004951752158456113,-0.02095606907059422,0.005259742927135269,0.010105937011036396,0.007392368332248989,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,1,lime,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.91,3.978057799999988,0.6777777777777778,0.7333333333333336,0.8236274509803921,0.8767079916439884,0.8678067765567766,0.6896551724137933,0.7379310344827588,0.8210953346855983,0.8787784450721813,0.8659009094353923,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.94,0.6258773803710938,0.611111111111111,0.5800000000000002,0.5245098039215687,0.8355796886811111,0.7707850020350019,0.619047619047619,0.5857142857142857,0.5366596638655462,0.8350478904788201,0.7702855180533751,both,0.0,0.0,0.0,0.0,0.0,-0.029999999999999916,3.3521804196288945,0.06666666666666676,0.15333333333333343,0.2991176470588235,0.04112830296287728,0.09702177452177474,0.0706075533661743,0.15221674876847302,0.28443567082005206,0.04373055459336117,0.09561539138201725,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,1,pi,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.91,1.867280699999356,0.6666666666666666,0.8,0.6470588235294118,0.9526218055615854,0.8571428571428571,,,,,,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.94,0.8417043685913086,1.0,0.8,0.6470588235294118,0.9931544936250992,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.029999999999999916,1.0255763314080475,-0.33333333333333337,0.0,0.0,-0.040532688063513844,-0.1428571428571429,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,1,shap,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.91,7.243064299999787,0.6333333333333334,0.6779999999999998,0.4873823529411764,0.0396675204332438,0.7997912504162504,0.6282051282051282,0.6725274725274724,0.471557853910795,-0.0148273547050098,0.7905699764216249,0.8799026835741669,0.0682689472132114,0.2195531068647848,0.2174597570128378,0.6840669963284779,0.94,4.625377655029297,0.6383333333333334,0.6990000000000001,0.5148823529411765,0.0549415121676215,0.8159135725385726,0.6347517730496455,0.6946808510638296,0.5058510638297872,0.0205599174329788,0.8104789861438797,both,0.0,0.0,0.0,0.0,0.0,-0.029999999999999916,2.6176866449704903,-0.0050000000000000044,-0.02100000000000024,-0.02750000000000008,-0.015273991734377698,-0.01612232212232212,-0.00654664484451728,-0.022153378536357238,-0.03429320991899215,-0.0353872721379886,-0.019909009722254845,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,2,lime,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,3.948459000000185,0.6333333333333333,0.7666666666666669,0.8272549019607844,0.8558124690820176,0.8698883986383987,0.630952380952381,0.7785714285714287,0.825840336134454,0.8552242651723299,0.8675391572713004,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,0.9874744415283204,0.6333333333333333,0.5933333333333333,0.5660784313725491,0.8351027863579622,0.7474362674362676,0.654320987654321,0.5925925925925926,0.575272331154684,0.8435606350526305,0.7456081983859763,both,0.0,0.0,0.0,0.0,0.0,0.0,2.9609845584718646,0.0,0.17333333333333367,0.26117647058823534,0.020709682724055378,0.12245213120213116,-0.023368606701939965,0.18597883597883613,0.25056800497976994,0.011663630119699397,0.12193095888532413,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,2,pi,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,1.9796526000000083,1.0,1.0,0.7823529411764706,0.992242432321386,1.0,,,,,,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,1.005387544631958,1.0,0.8,0.6352941176470589,0.9756172866288562,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0,0.9742650553680503,0.0,0.19999999999999996,0.1470588235294117,0.01662514569252982,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,2,shap,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,8.645063600000867,0.6133333333333334,0.6419999999999999,0.5160882352941176,0.0622265652010713,0.8144548368298368,0.6078431372549019,0.6395721925133689,0.5053318653664675,0.0177525062229495,0.8064806850903107,0.8883810085520495,0.0631819522264818,0.2232238015355296,0.220003572699604,0.6810160175546962,0.935,5.367869853973389,0.5883333333333333,0.66,0.5141911764705882,0.0621922737919708,0.8069981962481962,0.5864527629233511,0.6566844919786096,0.5067316766278706,0.0249424262112112,0.8026942457423741,both,0.0,0.0,0.0,0.0,0.0,0.0,3.2771937460274785,0.025000000000000133,-0.018000000000000127,0.0018970588235294183,3.429140910050227e-05,0.007456640581640528,0.021390374331550777,-0.01711229946524062,-0.0013998112614030944,-0.007189919988261701,0.0037864393479365432,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,3,lime,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.905,3.916755700000067,0.6555555555555554,0.6866666666666669,0.8059803921568629,0.8562990721406424,0.8719577644577644,0.6666666666666665,0.7111111111111112,0.8184095860566449,0.8603269115979947,0.8651382568049235,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.92,0.7516894340515137,0.5333333333333333,0.58,0.4800980392156862,0.876652699152899,0.7442766492766494,0.5384615384615384,0.5846153846153846,0.468552036199095,0.8825677256135477,0.7412593816439971,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,3.1650662659485533,0.12222222222222212,0.10666666666666691,0.3258823529411767,-0.020353627012256625,0.12768111518111502,0.12820512820512808,0.1264957264957266,0.3498575498575499,-0.022240814015553,0.12387887516092644,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,3,pi,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.905,1.8603712000003725,0.6666666666666666,0.8,0.8911764705882352,0.9774708835206868,1.0,,,,,,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.92,0.8720085620880127,1.0,0.8,0.6029411764705882,0.9894735870648208,1.0,,,,,,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,0.9883626379123598,-0.33333333333333337,0.0,0.28823529411764703,-0.012002703544134019,0.0,,,,,,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,3,shap,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.905,7.53141930000038,0.6149999999999999,0.6919999999999998,0.4731323529411764,0.0423344255010757,0.8094382700632701,0.6243093922651933,0.6872928176795579,0.468443288917777,-0.0049528407600221,0.8029491686950251,0.8724565025066352,0.0942199941020348,0.2318072746182086,0.2298361800698925,0.6744156178066809,0.92,4.977277040481567,0.5933333333333334,0.6659999999999999,0.4815441176470588,0.0815730325923535,0.8025224497724498,0.5887681159420289,0.6663043478260869,0.4692774936061382,0.0273863232266816,0.7958973846202106,both,0.0,0.0,0.0,0.0,0.0,-0.015000000000000013,2.5541422595188124,0.0216666666666665,0.025999999999999912,-0.008411764705882396,-0.039238607091277806,0.006915820290820274,0.035541276323164395,0.020988469853470915,-0.0008342046883612064,-0.0323391639867037,0.007051784074814438,descriptive_only_nonpaired_legacy
bank-marketing,rf,mean_shift,1.5,4,lime,0.8825567679150693,0.0751990563255676,0.2267635246401517,0.2260436655129996,0.6750821014083618,0.94,3.358315699999366,0.7222222222222222,0.7066666666666667,0.7624509803921566,0.8515541723263396,0.8400910200910202,0.728395061728395,0.7037037037037038,0.7715686274509802,0.8553098812346763,0.8471842971842972,0.8825567679150693,0.0751990563255676,0.2267635246401517,0.2260436655129996,0.6750821014083618,0.91,0.634493350982666,0.5333333333333333,0.5933333333333333,0.575294117647059,0.8588667916756151,0.7507135457135458,0.5287356321839081,0.586206896551724,0.5746450304259636,0.8579722082594973,0.7459488787074994,both,0.0,0.0,0.0,0.0,0.0,0.029999999999999916,2.7238223490167,0.18888888888888888,0.1133333333333334,0.18715686274509769,-0.007312619349275518,0.08937747437747445,0.1996594295444869,0.11749680715197985,0.1969235970250166,-0.002662327024820943,0.10123541847679784,descriptive_only_nonpaired_legacy
