dataset,seed,model,scenario,sev_idx,severity,feature_ks_p_adj,feature_ks_alert,feature_max_std_mean_shift,prediction_ks_p,prediction_ks_alert
adult,4,logreg,mean_shift,2,0.5,0.0,True,0.5000000000000017,0.0,True
adult,4,rf,mean_shift,2,0.5,0.0,True,0.5000000000000017,1.6632771878937227e-60,True
adult,4,hgb,mean_shift,2,0.5,0.0,True,0.5000000000000017,0.0,True
adult,4,logreg,mean_shift,3,1.0,0.0,True,1.000000000000002,0.0,True
adult,4,rf,mean_shift,3,1.0,0.0,True,1.000000000000002,0.0,True
adult,4,hgb,mean_shift,3,1.0,0.0,True,1.000000000000002,0.0,True
adult,4,logreg,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
adult,4,rf,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
adult,4,hgb,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
adult,4,logreg,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
adult,4,rf,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
adult,4,hgb,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
adult,4,logreg,noise,1,0.1,0.0,True,0.002004915006545137,0.9776977873156442,False
adult,4,rf,noise,1,0.1,0.0,True,0.002004915006545137,0.5217418635669799,False
adult,4,hgb,noise,1,0.1,0.0,True,0.002004915006545137,3.10885112557202e-190,True
adult,4,logreg,noise,2,0.25,0.0,True,0.003640636666272577,0.10944935753740404,False
adult,4,rf,noise,2,0.25,0.0,True,0.003640636666272577,0.00037995044746715604,True
adult,4,hgb,noise,2,0.25,0.0,True,0.003640636666272577,1.3621693246659585e-204,True
adult,4,logreg,noise,3,0.5,0.0,True,0.009213749801956056,1.8239477905680352e-07,True
adult,4,rf,noise,3,0.5,0.0,True,0.009213749801956056,1.2906598096857864e-31,True
adult,4,hgb,noise,3,0.5,0.0,True,0.009213749801956056,5.616698765996549e-93,True
adult,4,logreg,noise,4,0.75,0.0,True,0.007907171517101286,1.6243366021377004e-23,True
adult,4,rf,noise,4,0.75,0.0,True,0.007907171517101286,9.319755150250335e-86,True
adult,4,hgb,noise,4,0.75,0.0,True,0.007907171517101286,7.823589820485294e-44,True
adult,4,logreg,noise,5,1.0,0.0,True,0.007636159966113367,4.344146452204665e-49,True
adult,4,rf,noise,5,1.0,0.0,True,0.007636159966113367,6.321694002973059e-143,True
adult,4,hgb,noise,5,1.0,0.0,True,0.007636159966113367,1.2440502881816026e-74,True
adult,4,logreg,missing,1,0.1,1.062807602002787e-16,True,0.019493004258606096,0.2118400777242725,False
adult,4,rf,missing,1,0.1,1.062807602002787e-16,True,0.019493004258606096,0.13283720899997165,False
adult,4,hgb,missing,1,0.1,1.062807602002787e-16,True,0.019493004258606096,0.035169112728716256,False
adult,4,logreg,missing,2,0.2,1.0343716963899286e-65,True,0.05010349639960465,2.4155882189243082e-05,True
adult,4,rf,missing,2,0.2,1.0343716963899286e-65,True,0.05010349639960465,8.822095268286412e-05,True
adult,4,hgb,missing,2,0.2,1.0343716963899286e-65,True,0.05010349639960465,6.716197655283878e-07,True
adult,4,logreg,missing,3,0.3,4.0533267439461804e-144,True,0.0668378693276112,1.394600053413286e-12,True
adult,4,rf,missing,3,0.3,4.0533267439461804e-144,True,0.0668378693276112,1.949331159902074e-09,True
adult,4,hgb,missing,3,0.3,4.0533267439461804e-144,True,0.0668378693276112,2.1869498827069614e-15,True
adult,4,logreg,missing,4,0.4,2.8054695970811435e-264,True,0.08836505497609635,1.4393977322262787e-21,True
adult,4,rf,missing,4,0.4,2.8054695970811435e-264,True,0.08836505497609635,1.104986119210604e-15,True
adult,4,hgb,missing,4,0.4,2.8054695970811435e-264,True,0.08836505497609635,1.0015643740181285e-27,True
adult,4,logreg,missing,5,0.5,0.0,True,0.10899681713222988,1.7620520289418943e-34,True
adult,4,rf,missing,5,0.5,0.0,True,0.10899681713222988,9.765622040502123e-23,True
adult,4,hgb,missing,5,0.5,0.0,True,0.10899681713222988,3.9579172515766534e-47,True
adult,4,logreg,quantize,1,32.0,0.0,True,0.06623239146321103,0.060645684514478604,False
adult,4,rf,quantize,1,32.0,0.0,True,0.06623239146321103,0.0020720276016116426,True
adult,4,hgb,quantize,1,32.0,0.0,True,0.06623239146321103,0.0,True
adult,4,logreg,quantize,2,16.0,0.0,True,0.1388977574646367,3.311188071116703e-08,True
adult,4,rf,quantize,2,16.0,0.0,True,0.1388977574646367,5.12041094498262e-06,True
adult,4,hgb,quantize,2,16.0,0.0,True,0.1388977574646367,0.0,True
adult,4,logreg,quantize,3,8.0,0.0,True,0.2815977832912001,6.734275902836474e-17,True
adult,4,rf,quantize,3,8.0,0.0,True,0.2815977832912001,4.920155961465276e-05,True
adult,4,hgb,quantize,3,8.0,0.0,True,0.2815977832912001,0.0,True
adult,4,logreg,quantize,4,4.0,0.0,True,0.5696074954712046,1.7426991214622038e-54,True
adult,4,rf,quantize,4,4.0,0.0,True,0.5696074954712046,4.204735996690076e-27,True
adult,4,hgb,quantize,4,4.0,0.0,True,0.5696074954712046,0.0,True
adult,4,logreg,quantize,5,2.0,0.0,True,1.1338413561614435,3.562204189476574e-189,True
adult,4,rf,quantize,5,2.0,0.0,True,1.1338413561614435,5.915642632315455e-118,True
adult,4,hgb,quantize,5,2.0,0.0,True,1.1338413561614435,0.0,True
adult,4,logreg,gradual,1,0.2,0.0,True,0.3001008966012667,9.151654631024883e-145,True
adult,4,rf,gradual,1,0.2,0.0,True,0.3001008966012667,1.574930393487087e-28,True
adult,4,hgb,gradual,1,0.2,0.0,True,0.3001008966012667,0.0,True
adult,4,logreg,gradual,2,0.4,0.0,True,0.6002017932025334,0.0,True
adult,4,rf,gradual,2,0.4,0.0,True,0.6002017932025334,2.576918714991554e-98,True
adult,4,hgb,gradual,2,0.4,0.0,True,0.6002017932025334,0.0,True
adult,4,logreg,gradual,3,0.6,0.0,True,0.9003026898038003,0.0,True
adult,4,rf,gradual,3,0.6,0.0,True,0.9003026898038003,0.0,True
adult,4,hgb,gradual,3,0.6,0.0,True,0.9003026898038003,0.0,True
adult,4,logreg,gradual,4,0.8,0.0,True,1.2004035864050668,0.0,True
adult,4,rf,gradual,4,0.8,0.0,True,1.2004035864050668,0.0,True
adult,4,hgb,gradual,4,0.8,0.0,True,1.2004035864050668,0.0,True
adult,4,logreg,gradual,5,1.0,0.0,True,1.5005044830063334,0.0,True
adult,4,rf,gradual,5,1.0,0.0,True,1.5005044830063334,0.0,True
adult,4,hgb,gradual,5,1.0,0.0,True,1.5005044830063334,0.0,True
bank-marketing,0,logreg,mean_shift,1,0.25,0.0,True,0.25000000000000033,1.0499691929839354e-51,True
bank-marketing,0,rf,mean_shift,1,0.25,0.0,True,0.25000000000000033,0.0,True
bank-marketing,0,hgb,mean_shift,1,0.25,0.0,True,0.25000000000000033,6.271395819139489e-238,True
bank-marketing,0,logreg,mean_shift,2,0.5,0.0,True,0.5000000000000002,2.1056731860406763e-198,True
bank-marketing,0,rf,mean_shift,2,0.5,0.0,True,0.5000000000000002,0.0,True
bank-marketing,0,hgb,mean_shift,2,0.5,0.0,True,0.5000000000000002,0.0,True
bank-marketing,0,logreg,mean_shift,3,1.0,0.0,True,1.0000000000000002,0.0,True
bank-marketing,0,rf,mean_shift,3,1.0,0.0,True,1.0000000000000002,0.0,True
bank-marketing,0,hgb,mean_shift,3,1.0,0.0,True,1.0000000000000002,0.0,True
bank-marketing,0,logreg,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
bank-marketing,0,rf,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
bank-marketing,0,hgb,mean_shift,4,1.5,0.0,True,1.5000000000000004,0.0,True
bank-marketing,0,logreg,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,0,rf,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,0,hgb,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,0,logreg,noise,1,0.1,0.0,True,0.0014101150002855465,0.999305454626007,False
bank-marketing,0,rf,noise,1,0.1,0.0,True,0.0014101150002855465,3.360204576782322e-24,True
bank-marketing,0,hgb,noise,1,0.1,0.0,True,0.0014101150002855465,0.00016301572085457026,True
bank-marketing,0,logreg,noise,2,0.25,0.0,True,0.0032852130475813078,0.6394201843886382,False
bank-marketing,0,rf,noise,2,0.25,0.0,True,0.0032852130475813078,1.4167766869680057e-247,True
bank-marketing,0,hgb,noise,2,0.25,0.0,True,0.0032852130475813078,2.898404133347627e-09,True
bank-marketing,0,logreg,noise,3,0.5,0.0,True,0.01134098168870058,2.3543327439700525e-05,True
bank-marketing,0,rf,noise,3,0.5,0.0,True,0.01134098168870058,0.0,True
bank-marketing,0,hgb,noise,3,0.5,0.0,True,0.01134098168870058,4.6550577201260967e-26,True
bank-marketing,0,logreg,noise,4,0.75,0.0,True,0.01046039330848307,2.314316581011331e-11,True
bank-marketing,0,rf,noise,4,0.75,0.0,True,0.01046039330848307,0.0,True
bank-marketing,0,hgb,noise,4,0.75,0.0,True,0.01046039330848307,1.2442398815069268e-59,True
bank-marketing,0,logreg,noise,5,1.0,0.0,True,0.017940838787425056,5.502923977563436e-30,True
bank-marketing,0,rf,noise,5,1.0,0.0,True,0.017940838787425056,0.0,True
bank-marketing,0,hgb,noise,5,1.0,0.0,True,0.017940838787425056,2.87939892765455e-101,True
bank-marketing,0,logreg,missing,1,0.1,7.572828970814858e-15,True,0.04156238540891774,0.15038325862230084,False
bank-marketing,0,rf,missing,1,0.1,7.572828970814858e-15,True,0.04156238540891774,0.22362506878021404,False
bank-marketing,0,hgb,missing,1,0.1,7.572828970814858e-15,True,0.04156238540891774,0.6701363018366828,False
bank-marketing,0,logreg,missing,2,0.2,5.438170628953337e-61,True,0.08672501158506836,0.00017182488768565784,True
bank-marketing,0,rf,missing,2,0.2,5.438170628953337e-61,True,0.08672501158506836,0.00012502163655892128,True
bank-marketing,0,hgb,missing,2,0.2,5.438170628953337e-61,True,0.08672501158506836,0.03612118734606451,False
bank-marketing,0,logreg,missing,3,0.3,8.043355312239421e-140,True,0.12347007976049039,7.627942515030627e-11,True
bank-marketing,0,rf,missing,3,0.3,8.043355312239421e-140,True,0.12347007976049039,3.6750621711429556e-10,True
bank-marketing,0,hgb,missing,3,0.3,8.043355312239421e-140,True,0.12347007976049039,9.048505682084895e-05,True
bank-marketing,0,logreg,missing,4,0.4,1.5025374003891955e-246,True,0.16411540876708136,1.3259998960069759e-15,True
bank-marketing,0,rf,missing,4,0.4,1.5025374003891955e-246,True,0.16411540876708136,1.3683244782888474e-16,True
bank-marketing,0,hgb,missing,4,0.4,1.5025374003891955e-246,True,0.16411540876708136,6.402761726307117e-07,True
bank-marketing,0,logreg,missing,5,0.5,0.0,True,0.2075858035481246,5.5159084020004126e-27,True
bank-marketing,0,rf,missing,5,0.5,0.0,True,0.2075858035481246,1.8249192071684732e-28,True
bank-marketing,0,hgb,missing,5,0.5,0.0,True,0.2075858035481246,2.12296304119727e-11,True
bank-marketing,0,logreg,quantize,1,32.0,0.0,True,0.036539589532495385,0.9801924073235114,False
bank-marketing,0,rf,quantize,1,32.0,0.0,True,0.036539589532495385,0.18174641929106095,False
bank-marketing,0,hgb,quantize,1,32.0,0.0,True,0.036539589532495385,6.612387245726256e-15,True
bank-marketing,0,logreg,quantize,2,16.0,0.0,True,0.09380141401403887,0.292602020813866,False
bank-marketing,0,rf,quantize,2,16.0,0.0,True,0.09380141401403887,9.569797316185926e-250,True
bank-marketing,0,hgb,quantize,2,16.0,0.0,True,0.09380141401403887,7.59691141701232e-10,True
bank-marketing,0,logreg,quantize,3,8.0,0.0,True,0.1755196812836072,0.19666876024755153,False
bank-marketing,0,rf,quantize,3,8.0,0.0,True,0.1755196812836072,0.0,True
bank-marketing,0,hgb,quantize,3,8.0,0.0,True,0.1755196812836072,5.5340421150146874e-89,True
bank-marketing,0,logreg,quantize,4,4.0,0.0,True,0.35440664440549197,4.998700832922604e-11,True
bank-marketing,0,rf,quantize,4,4.0,0.0,True,0.35440664440549197,0.0,True
bank-marketing,0,hgb,quantize,4,4.0,0.0,True,0.35440664440549197,3.6476659346805876e-236,True
bank-marketing,0,logreg,quantize,5,2.0,0.0,True,0.7415577141869812,1.01868156382502e-225,True
bank-marketing,0,rf,quantize,5,2.0,0.0,True,0.7415577141869812,0.0,True
bank-marketing,0,hgb,quantize,5,2.0,0.0,True,0.7415577141869812,0.0,True
bank-marketing,0,logreg,gradual,1,0.2,0.0,True,0.30061933676863467,2.3342003780054696e-56,True
bank-marketing,0,rf,gradual,1,0.2,0.0,True,0.30061933676863467,0.0,True
bank-marketing,0,hgb,gradual,1,0.2,0.0,True,0.30061933676863467,6.2182493412994186e-254,True
bank-marketing,0,logreg,gradual,2,0.4,0.0,True,0.6012386735372692,3.5758577393687794e-214,True
bank-marketing,0,rf,gradual,2,0.4,0.0,True,0.6012386735372692,0.0,True
bank-marketing,0,hgb,gradual,2,0.4,0.0,True,0.6012386735372692,0.0,True
bank-marketing,0,logreg,gradual,3,0.6,0.0,True,0.9018580103059033,0.0,True
bank-marketing,0,rf,gradual,3,0.6,0.0,True,0.9018580103059033,0.0,True
bank-marketing,0,hgb,gradual,3,0.6,0.0,True,0.9018580103059033,0.0,True
bank-marketing,0,logreg,gradual,4,0.8,0.0,True,1.2024773470745385,0.0,True
bank-marketing,0,rf,gradual,4,0.8,0.0,True,1.2024773470745385,0.0,True
bank-marketing,0,hgb,gradual,4,0.8,0.0,True,1.2024773470745385,0.0,True
bank-marketing,0,logreg,gradual,5,1.0,0.0,True,1.5030966838431723,0.0,True
bank-marketing,0,rf,gradual,5,1.0,0.0,True,1.5030966838431723,0.0,True
bank-marketing,0,hgb,gradual,5,1.0,0.0,True,1.5030966838431723,0.0,True
bank-marketing,1,logreg,mean_shift,1,0.25,0.0,True,0.2500000000000006,5.5364516965923276e-58,True
bank-marketing,1,rf,mean_shift,1,0.25,0.0,True,0.2500000000000006,0.0,True
bank-marketing,1,hgb,mean_shift,1,0.25,0.0,True,0.2500000000000006,2.9755287856462434e-179,True
bank-marketing,1,logreg,mean_shift,2,0.5,0.0,True,0.5000000000000006,7.115366602963268e-218,True
bank-marketing,1,rf,mean_shift,2,0.5,0.0,True,0.5000000000000006,0.0,True
bank-marketing,1,hgb,mean_shift,2,0.5,0.0,True,0.5000000000000006,0.0,True
bank-marketing,1,logreg,mean_shift,3,1.0,0.0,True,1.000000000000001,0.0,True
bank-marketing,1,rf,mean_shift,3,1.0,0.0,True,1.000000000000001,0.0,True
bank-marketing,1,hgb,mean_shift,3,1.0,0.0,True,1.000000000000001,0.0,True
bank-marketing,1,logreg,mean_shift,4,1.5,0.0,True,1.5000000000000016,0.0,True
bank-marketing,1,rf,mean_shift,4,1.5,0.0,True,1.5000000000000016,0.0,True
bank-marketing,1,hgb,mean_shift,4,1.5,0.0,True,1.5000000000000016,0.0,True
bank-marketing,1,logreg,mean_shift,5,2.0,0.0,True,2.000000000000002,0.0,True
bank-marketing,1,rf,mean_shift,5,2.0,0.0,True,2.000000000000002,0.0,True
bank-marketing,1,hgb,mean_shift,5,2.0,0.0,True,2.000000000000002,0.0,True
bank-marketing,1,logreg,noise,1,0.1,0.0,True,0.0011482954319191852,0.9994833576693832,False
bank-marketing,1,rf,noise,1,0.1,0.0,True,0.0011482954319191852,5.317988339876315e-21,True
bank-marketing,1,hgb,noise,1,0.1,0.0,True,0.0011482954319191852,0.05579624141696038,False
bank-marketing,1,logreg,noise,2,0.25,0.0,True,0.0046792380175472315,0.3593121805239111,False
bank-marketing,1,rf,noise,2,0.25,0.0,True,0.0046792380175472315,4.087657313685775e-261,True
bank-marketing,1,hgb,noise,2,0.25,0.0,True,0.0046792380175472315,1.599540873017324e-06,True
bank-marketing,1,logreg,noise,3,0.5,0.0,True,0.005878732165295952,2.2217934387225248e-05,True
bank-marketing,1,rf,noise,3,0.5,0.0,True,0.005878732165295952,0.0,True
bank-marketing,1,hgb,noise,3,0.5,0.0,True,0.005878732165295952,1.374075616539887e-24,True
bank-marketing,1,logreg,noise,4,0.75,0.0,True,0.01117614352396387,1.3589683551634499e-12,True
bank-marketing,1,rf,noise,4,0.75,0.0,True,0.01117614352396387,0.0,True
bank-marketing,1,hgb,noise,4,0.75,0.0,True,0.01117614352396387,2.385704810572227e-48,True
bank-marketing,1,logreg,noise,5,1.0,0.0,True,0.01567357780243939,1.3214565017598492e-30,True
bank-marketing,1,rf,noise,5,1.0,0.0,True,0.01567357780243939,0.0,True
bank-marketing,1,hgb,noise,5,1.0,0.0,True,0.01567357780243939,7.424540080255722e-87,True
bank-marketing,1,logreg,missing,1,0.1,1.0250606945857713e-16,True,0.04146168372022479,0.06551655759440655,False
bank-marketing,1,rf,missing,1,0.1,1.0250606945857713e-16,True,0.04146168372022479,0.04140200769498048,False
bank-marketing,1,hgb,missing,1,0.1,1.0250606945857713e-16,True,0.04146168372022479,0.09488357549241277,False
bank-marketing,1,logreg,missing,2,0.2,3.092568709417303e-63,True,0.07890854501237475,4.664849697911895e-05,True
bank-marketing,1,rf,missing,2,0.2,3.092568709417303e-63,True,0.07890854501237475,6.883467440953538e-05,True
bank-marketing,1,hgb,missing,2,0.2,3.092568709417303e-63,True,0.07890854501237475,1.8187514531720811e-06,True
bank-marketing,1,logreg,missing,3,0.3,8.402688583068406e-138,True,0.12545896272258092,9.812221445047905e-11,True
bank-marketing,1,rf,missing,3,0.3,8.402688583068406e-138,True,0.12545896272258092,1.1597197150202565e-10,True
bank-marketing,1,hgb,missing,3,0.3,8.402688583068406e-138,True,0.12545896272258092,4.5139174811462154e-13,True
bank-marketing,1,logreg,missing,4,0.4,5.389149190045227e-248,True,0.16124225613880563,3.106802403847657e-17,True
bank-marketing,1,rf,missing,4,0.4,5.389149190045227e-248,True,0.16124225613880563,5.5084446525377674e-18,True
bank-marketing,1,hgb,missing,4,0.4,5.389149190045227e-248,True,0.16124225613880563,1.2717577654390121e-21,True
bank-marketing,1,logreg,missing,5,0.5,0.0,True,0.2077654022444884,4.7841798706129e-28,True
bank-marketing,1,rf,missing,5,0.5,0.0,True,0.2077654022444884,1.048688667129515e-28,True
bank-marketing,1,hgb,missing,5,0.5,0.0,True,0.2077654022444884,1.7492993085355793e-31,True
bank-marketing,1,logreg,quantize,1,32.0,0.0,True,0.0582249550746067,0.7108586517615363,False
bank-marketing,1,rf,quantize,1,32.0,0.0,True,0.0582249550746067,0.9359115524959996,False
bank-marketing,1,hgb,quantize,1,32.0,0.0,True,0.0582249550746067,1.8187514531721688e-06,True
bank-marketing,1,logreg,quantize,2,16.0,0.0,True,0.13735239555275822,0.09776339189497574,False
bank-marketing,1,rf,quantize,2,16.0,0.0,True,0.13735239555275822,1.6878541292888456e-256,True
bank-marketing,1,hgb,quantize,2,16.0,0.0,True,0.13735239555275822,1.8551584402212282e-34,True
bank-marketing,1,logreg,quantize,3,8.0,0.0,True,0.1752860268627497,0.11327527772028334,False
bank-marketing,1,rf,quantize,3,8.0,0.0,True,0.1752860268627497,0.0,True
bank-marketing,1,hgb,quantize,3,8.0,0.0,True,0.1752860268627497,2.9546438869340345e-54,True
bank-marketing,1,logreg,quantize,4,4.0,0.0,True,0.35166328644163025,8.91279500767772e-10,True
bank-marketing,1,rf,quantize,4,4.0,0.0,True,0.35166328644163025,0.0,True
bank-marketing,1,hgb,quantize,4,4.0,0.0,True,0.35166328644163025,1.4427819751036258e-253,True
bank-marketing,1,logreg,quantize,5,2.0,0.0,True,0.827990488357252,1.380270617981657e-220,True
bank-marketing,1,rf,quantize,5,2.0,0.0,True,0.827990488357252,0.0,True
bank-marketing,1,hgb,quantize,5,2.0,0.0,True,0.827990488357252,0.0,True
bank-marketing,1,logreg,gradual,1,0.2,0.0,True,0.3011044361233259,2.333892478221447e-63,True
bank-marketing,1,rf,gradual,1,0.2,0.0,True,0.3011044361233259,0.0,True
bank-marketing,1,hgb,gradual,1,0.2,0.0,True,0.3011044361233259,2.211933355148982e-191,True
bank-marketing,1,logreg,gradual,2,0.4,0.0,True,0.6022088722466521,1.6204134876777564e-236,True
bank-marketing,1,rf,gradual,2,0.4,0.0,True,0.6022088722466521,0.0,True
bank-marketing,1,hgb,gradual,2,0.4,0.0,True,0.6022088722466521,0.0,True
bank-marketing,1,logreg,gradual,3,0.6,0.0,True,0.9033133083699781,0.0,True
bank-marketing,1,rf,gradual,3,0.6,0.0,True,0.9033133083699781,0.0,True
bank-marketing,1,hgb,gradual,3,0.6,0.0,True,0.9033133083699781,0.0,True
bank-marketing,1,logreg,gradual,4,0.8,0.0,True,1.2044177444933044,0.0,True
bank-marketing,1,rf,gradual,4,0.8,0.0,True,1.2044177444933044,0.0,True
bank-marketing,1,hgb,gradual,4,0.8,0.0,True,1.2044177444933044,0.0,True
bank-marketing,1,logreg,gradual,5,1.0,0.0,True,1.5055221806166303,0.0,True
bank-marketing,1,rf,gradual,5,1.0,0.0,True,1.5055221806166303,0.0,True
bank-marketing,1,hgb,gradual,5,1.0,0.0,True,1.5055221806166303,0.0,True
bank-marketing,2,logreg,mean_shift,1,0.25,0.0,True,0.2500000000000003,5.9849278069962805e-52,True
bank-marketing,2,rf,mean_shift,1,0.25,0.0,True,0.2500000000000003,0.0,True
bank-marketing,2,hgb,mean_shift,1,0.25,0.0,True,0.2500000000000003,7.793396668441427e-212,True
bank-marketing,2,logreg,mean_shift,2,0.5,0.0,True,0.5000000000000006,2.4319857882549815e-200,True
bank-marketing,2,rf,mean_shift,2,0.5,0.0,True,0.5000000000000006,0.0,True
bank-marketing,2,hgb,mean_shift,2,0.5,0.0,True,0.5000000000000006,0.0,True
bank-marketing,2,logreg,mean_shift,3,1.0,0.0,True,1.0,0.0,True
bank-marketing,2,rf,mean_shift,3,1.0,0.0,True,1.0,0.0,True
bank-marketing,2,hgb,mean_shift,3,1.0,0.0,True,1.0,0.0,True
bank-marketing,2,logreg,mean_shift,4,1.5,0.0,True,1.5,0.0,True
bank-marketing,2,rf,mean_shift,4,1.5,0.0,True,1.5,0.0,True
bank-marketing,2,hgb,mean_shift,4,1.5,0.0,True,1.5,0.0,True
bank-marketing,2,logreg,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,2,rf,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,2,hgb,mean_shift,5,2.0,0.0,True,2.0000000000000004,0.0,True
bank-marketing,2,logreg,noise,1,0.1,0.0,True,0.000759837653544292,0.9987984776592567,False
bank-marketing,2,rf,noise,1,0.1,0.0,True,0.000759837653544292,1.1796168706293653e-17,True
bank-marketing,2,hgb,noise,1,0.1,0.0,True,0.000759837653544292,0.0008163030735934308,True
bank-marketing,2,logreg,noise,2,0.25,0.0,True,0.004616186534530087,0.21802050662259553,False
bank-marketing,2,rf,noise,2,0.25,0.0,True,0.004616186534530087,3.5758577393708562e-214,True
bank-marketing,2,hgb,noise,2,0.25,0.0,True,0.004616186534530087,3.517402301614935e-05,True
bank-marketing,2,logreg,noise,3,0.5,0.0,True,0.007418147522929156,1.865634452339387e-05,True
bank-marketing,2,rf,noise,3,0.5,0.0,True,0.007418147522929156,0.0,True
bank-marketing,2,hgb,noise,3,0.5,0.0,True,0.007418147522929156,4.91855908083223e-24,True
bank-marketing,2,logreg,noise,4,0.75,0.0,True,0.013117796262176516,1.3589683551634499e-12,True
bank-marketing,2,rf,noise,4,0.75,0.0,True,0.013117796262176516,0.0,True
bank-marketing,2,hgb,noise,4,0.75,0.0,True,0.013117796262176516,4.882775604628602e-61,True
bank-marketing,2,logreg,noise,5,1.0,0.0,True,0.008657654791232771,1.8718835651105474e-27,True
bank-marketing,2,rf,noise,5,1.0,0.0,True,0.008657654791232771,0.0,True
bank-marketing,2,hgb,noise,5,1.0,0.0,True,0.008657654791232771,1.0537902803528274e-87,True
bank-marketing,2,logreg,missing,1,0.1,6.289385017632822e-16,True,0.03599217724642004,0.4088791260704897,False
bank-marketing,2,rf,missing,1,0.1,6.289385017632822e-16,True,0.03599217724642004,0.4531151868175207,False
bank-marketing,2,hgb,missing,1,0.1,6.289385017632822e-16,True,0.03599217724642004,0.12709816001110008,False
bank-marketing,2,logreg,missing,2,0.2,1.8545782662430304e-60,True,0.08344733861606983,6.163831130217942e-05,True
bank-marketing,2,rf,missing,2,0.2,1.8545782662430304e-60,True,0.08344733861606983,5.831446791141854e-05,True
bank-marketing,2,hgb,missing,2,0.2,1.8545782662430304e-60,True,0.08344733861606983,0.0006410049578971295,True
bank-marketing,2,logreg,missing,3,0.3,5.343755308255202e-137,True,0.12309581252248558,3.986233738023743e-10,True
bank-marketing,2,rf,missing,3,0.3,5.343755308255202e-137,True,0.12309581252248558,1.756685827709884e-10,True
bank-marketing,2,hgb,missing,3,0.3,5.343755308255202e-137,True,0.12309581252248558,1.0092928808184984e-07,True
bank-marketing,2,logreg,missing,4,0.4,3.3172056016430454e-256,True,0.16394928617525728,3.421348145458912e-19,True
bank-marketing,2,rf,missing,4,0.4,3.3172056016430454e-256,True,0.16394928617525728,3.421348145458912e-19,True
bank-marketing,2,hgb,missing,4,0.4,3.3172056016430454e-256,True,0.16394928617525728,2.349997210567505e-13,True
bank-marketing,2,logreg,missing,5,0.5,0.0,True,0.20109336648398338,1.6100238644560037e-26,True
bank-marketing,2,rf,missing,5,0.5,0.0,True,0.20109336648398338,4.821423179083353e-27,True
bank-marketing,2,hgb,missing,5,0.5,0.0,True,0.20109336648398338,3.891574590885077e-20,True
bank-marketing,2,logreg,quantize,1,32.0,0.0,True,0.03757148096080531,0.8601782310258148,False
bank-marketing,2,rf,quantize,1,32.0,0.0,True,0.03757148096080531,0.03143961792745387,False
bank-marketing,2,hgb,quantize,1,32.0,0.0,True,0.03757148096080531,1.0496489080298807e-23,True
bank-marketing,2,logreg,quantize,2,16.0,0.0,True,0.09242216907723248,0.15457822254199705,False
bank-marketing,2,rf,quantize,2,16.0,0.0,True,0.09242216907723248,2.333387765586082e-127,True
bank-marketing,2,hgb,quantize,2,16.0,0.0,True,0.09242216907723248,7.840437897155046e-09,True
bank-marketing,2,logreg,quantize,3,8.0,0.0,True,0.17589106227236814,0.3285144825682401,False
bank-marketing,2,rf,quantize,3,8.0,0.0,True,0.17589106227236814,0.0,True
bank-marketing,2,hgb,quantize,3,8.0,0.0,True,0.17589106227236814,1.6797231647630322e-58,True
bank-marketing,2,logreg,quantize,4,4.0,0.0,True,0.35400167655611625,2.481458899947902e-09,True
bank-marketing,2,rf,quantize,4,4.0,0.0,True,0.35400167655611625,0.0,True
bank-marketing,2,hgb,quantize,4,4.0,0.0,True,0.35400167655611625,8.641597013373489e-276,True
bank-marketing,2,logreg,quantize,5,2.0,0.0,True,0.7432678673041841,3.6181297735534303e-212,True
bank-marketing,2,rf,quantize,5,2.0,0.0,True,0.7432678673041841,0.0,True
bank-marketing,2,hgb,quantize,5,2.0,0.0,True,0.7432678673041841,0.0,True
bank-marketing,2,logreg,gradual,1,0.2,0.0,True,0.30084594807773535,1.2225402071694818e-57,True
bank-marketing,2,rf,gradual,1,0.2,0.0,True,0.30084594807773535,0.0,True
bank-marketing,2,hgb,gradual,1,0.2,0.0,True,0.30084594807773535,2.464688140327221e-212,True
bank-marketing,2,logreg,gradual,2,0.4,0.0,True,0.6016918961554706,1.4988394794444477e-218,True
bank-marketing,2,rf,gradual,2,0.4,0.0,True,0.6016918961554706,0.0,True
bank-marketing,2,hgb,gradual,2,0.4,0.0,True,0.6016918961554706,0.0,True
bank-marketing,2,logreg,gradual,3,0.6,0.0,True,0.9025378442332054,0.0,True
bank-marketing,2,rf,gradual,3,0.6,0.0,True,0.9025378442332054,0.0,True
