dataset,model,seed,budget_instances,budget_samples,scenario,severity,n_explained,method,fit_time_s,pred_base_time_s,pred_time_s,expl_time_s,context_cache_hit,base_cache_hit,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable
adult,rf,1,30,500,noise,1.0,30,lime,2.5739738941192627,0.0971632003784179,0.1218581199645996,0.4609253406524658,False,False,0.7227871425646625,0.2178393503036921,0.1529882443168463,0.1024763928726039,0.797514296372317,0.8333333333333334,0.5444444444444445,0.62,0.4893772893772893,0.7890640696687183,0.7182036482036482,0.5466666666666666,0.6240000000000001,0.5250989010989011,0.7696323675862444,0.7273999333999335
adult,rf,1,30,500,quantize,2.0,30,lime,2.5739738941192627,0.0971632003784179,0.1145789623260498,0.4652855396270752,False,False,0.8334129529789122,0.0718624172524397,0.0604281191148693,0.0495229331299712,0.8211625517057728,0.8666666666666667,0.5666666666666665,0.58,0.4597802197802198,0.8660715636711226,0.6700415325415325,0.5512820512820513,0.5692307692307692,0.4366863905325444,0.8693464252151611,0.6752227473381319
adult,rf,1,75,1000,baseline,0.0,75,lime,2.5739738941192627,0.0932364463806152,0.1163678169250488,1.4870827198028564,False,False,0.863645669828704,0.0,0.0,0.0324109396980433,0.8339096769964236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,1,75,1000,gradual,1.0,75,lime,2.5739738941192627,0.0932364463806152,0.0988228321075439,1.404712200164795,False,False,0.2393366546099774,0.8226301781205214,0.5226251673988104,0.524016968628095,0.7632873528681324,0.2266666666666666,0.5733333333333333,0.6133333333333333,0.4837802197802199,0.878516124645706,0.6994896584896584,0.5686274509803921,0.5647058823529412,0.4629605688429218,0.7312600791323163,0.6412995501230795
adult,rf,1,75,1000,mean_shift,2.0,75,lime,2.5739738941192627,0.0932364463806152,0.0955519676208496,1.374642848968506,False,False,0.2394731454309697,0.8224936872995291,0.5326191818384503,0.5341396367444579,0.7734120743164841,0.2266666666666666,0.4888888888888889,0.5626666666666666,0.434959706959707,0.8114046697344389,0.6985122655122655,0.4509803921568626,0.5058823529411764,0.4513251454427925,0.6527136754048299,0.6850097614803496
adult,rf,1,75,1000,missing,0.5,75,lime,2.5739738941192627,0.0932364463806152,0.1113317012786865,1.482574224472046,False,False,0.8447416911212721,0.0434723264860438,0.0410275062030621,0.0359031439047798,0.8178389487387805,0.96,0.6844444444444444,0.7119999999999999,0.5677069597069598,0.9296131402375304,0.7595324675324675,0.6805555555555556,0.7083333333333334,0.5684371184371185,0.9328152257622332,0.7647907647907647
adult,rf,1,75,1000,noise,1.0,75,lime,2.5739738941192627,0.0932364463806152,0.1189732551574707,1.4332897663116455,False,False,0.7227871425646625,0.2178393503036921,0.1529882443168463,0.1024763928726039,0.797514296372317,0.7866666666666666,0.6,0.6453333333333332,0.5117362637362639,0.8260999505062574,0.7330274170274169,0.5932203389830508,0.6576271186440678,0.5260197429688955,0.7982707505890034,0.7448516643431897
adult,rf,1,75,1000,quantize,2.0,75,lime,2.5739738941192627,0.0932364463806152,0.1117224693298339,1.4704556465148926,False,False,0.8334129529789122,0.0718624172524397,0.0604281191148693,0.0495229331299712,0.8211625517057728,0.92,0.6755555555555555,0.6586666666666665,0.5514139194139194,0.9275920489371884,0.7496772486772486,0.6666666666666665,0.6405797101449273,0.5445771619684664,0.9294739911201468,0.7525090449003492
adult,rf,1,150,2000,baseline,0.0,150,lime,2.5739738941192627,0.0953152179718017,0.1200246810913086,4.511960029602051,False,False,0.863645669828704,0.0,0.0,0.0324109396980433,0.8339096769964236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,1,150,2000,gradual,1.0,150,lime,2.5739738941192627,0.0953152179718017,0.1011714935302734,4.287356376647949,False,False,0.2393366546099774,0.8226301781205214,0.5226251673988104,0.524016968628095,0.7632873528681324,0.24,0.6,0.6493333333333332,0.5288205128205129,0.9062072698726304,0.7549319384319385,0.5833333333333335,0.6111111111111113,0.5329670329670331,0.7717200644766238,0.7185515873015873
adult,rf,1,150,2000,mean_shift,2.0,150,lime,2.5739738941192627,0.0953152179718017,0.0975327491760253,4.181598663330078,False,False,0.2394731454309697,0.8224936872995291,0.5326191818384503,0.5341396367444579,0.7734120743164841,0.24,0.5488888888888888,0.6213333333333334,0.4859780219780221,0.8611239992960914,0.7342784992784992,0.5277777777777778,0.5944444444444446,0.5087912087912089,0.7236021826980148,0.7002304793971461
adult,rf,1,150,2000,missing,0.5,150,lime,2.5739738941192627,0.0953152179718017,0.114140510559082,4.524045705795288,False,False,0.8447416911212721,0.0434723264860438,0.0410275062030621,0.0359031439047798,0.8178389487387805,0.9333333333333332,0.7,0.7386666666666666,0.631912087912088,0.95216362193819,0.8311695526695526,0.6952380952380951,0.7342857142857143,0.6360753532182104,0.9573445516600112,0.8380558132343846
adult,rf,1,150,2000,noise,1.0,150,lime,2.5739738941192627,0.0953152179718017,0.1223382949829101,4.421610593795776,False,False,0.7227871425646625,0.2178393503036921,0.1529882443168463,0.1024763928726039,0.797514296372317,0.7866666666666666,0.62,0.6746666666666666,0.5757362637362639,0.8455653375495656,0.8103848003848003,0.6355932203389831,0.6864406779661014,0.5962004097597315,0.8240889706121922,0.8228599554870742
adult,rf,1,150,2000,quantize,2.0,150,lime,2.5739738941192627,0.0953152179718017,0.1147377490997314,4.461428165435791,False,False,0.8334129529789122,0.0718624172524397,0.0604281191148693,0.0495229331299712,0.8211625517057728,0.9333333333333332,0.6955555555555556,0.68,0.5823003663003664,0.9451014283108004,0.7938352573352574,0.6952380952380953,0.6714285714285714,0.5800313971742543,0.948050397064414,0.80093820861678
adult,rf,2,30,500,baseline,0.0,30,lime,2.577021837234497,0.095942735671997,0.1180672645568847,0.4443261623382568,False,False,0.8583225278100047,0.0,0.0,0.0314788697014337,0.8341127752553179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,2,30,500,gradual,1.0,30,lime,2.577021837234497,0.095942735671997,0.1012368202209472,0.4389731884002685,False,False,0.2485497850269569,0.8216064969630792,0.5181963803981395,0.5163655003499227,0.75601608396326,0.1666666666666666,0.5777777777777777,0.6,0.4606593406593406,0.8877802940341991,0.7098322048322048,0.5999999999999999,0.64,0.4320879120879121,0.8175760562197434,0.6113597513597513
adult,rf,2,30,500,mean_shift,2.0,30,lime,2.577021837234497,0.095942735671997,0.0967762470245361,0.4363923072814941,False,False,0.2392684091994813,0.8308878727905549,0.5284688580451607,0.5265535291255885,0.7658219383250698,0.1666666666666666,0.5,0.5666666666666667,0.3684981684981684,0.8434889878793693,0.6707830132830134,0.5999999999999999,0.6799999999999999,0.3898901098901098,0.7964556025016394,0.6123387723387723
adult,rf,2,30,500,missing,0.5,30,lime,2.577021837234497,0.095942735671997,0.1139473915100097,0.4507927894592285,False,False,0.8368252235037194,0.048795468504743,0.0420778574591756,0.0368224531202587,0.8176159611622891,0.9333333333333332,0.6,0.6733333333333336,0.4694505494505494,0.9007973528126068,0.6715810115810116,0.6071428571428571,0.6857142857142859,0.4654631083202512,0.9010014003128226,0.6688517831374974
adult,rf,2,30,500,noise,1.0,30,lime,2.577021837234497,0.095942735671997,0.1205494403839111,0.4356496334075928,False,False,0.7379376236948065,0.205964648877363,0.147520358985357,0.093410071292244,0.7955848287531885,0.7333333333333333,0.4777777777777777,0.5933333333333334,0.4253479853479854,0.8431553344956657,0.7053443778443779,0.4242424242424242,0.5818181818181819,0.4183816183816183,0.8292907153192934,0.7134543486816215
adult,rf,2,30,500,quantize,2.0,30,lime,2.577021837234497,0.095942735671997,0.1123671531677246,0.4446883201599121,False,False,0.8315703268955162,0.0708387360949976,0.0629376448688728,0.0427926099077583,0.822268269059386,0.8666666666666667,0.5666666666666667,0.6000000000000002,0.4653479853479853,0.9024009217357384,0.7040545565545565,0.5256410256410255,0.5846153846153845,0.4750633981403213,0.9114785749124816,0.7171731046731047
adult,rf,2,75,1000,baseline,0.0,75,lime,2.577021837234497,0.0966584682464599,0.1181292533874511,1.471064567565918,False,False,0.8583225278100047,0.0,0.0,0.0314788697014337,0.8341127752553179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,2,75,1000,gradual,1.0,75,lime,2.577021837234497,0.0966584682464599,0.1015534400939941,1.4282164573669434,False,False,0.2485497850269569,0.8216064969630792,0.5181963803981395,0.5163655003499227,0.75601608396326,0.2,0.6177777777777778,0.6266666666666666,0.4772747252747253,0.8956728522176544,0.716912346912347,0.6222222222222222,0.6666666666666667,0.4977289377289377,0.737241589705358,0.7185492285492285
adult,rf,2,75,1000,mean_shift,2.0,75,lime,2.577021837234497,0.0966584682464599,0.096914529800415,1.4021978378295898,False,False,0.2392684091994813,0.8308878727905549,0.5284688580451607,0.5265535291255885,0.7658219383250698,0.1866666666666666,0.5377777777777778,0.5786666666666668,0.37992673992674,0.8593397144621916,0.6838296148296148,0.5476190476190476,0.6285714285714284,0.3814756671899529,0.6462875255118175,0.6693510854225141
adult,rf,2,75,1000,missing,0.5,75,lime,2.577021837234497,0.0966584682464599,0.1132309436798095,1.482733964920044,False,False,0.8368252235037194,0.048795468504743,0.0420778574591756,0.0368224531202587,0.8176159611622891,0.92,0.6977777777777778,0.6799999999999999,0.561846153846154,0.9445347156340892,0.7622609242609242,0.6908212560386472,0.6782608695652174,0.5596114030896642,0.946881510668566,0.7668368266194353
adult,rf,2,75,1000,noise,1.0,75,lime,2.577021837234497,0.0966584682464599,0.1205167770385742,1.4495244026184082,False,False,0.7379376236948065,0.205964648877363,0.147520358985357,0.093410071292244,0.7955848287531885,0.7333333333333333,0.6488888888888887,0.6346666666666666,0.4974945054945056,0.8759631895450599,0.7478122988122988,0.63030303030303,0.6218181818181817,0.4738861138861137,0.8681662411173175,0.7538579097670006
adult,rf,2,75,1000,quantize,2.0,75,lime,2.577021837234497,0.0966584682464599,0.1128087043762207,1.465603590011597,False,False,0.8315703268955162,0.0708387360949976,0.0629376448688728,0.0427926099077583,0.822268269059386,0.92,0.6799999999999999,0.624,0.5393992673992675,0.94036885056107,0.7588608798608798,0.6859903381642511,0.6231884057971014,0.5280140149705368,0.940057188327678,0.755111555111555
adult,rf,2,150,2000,baseline,0.0,150,lime,2.577021837234497,0.0959169864654541,0.1180677413940429,4.318769931793213,False,False,0.8583225278100047,0.0,0.0,0.0314788697014337,0.8341127752553179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,2,150,2000,gradual,1.0,150,lime,2.577021837234497,0.0959169864654541,0.1018869876861572,4.183958530426025,False,False,0.2485497850269569,0.8216064969630792,0.5181963803981395,0.5163655003499227,0.75601608396326,0.1866666666666666,0.64,0.6759999999999999,0.539809523809524,0.9263204369752251,0.7804533429533429,0.5952380952380951,0.6,0.4838304552590267,0.7679772209015167,0.7496225005153577
adult,rf,2,150,2000,mean_shift,2.0,150,lime,2.577021837234497,0.0959169864654541,0.0964391231536865,4.043198347091675,False,False,0.2392684091994813,0.8308878727905549,0.5284688580451607,0.5265535291255885,0.7658219383250698,0.18,0.5666666666666667,0.6186666666666666,0.4416703296703297,0.8987940480537702,0.6916166426166425,0.5679012345679011,0.6148148148148147,0.4262922262922262,0.7185603853959015,0.6635080968414302
adult,rf,2,150,2000,missing,0.5,150,lime,2.577021837234497,0.0959169864654541,0.1133952140808105,4.3437416553497314,False,False,0.8368252235037194,0.048795468504743,0.0420778574591756,0.0368224531202587,0.8176159611622891,0.94,0.7066666666666667,0.7519999999999999,0.6671062271062271,0.9693010989169484,0.8527763347763346,0.7021276595744681,0.753191489361702,0.6659652404333256,0.9701124272481526,0.85157246221076
adult,rf,2,150,2000,noise,1.0,150,lime,2.577021837234497,0.0959169864654541,0.1211218833923339,4.200575113296509,False,False,0.7379376236948065,0.205964648877363,0.147520358985357,0.093410071292244,0.7955848287531885,0.78,0.6822222222222223,0.692,0.6082930402930404,0.9028761449826488,0.8239302549302548,0.6837606837606838,0.7059829059829058,0.6167934629473091,0.8986876485086369,0.8308268891602224
adult,rf,2,150,2000,quantize,2.0,150,lime,2.577021837234497,0.0959169864654541,0.1136040687561035,4.294711112976074,False,False,0.8315703268955162,0.0708387360949976,0.0629376448688728,0.0427926099077583,0.822268269059386,0.94,0.6955555555555555,0.6719999999999999,0.5913846153846154,0.9628247681251584,0.8318559403559403,0.6903073286052009,0.6652482269503545,0.5952614761125399,0.9638153015089036,0.8340640447023425
adult,rf,3,30,500,baseline,0.0,30,lime,2.4291014671325684,0.0936372280120849,0.1192643642425537,0.4486110210418701,False,False,0.8586637548624855,0.0,0.0,0.0334268629940078,0.8361420920955415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,3,30,500,gradual,1.0,30,lime,2.4291014671325684,0.0936372280120849,0.1004917621612548,0.4361176490783691,False,False,0.2683409540708387,0.8037944448235856,0.5191903012258353,0.5185086387708882,0.759748166834571,0.2333333333333333,0.4666666666666667,0.5466666666666667,0.4372161172161172,0.8267382277903915,0.7041402116402117,0.3809523809523809,0.4857142857142857,0.4712715855572998,0.645996341317347,0.6313852813852814
adult,rf,3,30,500,mean_shift,2.0,30,lime,2.4291014671325684,0.0936372280120849,0.0962965488433837,0.4280507564544678,False,False,0.2423394526718078,0.8297959462226165,0.5354978226792474,0.5348644794575032,0.7742192134832855,0.2333333333333333,0.4777777777777777,0.5133333333333333,0.3308424908424908,0.76165042495553,0.6146837421837421,0.4285714285714285,0.4571428571428572,0.3023547880690738,0.5835281125614731,0.5932900432900433
adult,rf,3,30,500,missing,0.5,30,lime,2.4291014671325684,0.0936372280120849,0.1136219501495361,0.450554609298706,False,False,0.8365522418617348,0.0457244250324165,0.0409784655313622,0.0403889358934794,0.821750986553774,0.9333333333333332,0.6888888888888889,0.6266666666666668,0.498021978021978,0.878126948207368,0.7096164021164021,0.6904761904761906,0.6214285714285716,0.4976452119309262,0.8810728312590282,0.7037556689342404
adult,rf,3,30,500,noise,1.0,30,lime,2.4291014671325684,0.0936372280120849,0.1239411830902099,0.4404680728912353,False,False,0.7278373029413772,0.2157237425783116,0.1562018066223622,0.098260133058139,0.7938399703524175,0.7666666666666667,0.5555555555555555,0.5533333333333333,0.4871794871794871,0.8244055967779716,0.7310497835497836,0.5507246376811593,0.5565217391304348,0.4887720974677496,0.8115931352107942,0.7263739883305099
adult,rf,3,30,500,quantize,2.0,30,lime,2.4291014671325684,0.0936372280120849,0.1135461330413818,0.4531378746032715,False,False,0.8289087558861666,0.0803930935644577,0.0671768680069431,0.0493494650657514,0.8231587241987247,0.9,0.5777777777777777,0.5733333333333334,0.4392673992673994,0.8941118698854359,0.6779978354978357,0.5679012345679012,0.5703703703703704,0.4328042328042328,0.8957815854899772,0.687000962000962
adult,rf,3,75,1000,baseline,0.0,75,lime,2.4291014671325684,0.0960264205932617,0.1227452754974365,1.5673391819000244,False,False,0.8586637548624855,0.0,0.0,0.0334268629940078,0.8361420920955415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,3,75,1000,gradual,1.0,75,lime,2.4291014671325684,0.0960264205932617,0.1035718917846679,1.5141754150390625,False,False,0.2683409540708387,0.8037944448235856,0.5191903012258353,0.5185086387708882,0.759748166834571,0.16,0.5822222222222222,0.5813333333333333,0.4797948717948719,0.8984260684954074,0.7154146224146224,0.5555555555555555,0.4833333333333332,0.4846153846153846,0.7623770423172763,0.6887445887445888
adult,rf,3,75,1000,mean_shift,2.0,75,lime,2.4291014671325684,0.0960264205932617,0.0992703437805175,1.4726076126098633,False,False,0.2423394526718078,0.8297959462226165,0.5354978226792474,0.5348644794575032,0.7742192134832855,0.12,0.4844444444444444,0.5493333333333332,0.4296849816849816,0.862249220003337,0.6902568542568542,0.5185185185185185,0.5333333333333334,0.4735042735042735,0.7217709500956642,0.7071709155042488
adult,rf,3,75,1000,missing,0.5,75,lime,2.4291014671325684,0.0960264205932617,0.1165990829467773,1.5712857246398926,False,False,0.8365522418617348,0.0457244250324165,0.0409784655313622,0.0403889358934794,0.821750986553774,0.96,0.6577777777777777,0.664,0.5471941391941393,0.929004113765992,0.7629345839345838,0.6527777777777778,0.6638888888888889,0.5420634920634921,0.9277023213257268,0.7633908529741862
adult,rf,3,75,1000,noise,1.0,75,lime,2.4291014671325684,0.0960264205932617,0.1256947517395019,1.5441005229949951,False,False,0.7278373029413772,0.2157237425783116,0.1562018066223622,0.098260133058139,0.7938399703524175,0.7866666666666666,0.6,0.6346666666666666,0.5173626373626374,0.8705769028653877,0.7635613275613276,0.6045197740112994,0.6338983050847458,0.4974110635127584,0.8600015210127476,0.7548248832147137
adult,rf,3,75,1000,quantize,2.0,75,lime,2.4291014671325684,0.0960264205932617,0.1160848140716552,1.5401980876922607,False,False,0.8289087558861666,0.0803930935644577,0.0671768680069431,0.0493494650657514,0.8231587241987247,0.9333333333333332,0.6311111111111111,0.6213333333333333,0.5058754578754581,0.927918459090962,0.7337205387205387,0.6238095238095237,0.6228571428571428,0.5005337519623236,0.9289645708715752,0.7366960420531848
adult,rf,3,150,2000,baseline,0.0,150,lime,2.4291014671325684,0.0935862064361572,0.1195321083068847,4.345227003097534,False,False,0.8586637548624855,0.0,0.0,0.0334268629940078,0.8361420920955415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,3,150,2000,gradual,1.0,150,lime,2.4291014671325684,0.0935862064361572,0.1004352569580078,4.146274566650391,False,False,0.2683409540708387,0.8037944448235856,0.5191903012258353,0.5185086387708882,0.759748166834571,0.1933333333333333,0.6266666666666666,0.644,0.535970695970696,0.9268652544053732,0.7681200096200095,0.528735632183908,0.5655172413793103,0.5284577491474043,0.8182945104434082,0.7547270736925911
adult,rf,3,150,2000,mean_shift,2.0,150,lime,2.4291014671325684,0.0935862064361572,0.0968406200408935,4.001267671585083,False,False,0.2423394526718078,0.8297959462226165,0.5354978226792474,0.5348644794575032,0.7742192134832855,0.16,0.5866666666666667,0.5746666666666667,0.4946520146520148,0.9013616911105664,0.740167869167869,0.5277777777777778,0.5083333333333334,0.5195970695970696,0.777394687081939,0.6968449374699374
adult,rf,3,150,2000,missing,0.5,150,lime,2.4291014671325684,0.0935862064361572,0.1141834259033203,4.379501104354858,False,False,0.8365522418617348,0.0457244250324165,0.0409784655313622,0.0403889358934794,0.821750986553774,0.9666666666666668,0.731111111111111,0.7559999999999999,0.6838388278388279,0.9633682696132426,0.8712479557479558,0.7310344827586207,0.7544827586206895,0.6824857900719971,0.9635223182652304,0.8701579837786734
adult,rf,3,150,2000,noise,1.0,150,lime,2.4291014671325684,0.0935862064361572,0.1224114894866943,4.238760232925415,False,False,0.7278373029413772,0.2157237425783116,0.1562018066223622,0.098260133058139,0.7938399703524175,0.76,0.6822222222222223,0.7053333333333333,0.6301831501831502,0.9017613351400328,0.8484634439634439,0.6666666666666667,0.7105263157894736,0.650819356082514,0.8989246734931121,0.8566811599706337
adult,rf,3,150,2000,quantize,2.0,150,lime,2.4291014671325684,0.0935862064361572,0.1134092807769775,4.309012174606323,False,False,0.8289087558861666,0.0803930935644577,0.0671768680069431,0.0493494650657514,0.8231587241987247,0.9333333333333332,0.7133333333333334,0.6826666666666666,0.6126300366300367,0.955526081541987,0.8397534872534872,0.7023809523809523,0.6799999999999999,0.6151962323390896,0.9568425322975052,0.8431032261389404
adult,rf,4,30,500,baseline,0.0,30,lime,2.419121742248535,0.0942039489746093,0.1169075965881347,0.4445827007293701,False,False,0.8591414727359585,0.0,0.0,0.0304938374585694,0.8353363724149075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,4,30,500,gradual,1.0,30,lime,2.419121742248535,0.0942039489746093,0.1010384559631347,0.4385273456573486,False,False,0.2511431106258104,0.8183307172592643,0.5078249108017441,0.5047474326910307,0.7445482537431038,0.1333333333333333,0.4555555555555556,0.5800000000000001,0.5038827838827838,0.8613243390002269,0.7130747955747957,0.3333333333333333,0.4499999999999999,0.4637362637362637,0.7569250095135047,0.7474747474747475
adult,rf,4,30,500,mean_shift,2.0,30,lime,2.419121742248535,0.0942039489746093,0.0960726737976074,0.4234554767608642,False,False,0.2409062990513888,0.8285675288336859,0.524111337229621,0.5210027494350289,0.7602874912508911,0.0666666666666666,0.5,0.5333333333333333,0.3202930402930404,0.7883050016710096,0.5862085137085136,0.5,0.5,0.167032967032967,0.4584306968683856,0.4494949494949495
adult,rf,4,30,500,missing,0.5,30,lime,2.419121742248535,0.0942039489746093,0.1116282939910888,0.4446978569030761,False,False,0.8396915307445574,0.0415614549921517,0.0402364298012267,0.0318804929806748,0.8196802443139236,0.9666666666666668,0.5888888888888889,0.5933333333333335,0.51003663003663,0.8895308866392372,0.7310064935064936,0.5747126436781609,0.5862068965517241,0.5087533156498674,0.8883958661838827,0.7311352440662786
adult,rf,4,30,500,noise,1.0,30,lime,2.419121742248535,0.0942039489746093,0.1202259063720703,0.438579797744751,False,False,0.7382788507472873,0.2019381696580905,0.1445727443550818,0.0856228061645137,0.7955488229680396,0.8,0.5222222222222221,0.5666666666666668,0.4788278388278389,0.8463505656854519,0.7233164983164984,0.4861111111111111,0.575,0.4531135531135531,0.8380476247944898,0.7132575757575758
adult,rf,4,30,500,quantize,2.0,30,lime,2.419121742248535,0.0942039489746093,0.111356496810913,0.4414587020874023,False,False,0.8284310380126937,0.0747969699037739,0.0652445891865093,0.0528431701534533,0.825272178457778,0.9666666666666668,0.5666666666666667,0.56,0.4968498168498169,0.9051957612287064,0.7233032708032708,0.5632183908045977,0.5517241379310345,0.4848048503220917,0.9048280926521916,0.7231663929939792
adult,rf,4,75,1000,baseline,0.0,75,lime,2.419121742248535,0.0964119434356689,0.1202664375305175,1.556126594543457,False,False,0.8591414727359585,0.0,0.0,0.0304938374585694,0.8353363724149075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,4,75,1000,gradual,1.0,75,lime,2.419121742248535,0.0964119434356689,0.103386640548706,1.5192415714263916,False,False,0.2511431106258104,0.8183307172592643,0.5078249108017441,0.5047474326910307,0.7445482537431038,0.12,0.6355555555555555,0.6826666666666665,0.5106813186813187,0.911980229074097,0.711061161061161,0.6296296296296297,0.6,0.4725274725274725,0.8180562354699621,0.7326278659611992
adult,rf,4,75,1000,mean_shift,2.0,75,lime,2.419121742248535,0.0964119434356689,0.0994825363159179,1.4778838157653809,False,False,0.2409062990513888,0.8285675288336859,0.524111337229621,0.5210027494350289,0.7602874912508911,0.0933333333333333,0.5733333333333333,0.6053333333333332,0.4066520146520146,0.8600236104618574,0.6721915121915122,0.4761904761904761,0.5428571428571428,0.2967032967032967,0.6728347960000491,0.6240362811791382
adult,rf,4,75,1000,missing,0.5,75,lime,2.419121742248535,0.0964119434356689,0.1143643856048584,1.5590715408325195,False,False,0.8396915307445574,0.0415614549921517,0.0402364298012267,0.0318804929806748,0.8196802443139236,0.9733333333333334,0.6933333333333334,0.7226666666666666,0.5627252747252748,0.9373189770900524,0.7632352462352462,0.684931506849315,0.7178082191780821,0.5597772090922776,0.9371892294153812,0.7632553899677187
adult,rf,4,75,1000,noise,1.0,75,lime,2.419121742248535,0.0964119434356689,0.1234173774719238,1.530038595199585,False,False,0.7382788507472873,0.2019381696580905,0.1445727443550818,0.0856228061645137,0.7955488229680396,0.76,0.5999999999999999,0.6559999999999998,0.5643663003663005,0.8635431994756635,0.7616197506197505,0.5847953216374269,0.6561403508771929,0.5758627337574707,0.8611687657182506,0.7681419457735247
adult,rf,4,75,1000,quantize,2.0,75,lime,2.419121742248535,0.0964119434356689,0.1143310070037841,1.5424962043762207,False,False,0.8284310380126937,0.0747969699037739,0.0652445891865093,0.0528431701534533,0.825272178457778,0.9733333333333334,0.6533333333333331,0.6346666666666666,0.514901098901099,0.9363321269188318,0.7440932030932031,0.6484018264840183,0.6273972602739727,0.5122083396056,0.9379510524874612,0.7466710990683594
adult,rf,4,150,2000,baseline,0.0,150,lime,2.419121742248535,0.0960962772369384,0.1205346584320068,4.486064672470093,False,False,0.8591414727359585,0.0,0.0,0.0304938374585694,0.8353363724149075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,4,150,2000,gradual,1.0,150,lime,2.419121742248535,0.0960962772369384,0.1041743755340576,4.353126764297485,False,False,0.2511431106258104,0.8183307172592643,0.5078249108017441,0.5047474326910307,0.7445482537431038,0.1533333333333333,0.6533333333333333,0.6813333333333332,0.5610842490842493,0.9164081543179328,0.7743400673400674,0.5362318840579711,0.6086956521739131,0.5073100812231247,0.7328820277055427,0.7142982621243491
adult,rf,4,150,2000,mean_shift,2.0,150,lime,2.419121742248535,0.0960962772369384,0.1003880500793457,4.221575975418091,False,False,0.2409062990513888,0.8285675288336859,0.524111337229621,0.5210027494350289,0.7602874912508911,0.1266666666666666,0.5466666666666666,0.632,0.4753406593406594,0.8809586613516598,0.7343219928219927,0.543859649122807,0.6,0.3964141122035858,0.6458945527380993,0.6651379322431954
adult,rf,4,150,2000,missing,0.5,150,lime,2.419121742248535,0.0960962772369384,0.1143279075622558,4.5423901081085205,False,False,0.8396915307445574,0.0415614549921517,0.0402364298012267,0.0318804929806748,0.8196802443139236,0.9733333333333334,0.7222222222222221,0.7479999999999999,0.6605128205128207,0.9613103950589988,0.8529279794279794,0.7168949771689497,0.7438356164383562,0.6563600782778866,0.962533652106682,0.8534845861900656
adult,rf,4,150,2000,noise,1.0,150,lime,2.419121742248535,0.0960962772369384,0.1240043640136718,4.382637977600098,False,False,0.7382788507472873,0.2019381696580905,0.1445727443550818,0.0856228061645137,0.7955488229680396,0.86,0.6466666666666666,0.7066666666666666,0.6393260073260074,0.8691470311521485,0.8507417397417398,0.6356589147286822,0.7007751937984497,0.6484197972570066,0.8612295228941531,0.8582452861522628
adult,rf,4,150,2000,quantize,2.0,150,lime,2.419121742248535,0.0960962772369384,0.1146306991577148,4.462855577468872,False,False,0.8284310380126937,0.0747969699037739,0.0652445891865093,0.0528431701534533,0.825272178457778,0.9466666666666668,0.7066666666666666,0.7146666666666666,0.6420512820512821,0.9550609176209222,0.8457709142709141,0.6995305164319248,0.7098591549295775,0.6424392508899551,0.9561587576501482,0.8472467868594628
bank-marketing,hgb,0,30,500,baseline,0.0,30,lime,1.452550172805786,0.1211521625518798,0.1446225643157959,2.321063280105591,False,False,0.9091713358891182,0.0,0.0,0.0102591388697742,0.9182624231665748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bank-marketing,hgb,0,30,500,gradual,1.0,30,lime,1.452550172805786,0.1211521625518798,0.1275312900543213,2.223390579223633,False,False,0.7142435859628428,0.2795635505750516,0.2720394648579273,0.2629448732612524,0.7419243177362838,0.6666666666666666,0.5444444444444444,0.4666666666666667,0.3808823529411764,0.7508931288250953,0.6247415547415548,0.55,0.47,0.3455882352941176,0.7741709710680846,0.6083333333333333
bank-marketing,hgb,0,30,500,mean_shift,2.0,30,lime,1.452550172805786,0.1211521625518798,0.0975849628448486,2.162473440170288,False,False,0.6702300206428782,0.3160572102624595,0.3402937652319523,0.3257658947312017,0.6687520691578378,0.6333333333333333,0.5111111111111112,0.5066666666666667,0.3332352941176471,0.698845466325921,0.6205769230769231,0.5087719298245614,0.5157894736842105,0.3029411764705882,0.7133029903995576,0.612280701754386
