arm,dataset,split,model,scenario,window,unit_id,method,budget,mse_crn,nmse_crn,bias2_plugin_crn,bias2_corrected_crn,variance_crn,top5_mismatch_crn,mse_independent,nmse_independent,bias2_plugin_independent,bias2_corrected_independent,variance_independent,top5_mismatch_independent,normalizer,mse_difference_marginal,mse_difference_cross,mse_identity_residual
E2,electricity,11,hgb,mean_shift,5,E2-electricity-11-hgb-mean_shift-5,ks_complement,128,0.00036699517929015163,0.0012695543000290574,3.5364313827155956e-05,1.325558946295624e-05,0.00035373958982719544,0.0,0.0003994542276342945,0.0013818405825896725,4.359391313061212e-05,1.986989216369996e-05,0.00037958433547059453,0.0,0.2890740311633397,2.871125702527444e-05,-6.117030536941771e-05,4.2012834183813297e-19
E2,electricity,11,hgb,mean_shift,5,E2-electricity-11-hgb-mean_shift-5,leverage,128,6.124226026577682e-05,0.00021185666529544543,6.409253629124062e-07,-3.3991636306118885e-06,6.464142389638871e-05,0.0,6.244236692977379e-05,0.0002160082200344419,1.8723106149377275e-06,-2.1656931393846767e-06,6.460806006915847e-05,0.0,0.2890740311633397,2.231509932734098e-06,-3.4316165967309652e-06,-1.0545560193316039e-19
E2,adult,11,hgb,mean_shift,6,E2-adult-11-hgb-mean_shift-6,ks_complement,512,9.276203224687851e-05,0.00020736484935318411,7.162661272554009e-06,1.456036540932375e-06,9.130599570594614e-05,0.012499999999999997,9.901845311638451e-05,0.00022135076298261395,8.714656451655592e-06,2.6944033406736638e-06,9.632404977571085e-05,0.0,0.44733730203659583,-2.1527822378941362e-06,-4.1036386316117704e-06,-8.978549240895584e-20
E2,adult,11,hgb,mean_shift,6,E2-adult-11-hgb-mean_shift-6,leverage,512,5.274612426952116e-05,0.00011791130323669296,1.5464376693826339e-06,-1.8668747706266011e-06,5.461299904014776e-05,0.0,6.250520174176001e-05,0.0001397272292232106,5.744782487729726e-06,1.9607545374610397e-06,6.054444720429898e-05,0.0,0.44733730203659583,-2.7992394871232797e-06,-6.959837985115564e-06,-1.1858461261560205e-20
E2,electricity,11,hgb,mean_shift,6,E2-electricity-11-hgb-mean_shift-6,ks_complement,128,0.0003840639010466569,0.001625213780027864,4.885691021786433e-05,2.650977749594483e-05,0.00035755412355071203,0.024999999999999994,0.0005807304191798651,0.0024574324146590864,3.9990531969643874e-05,3.9412061556291295e-06,0.0005767892130242359,0.012499999999999997,0.23631592702842588,-6.253942771471761e-05,-0.0001341270904184904,-1.6263032587282567e-19
E2,electricity,11,hgb,mean_shift,6,E2-electricity-11-hgb-mean_shift-6,leverage,128,8.39325989653292e-05,0.00035517114745817847,3.2725417363420245e-06,-2.1047954122571207e-06,8.603739437758632e-05,0.0,0.00013502970624412972,0.0005713948608630484,1.594459812598183e-05,8.005590918105303e-06,0.00012702411532602444,0.0,0.23631592702842588,-1.1068853682043473e-05,-4.002825359675705e-05,0.0
E2,adult,11,hgb,mean_shift,7,E2-adult-11-hgb-mean_shift-7,ks_complement,512,5.8347343962040805e-05,0.00018269285540451456,7.739403570564386e-06,4.365540877799291e-06,5.398180308424152e-05,0.08749999999999998,6.076686633865677e-05,0.0001902686835688036,7.686587037938395e-06,4.147901751223837e-06,5.661896458743294e-05,0.11249999999999998,0.31937397788681654,-1.523292275711218e-06,-8.962301009046819e-07,-6.776263578034403e-20
E2,adult,11,hgb,mean_shift,7,E2-adult-11-hgb-mean_shift-7,leverage,512,3.337036076465425e-05,0.00010448678688681526,1.8868351843595613e-06,-2.1206652099341776e-07,3.3582427285647665e-05,0.07499999999999998,3.4193340168258866e-05,0.00010706363866744554,3.3684578523597497e-06,1.3134656979664754e-06,3.287987447029239e-05,0.07499999999999998,0.31937397788681654,-3.3059538377968047e-06,2.482974434192125e-06,6.225692162319107e-20
E2,electricity,11,hgb,mean_shift,7,E2-electricity-11-hgb-mean_shift-7,ks_complement,128,0.00025536918991850256,0.001266868640492617,1.6670156036728312e-05,7.568871112766942e-07,0.0002546123028072259,0.024999999999999994,0.0002246659902716263,0.0011145522204584503,2.02771850597032e-05,6.651264712241662e-06,0.00021801472555938462,0.04999999999999999,0.20157511343812506,5.266263621035008e-05,-2.1959436563473998e-05,1.8634724839594607e-19
E2,electricity,11,hgb,mean_shift,7,E2-electricity-11-hgb-mean_shift-7,leverage,128,5.925394427817508e-05,0.0002939546617016465,2.078343728296631e-06,-1.7333629750285982e-06,6.0987307253203664e-05,0.024999999999999994,6.574777428241683e-05,0.00032617009689838816,1.8959185392604916e-06,-2.360871843616598e-06,6.810864612603343e-05,0.0,0.20157511343812506,-7.678159171244382e-07,-5.726014087117357e-06,3.9810548520952116e-20
E2,adult,11,hgb,mean_shift,8,E2-adult-11-hgb-mean_shift-8,ks_complement,512,7.795841529965418e-05,0.0002085393181950645,7.928419313044206e-06,3.2597529139368746e-06,7.46986623857173e-05,0.0,6.695087097708222e-05,0.00017909405844718847,4.40559088897235e-06,2.3590554976502602e-07,6.671496542731719e-05,0.0,0.373830776730233,1.2438969576348545e-06,9.763647364937182e-06,-7.792703114739563e-20
E2,adult,11,hgb,mean_shift,8,E2-adult-11-hgb-mean_shift-8,leverage,512,4.0677028047877663e-05,0.00010881134079881114,2.5875126703964358e-06,4.821164523102021e-08,4.062881640264665e-05,0.0,3.1932240033751995e-05,8.541897035084196e-05,1.7006317424887459e-06,-3.148088102621369e-07,3.2247048844014125e-05,0.0,0.373830776730233,4.2452788747011265e-06,4.499509139424558e-06,-1.6093625997831706e-20
E2,electricity,11,hgb,mean_shift,8,E2-electricity-11-hgb-mean_shift-8,ks_complement,128,0.0003725649605005991,0.001289030646251527,4.867887517020226e-05,2.7086469481509137e-05,0.00034547849101909,0.13749999999999996,0.00030935628862830447,0.0010703361263944627,3.210454106938898e-05,1.3621091232127949e-05,0.00029573519739617654,0.07499999999999998,0.2890272326604568,1.1019972420638225e-05,5.218869945165637e-05,5.421010862427522e-20
E2,electricity,11,hgb,mean_shift,8,E2-electricity-11-hgb-mean_shift-8,leverage,128,4.6638501066236364e-05,0.00016136369101601682,5.164911202227351e-06,2.4000052112934167e-06,4.4238495854942954e-05,0.03749999999999999,6.186522386810319e-05,0.0002140463488462389,4.190543064788767e-06,3.455643445678051e-07,6.151965952353539e-05,0.03749999999999999,0.2890272326604568,-7.2778965501863724e-06,-7.948826251680331e-06,-1.2366681029912785e-19
E2,adult,11,hgb,mean_shift,9,E2-adult-11-hgb-mean_shift-9,ks_complement,512,9.172786942786705e-05,0.000217959552714897,1.2752961393591326e-05,7.487967524639612e-06,8.423990190322743e-05,0.0,9.71551139828476e-05,0.0002308555220975517,6.33725350926501e-06,2.8272947769283817e-07,9.687238450515474e-05,0.0,0.4208481265689332,2.931598352675071e-06,-8.358842907655729e-06,1.0164395367051604e-19
E2,adult,11,hgb,mean_shift,9,E2-adult-11-hgb-mean_shift-9,leverage,512,5.2661372071757345e-05,0.00012513153498173318,5.554585593487088e-06,2.4141331616024037e-06,5.0247238910154947e-05,0.0,4.635557385366335e-05,0.00011014798671337437,3.9686408461066395e-06,1.1428453122695254e-06,4.5212728541393825e-05,0.0,0.4208481265689332,-4.384543540803567e-06,1.0690341758897523e-05,3.7269449679189215e-20
E2,electricity,11,hgb,mean_shift,9,E2-electricity-11-hgb-mean_shift-9,ks_complement,128,0.000387252643290456,0.001374520735745804,2.0661930755028162e-05,-3.7774500806670258e-06,0.000391030093371123,0.0,0.0007429278610144985,0.002636960051326968,2.630790011795114e-05,-2.146676394181868e-05,0.0007643946249563171,0.0,0.28173648692199305,-6.008338353843674e-05,-0.00029559183418560557,-2.168404344971009e-19
E2,electricity,11,hgb,mean_shift,9,E2-electricity-11-hgb-mean_shift-9,leverage,128,6.856204387663784e-05,0.00024335521687548136,3.2736412412577698e-06,-1.0789189344342346e-06,6.964096281107207e-05,0.0,9.772183210196949e-05,0.0003468554363319886,2.7731085070368034e-06,-3.5568063992920426e-06,0.00010127863850126154,0.0,0.28173648692199305,-3.8529246352065825e-07,-2.8774495761810943e-05,-5.421010862427522e-20
E2,adult,11,hgb,mean_shift,10,E2-adult-11-hgb-mean_shift-10,ks_complement,512,5.588004958957508e-05,0.00012535595121458072,5.387710322351524e-06,2.0215543712032867e-06,5.3858495218371795e-05,0.0,4.864850400422513e-05,0.00010913339446559272,3.650491891353865e-06,6.506244171624471e-07,4.7997879587062685e-05,0.0,0.44577101484333376,1.8999312891916822e-06,5.331614296158207e-06,6.522153693858113e-20
E2,adult,11,hgb,mean_shift,10,E2-adult-11-hgb-mean_shift-10,leverage,512,2.489392622228594e-05,5.584464981653173e-05,1.164264530770522e-06,-4.177129153305061e-07,2.531163913761645e-05,0.0,2.2471159208992332e-05,5.040964634474905e-05,8.840714859666508e-07,-5.550676955683942e-07,2.302622690456072e-05,0.0,0.44577101484333376,4.811514107377059e-06,-2.3887470940834417e-06,-8.470329472543003e-21
E2,electricity,11,hgb,mean_shift,10,E2-electricity-11-hgb-mean_shift-10,ks_complement,128,0.00022787234909199533,0.0008633318946282365,7.99316069630515e-06,-6.665451863407529e-06,0.00023453780095540285,0.08749999999999998,0.0005118885930820102,0.0019393741744666917,5.543494107065627e-05,2.5004697603232674e-05,0.0004868838954787775,0.12499999999999997,0.2639452457506166,1.3057297453103532e-05,-0.00029707354144311844,5.421010862427522e-20
E2,electricity,11,hgb,mean_shift,10,E2-electricity-11-hgb-mean_shift-10,leverage,128,4.032679280384538e-05,0.0001527846909655927,9.69347893671501e-07,-1.6544817670067575e-06,4.1981274570852135e-05,0.012499999999999997,6.714302182503579e-05,0.00025438238765806195,6.526481949102465e-07,-3.780043380431456e-06,7.092306520546724e-05,0.04999999999999999,0.2639452457506166,-4.175660903303032e-06,-2.264056811788741e-05,3.3881317890172014e-20
E2,adult,11,hgb,mean_shift,11,E2-adult-11-hgb-mean_shift-11,ks_complement,512,0.00010965730825760245,0.0003265455995764226,4.3104368086923266e-06,-2.7126879545683485e-06,0.0001123699962121708,0.0,0.00011063083167221009,0.0003294446292186416,4.935752330846745e-06,-2.110586291910812e-06,0.00011274141796412091,0.0,0.33581009329124023,-4.316114774146892e-06,3.3425913595391438e-06,1.0672615135404184e-19
E2,adult,11,hgb,mean_shift,11,E2-adult-11-hgb-mean_shift-11,leverage,512,5.843133196029894e-05,0.00017400111886935695,4.054821451953752e-06,4.2972075139740656e-07,5.800161120890153e-05,0.0,4.754383146445114e-05,0.00014157951894321855,3.41714052741404e-06,4.7536113161156654e-07,4.7068470332839574e-05,0.0,0.33581009329124023,8.603069640060014e-06,2.2844308557877715e-06,1.6940658945086007e-20
E2,electricity,11,hgb,mean_shift,11,E2-electricity-11-hgb-mean_shift-11,ks_complement,128,0.0003331546884004548,0.0013487782023283294,7.74144854792083e-06,-1.3952767442248102e-05,0.0003471074558427029,0.12499999999999997,0.0002583061484447406,0.001045753563374365,2.584336813724582e-05,1.0345849450079497e-05,0.00024796029899466115,0.07499999999999998,0.24700479873217573,2.344557830939228e-05,5.1402961646321805e-05,1.4230153513872246e-19
E2,electricity,11,hgb,mean_shift,11,E2-electricity-11-hgb-mean_shift-11,leverage,128,5.293257986474882e-05,0.00021429777938097053,4.382574640603049e-06,1.1459076256599974e-06,5.1786672239088826e-05,0.09999999999999998,5.822966859147667e-05,0.00023574306608761228,5.4128020168537455e-06,1.8916775785455504e-06,5.633799101293112e-05,0.09999999999999998,0.24700479873217573,8.966853920041272e-06,-1.4263942646769294e-05,1.7279472123987727e-19
E2,adult,11,logreg,null,0,E2-adult-11-logreg-null-0,ks_complement,512,8.11869078587334e-06,8.594898578639004e-05,3.9096399837203307e-07,-1.2421778746138727e-07,8.242908573334725e-06,0.03749999999999999,9.135306002488903e-06,9.671144110186485e-05,6.735862401900636e-07,1.0947158937014094e-07,9.025834413118762e-06,0.024999999999999994,0.09445941347174022,-6.520982297117257e-07,-3.6451698690383557e-07,-2.0117032497289633e-21
E2,adult,11,logreg,null,0,E2-adult-11-logreg-null-0,leverage,512,3.1601490236098507e-06,3.345509894104185e-05,1.8959034505944146e-07,-8.446900177252474e-09,3.168595923787103e-06,0.0,3.444350741224676e-06,3.646381672965962e-05,2.9712069112197536e-07,8.730535444846203e-08,3.3570453867762133e-06,0.0,0.09445941347174022,-6.45750220506509e-07,3.6154850289168505e-07,-1.164670302474663e-21
E2,electricity,11,logreg,null,0,E2-electricity-11-logreg-null-0,ks_complement,128,3.399065985507792e-06,4.044921216330693e-05,1.7680752643364556e-07,-3.8009704171297504e-08,3.437075689679089e-06,0.0,3.5422894354095547e-06,4.215358499294227e-05,6.304831796921238e-08,-1.689010898601438e-07,3.7111905252696987e-06,0.0,0.08403293423329561,7.935686875588271e-08,-2.2258031865764455e-07,-8.735027268559972e-22
E2,electricity,11,logreg,null,0,E2-electricity-11-logreg-null-0,leverage,128,8.862347759237653e-07,1.0546279075098873e-05,1.1392831503085462e-07,6.244121763799391e-08,8.237935582857713e-07,0.0,1.1800520637382966e-06,1.4042733060613932e-05,7.615386131009055e-08,2.5606478148768193e-09,1.1774914159234197e-06,0.0,0.08403293423329561,-3.6840031478556374e-08,-2.5697725633597203e-07,-2.9116757561866574e-21
E2,adult,11,logreg,null,1,E2-adult-11-logreg-null-1,ks_complement,512,8.73050365209857e-06,0.00011782833885813701,7.54279596317566e-07,2.225313259321659e-07,8.507972326166402e-06,0.0,9.068195740473116e-06,0.00012238588781570987,6.842958060692721e-07,1.2536914377568247e-07,8.942826596697435e-06,0.0,0.07409510934894808,-1.4952081328574317e-07,-1.8817127508880112e-07,-1.2440796412797536e-21
E2,adult,11,logreg,null,1,E2-adult-11-logreg-null-1,leverage,512,4.337281226386304e-06,5.8536673533472285e-05,2.631583657264858e-07,-8.449824984168795e-09,4.345731051370473e-06,0.0,4.181954462879083e-06,5.64403575300001e-05,3.014929562654743e-07,4.2795522491233735e-08,4.1391589403878494e-06,0.0,0.07409510934894808,1.8679198424996414e-08,1.366475650822238e-07,7.146840492458159e-22
E2,electricity,11,logreg,null,1,E2-electricity-11-logreg-null-1,ks_complement,128,3.5696774635003644e-06,4.436803040317635e-05,1.1709157665614745e-07,-1.1308081580013368e-07,3.682758279300498e-06,0.04999999999999999,3.2823002008567787e-06,4.07961774118281e-05,4.724085357182745e-07,2.8508242470904087e-07,2.9972177761477378e-06,0.09999999999999998,0.08045607233547171,-4.180736771509648e-09,2.915579994150968e-07,-1.4823076576950256e-21
E2,electricity,11,logreg,null,1,E2-electricity-11-logreg-null-1,leverage,128,9.197683584968934e-07,1.1431932131384733e-05,1.1376860811624388e-07,6.003529142420058e-08,8.597330670726928e-07,0.03749999999999999,8.637601416279043e-07,1.0735798014428889e-05,1.0190073549124057e-07,5.111010841546298e-08,8.126500332124414e-07,0.024999999999999994,0.08045607233547171,-1.1464951279365142e-07,1.7065772966264297e-07,-2.4352197233561135e-21
E2,adult,11,logreg,null,2,E2-adult-11-logreg-null-2,ks_complement,512,1.1567789366136013e-05,0.0002177905210866675,1.4788853310194786e-06,8.062917286783762e-07,1.0761497637457638e-05,0.0,1.1231480714726981e-05,0.00021145872906331453,8.156962253743966e-07,1.213105927508909e-07,1.111017012197609e-05,0.0,0.05311429215752108,-1.9201681112277014e-07,5.283254625318051e-07,-2.964615315390051e-21
E2,adult,11,logreg,null,2,E2-adult-11-logreg-null-2,leverage,512,4.847557185154526e-06,9.126653087606106e-05,3.6740600050117095e-07,6.872925485761387e-08,4.778827930296913e-06,0.0,5.892619627862142e-06,0.00011094226033148285,3.7910506710700214e-07,1.1537429723326168e-08,5.8810821981388155e-06,0.0,0.05311429215752108,-4.025320302662266e-07,-6.425304124413881e-07,-1.164670302474663e-21
E2,electricity,11,logreg,null,2,E2-electricity-11-logreg-null-2,ks_complement,128,3.7962453533410616e-07,5.079108252682393e-06,5.335261715966679e-09,-1.961735652524262e-08,3.992418918593488e-07,0.0,3.548407852940469e-07,4.747519175464039e-06,2.558103328416777e-09,-2.0927408802625234e-08,3.757681940966722e-07,0.0,0.07474235957337941,5.279220895648431e-08,-2.800845891642588e-08,8.139457227521792e-22
E2,electricity,11,logreg,null,2,E2-electricity-11-logreg-null-2,leverage,128,8.93664879596465e-08,1.1956605125893788e-06,4.910357471229557e-09,-7.200512279982396e-10,9.008653918764474e-08,0.0,8.973052747931996e-08,1.2005311043361655e-06,1.1956462875406651e-08,6.771525235145763e-09,8.295900224417422e-08,0.0,0.07474235957337941,-1.0911486713004991e-09,7.271091516263195e-10,7.142704589395394e-22
E2,adult,11,logreg,null,3,E2-adult-11-logreg-null-3,ks_complement,512,4.458622160988819e-06,7.68298870196308e-05,2.2047999789453518e-07,-6.206281297841715e-08,4.520684973967237e-06,0.0,5.858750254181167e-06,0.00010095655201362576,1.8806757039783916e-07,-1.8997794185438263e-07,6.048728196035549e-06,0.0,0.05803239252258171,5.699269478767061e-07,-1.9700550410690525e-06,-8.470329472543003e-22
E2,adult,11,logreg,null,3,E2-adult-11-logreg-null-3,leverage,512,2.223283953348678e-06,3.83110855283719e-05,1.7570815184709152e-07,3.9203098413652426e-08,2.1840808549350255e-06,0.0,2.8934418136579744e-06,4.985908193483615e-05,1.9551333928453086e-07,1.5651440992967903e-08,2.8777903726650073e-06,0.0,0.05803239252258171,5.576573030414056e-08,-7.259235906134371e-07,-1.0587911840678754e-22
E2,electricity,11,logreg,null,3,E2-electricity-11-logreg-null-3,ks_complement,128,3.7475223757362043e-06,0.00019649161029428307,5.4879268402351004e-08,-1.9129693875323917e-07,3.938819314489443e-06,0.0,3.917444092948391e-06,0.0002054010145596634,1.5760056967960985e-07,-9.305566520497555e-08,4.0104997581533665e-06,0.0,0.01907217499069597,1.0860911034095923e-07,-2.785308275531458e-07,-5.293955920339377e-23
E2,electricity,11,logreg,null,3,E2-electricity-11-logreg-null-3,leverage,128,5.255789631390933e-07,2.755736896266356e-05,6.291789644503205e-09,-2.832735525513614e-08,5.539063183942295e-07,0.0,6.121921515248778e-07,3.2098706719266424e-05,6.277820739027376e-08,2.6150611114633494e-08,5.860415404102442e-07,0.0,0.01907217499069597,5.392010663331559e-08,-1.4053329501910037e-07,3.1763735522036263e-22
E2,adult,11,logreg,null,4,E2-adult-11-logreg-null-4,ks_complement,512,5.142027942084555e-06,9.213555674438875e-05,1.8627044893911157e-07,-1.4411338393725138e-07,5.286141326021807e-06,0.0,5.82457225828134e-06,0.00010436547872921852,2.3614980878497606e-07,-1.3641168784811487e-07,5.960983946129455e-06,0.0,0.05580937613857438,8.60876406619756e-08,-7.686319568587609e-07,0.0
E2,adult,11,logreg,null,4,E2-adult-11-logreg-null-4,leverage,512,2.28946901881721e-06,4.102301758637242e-05,1.5443373577601674e-07,1.2098050239937173e-08,2.277370968577273e-06,0.0,2.611086817921755e-06,4.6785809098428915e-05,1.786797205646125e-07,1.651924740746966e-08,2.5945675705142854e-06,0.0,0.05580937613857438,5.373986499415946e-08,-3.753576640987047e-07,2.6469779601696886e-22
E2,electricity,11,logreg,null,4,E2-electricity-11-logreg-null-4,ks_complement,128,1.9991313981961104e-06,6.941367521320922e-05,3.7811429778113954e-08,-9.294323478308583e-08,2.0920746329791965e-06,0.0,1.80564376097769e-06,6.269541346224592e-05,8.779554914660726e-08,-2.6727664975464925e-08,1.832371425953155e-06,0.0,0.028800252861639022,-9.329447486493316e-08,2.8678211208335314e-07,4.764560328305439e-22
E2,electricity,11,logreg,null,4,E2-electricity-11-logreg-null-4,leverage,128,4.4324810801587845e-07,1.539042417944428e-05,1.6577851171535322e-08,-1.1866832618087554e-08,4.55114940633966e-07,0.0,5.758234777821659e-07,1.9993695213320282e-05,4.208945550329206e-08,6.507187351367137e-09,5.693162904307987e-07,0.0,0.028800252861639022,-5.389115633127788e-08,-7.868421343500899e-08,-5.69100261436483e-22
E2,adult,11,logreg,null,5,E2-adult-11-logreg-null-5,ks_complement,512,1.4213207300379978e-05,0.00014119714283455784,4.3878885843419376e-07,-4.795057043621917e-07,1.4692713004742166e-05,0.0,1.7377008005567746e-05,0.0001726270383275005,1.1266741200180586e-06,4.331852764807957e-08,1.7333689477919665e-05,0.0,0.10066214524633646,-1.2303160461903477e-06,-1.9334846589974197e-06,-8.470329472543003e-22
E2,adult,11,logreg,null,5,E2-adult-11-logreg-null-5,leverage,512,7.342365383978326e-06,7.29406805906071e-05,6.751497918789532e-07,2.3066875240566172e-07,7.111696631572663e-06,0.0,1.1020271301233899e-05,0.00010947781089172621,3.6962062295651315e-07,-3.404227555953126e-07,1.1360694056829212e-05,0.0,0.10066214524633646,-1.322785216363228e-07,-3.5456273956192505e-06,4.235164736271502e-22
E2,electricity,11,logreg,null,5,E2-electricity-11-logreg-null-5,ks_complement,128,1.056484452041017e-06,1.1879992004788207e-05,5.822297727584872e-08,-8.327787708495827e-09,1.0648122397495128e-06,0.0,1.0853419736826862e-06,1.2204490037597611e-05,3.873229326480379e-08,-3.104168542972172e-08,1.1163836591124082e-06,0.0,0.08892972752971577,6.30453707988087e-08,-9.190289244047596e-08,-1.9322939109238726e-21
E2,electricity,11,logreg,null,5,E2-electricity-11-logreg-null-5,leverage,128,2.8285852631050415e-07,3.1806970983464138e-06,4.309889304938757e-08,2.7114917498646465e-08,2.557436088118577e-07,0.0,2.936129693588751e-07,3.3016290223172523e-06,4.455315371714317e-08,2.7949166007694375e-08,2.6566380335118075e-07,0.0,0.08892972752971577,6.640318118088834e-09,-1.7394761166459313e-08,-4.863822001811803e-22
E2,adult,11,logreg,null,6,E2-adult-11-logreg-null-6,ks_complement,512,1.294652139234339e-05,0.00020592981136786456,5.923475999466811e-07,-2.3126398621309944e-07,1.3177785378556488e-05,0.11249999999999998,9.712747675177822e-06,0.00015449279663616244,7.096101310091876e-07,1.0940096139794535e-07,9.603346713779876e-06,0.12499999999999997,0.06286861191367896,3.4068802527202095e-06,-1.7310653555464509e-07,3.917527381051139e-21
E2,adult,11,logreg,null,6,E2-adult-11-logreg-null-6,leverage,512,6.518063394297535e-06,0.0001036775458514511,6.593404233274529e-07,2.687588919294474e-07,6.2493045023680875e-06,0.11249999999999998,5.6958792928518735e-06,9.059973044533791e-05,5.57571472491621e-07,2.1501761780093759e-07,5.480861675050935e-06,0.07499999999999998,0.06286861191367896,5.930820279048397e-07,2.2910207354082043e-07,1.376428539288238e-21
E2,electricity,11,logreg,null,6,E2-electricity-11-logreg-null-6,ks_complement,128,4.185070974136819e-07,1.4479408316035847e-05,3.2333551548580964e-08,6.58864849090757e-09,4.119184489227743e-07,0.0,5.794517859399944e-07,2.0047734100404024e-05,1.7818549911086853e-08,-1.962366582417365e-08,5.99075451764168e-07,0.0,0.028903604918039925,-4.469709421333686e-08,-1.1624759431297606e-07,3.970466940254533e-22
E2,electricity,11,logreg,null,6,E2-electricity-11-logreg-null-6,leverage,128,1.183587034262688e-07,4.094946072017345e-06,1.7067685754949765e-08,1.0314951243528496e-08,1.080437521827403e-07,0.0,1.0703849087066997e-07,3.7032920694215155e-06,2.0097266576841042e-09,-4.992190956514953e-09,1.1203068182718491e-07,0.0,0.028903604918039925,2.8676190760094398e-08,-1.7355978204495362e-08,-2.0183206946293875e-22
E2,adult,11,logreg,null,7,E2-adult-11-logreg-null-7,ks_complement,512,4.6604263213639205e-06,0.00010870523696380566,1.8200917489735954e-07,-1.1655196820041116e-07,4.776978289564331e-06,0.062499999999999986,6.914329984194436e-06,0.00016127792342350184,5.321759364998057e-07,1.0669899998683033e-07,6.807630984207606e-06,0.09999999999999998,0.04287214168822105,-4.1407755676460096e-07,-1.8398261060659159e-06,1.2705494208814505e-21
E2,adult,11,logreg,null,7,E2-adult-11-logreg-null-7,leverage,512,2.774367530585248e-06,6.471259473719024e-05,1.566909201751522e-07,-1.7820853852187494e-08,2.7921883844374353e-06,0.11249999999999998,2.637744201161785e-06,6.152583233056664e-05,1.3741734775683612e-07,-2.9271109136827157e-08,2.6670153102986125e-06,0.11249999999999998,0.04287214168822105,4.5702919232328997e-07,-3.204058628998265e-07,-4.235164736271502e-22
E2,electricity,11,logreg,null,7,E2-electricity-11-logreg-null-7,ks_complement,128,6.061049555152586e-07,1.4038563034978581e-05,4.5550886734935024e-08,8.180615482913447e-09,5.979243400323452e-07,0.024999999999999994,5.856117919296702e-07,1.3563901730588094e-05,4.794737863151191e-08,1.2103084411634699e-08,5.735087075180354e-07,0.012499999999999997,0.04317428742564914,1.0681304030009789e-07,-8.631987671450929e-08,-1.7205356741102976e-22
E2,electricity,11,logreg,null,7,E2-electricity-11-logreg-null-7,leverage,128,1.5980707223649337e-07,3.701440875236185e-06,1.37848812331443e-08,4.050068499587697e-09,1.5575700373690564e-07,0.0,1.3198132653934795e-07,3.056942787223397e-06,1.222435316512199e-08,4.240554940173593e-09,1.2774077159917435e-07,0.0,0.04317428742564914,1.212182453181731e-08,1.5703921165328355e-08,-2.514629062161204e-22
E2,adult,11,logreg,null,8,E2-adult-11-logreg-null-8,ks_complement,512,1.6804902932572844e-06,2.0275707113694345e-05,1.199672516963549e-07,1.5932382258959594e-08,1.664557910998325e-06,0.0,1.9257007229554815e-06,2.3234257290230586e-05,1.345964733800723e-07,1.5189523408378363e-08,1.910511199547103e-06,0.0,0.08288195740025611,-2.0528129968373569e-07,-3.9929130014460766e-08,-5.558653716356346e-22
E2,adult,11,logreg,null,8,E2-adult-11-logreg-null-8,leverage,512,1.0033037111613786e-06,1.210521255327252e-05,4.8021914137538646e-08,-1.5663538997383994e-08,1.0189672501587622e-06,0.0,8.673932011753762e-07,1.0465404394185988e-05,5.6655475063742395e-08,2.6062933229668016e-09,8.647869078524095e-07,0.0,0.08288195740025611,3.917178303964201e-08,9.673872694635938e-08,1.0190865146653301e-21
E2,electricity,11,logreg,null,8,E2-electricity-11-logreg-null-8,ks_complement,128,8.423356648668273e-07,1.8287344023067134e-05,6.414418433127778e-08,1.2264752295574474e-08,8.300709125712528e-07,0.0,8.73399371366197e-07,1.8961745821636797e-05,5.257320635779479e-08,-2.1485379760986955e-09,8.755479093422957e-07,0.0,0.04606112641640739,-1.3754602133351136e-07,1.0648231483414246e-07,-8.07328277851755e-22
E2,electricity,11,logreg,null,8,E2-electricity-11-logreg-null-8,leverage,128,2.922936030097719e-07,6.345776270587561e-06,3.983452365028194e-08,2.300391835964928e-08,2.692896846501226e-07,0.0,2.078238661935146e-07,4.51191454405001e-06,1.6453095961017617e-08,3.695044612184485e-09,2.0412882158133012e-07,0.0,0.04606112641640739,-6.620648517525968e-09,9.109038533378241e-08,8.470329472543003e-22
E2,adult,11,logreg,null,9,E2-adult-11-logreg-null-9,ks_complement,512,1.59715505337711e-05,0.00028753641915333603,6.186284802357141e-07,-4.0489965666664516e-07,1.6376450190437748e-05,0.0,1.7417425613794513e-05,0.00031356656207364353,1.3616699978822104e-06,2.912862901547236e-07,1.712613932363979e-05,0.0,0.055546182917628494,-6.055580766383811e-07,-8.403170033850218e-07,-8.470329472543003e-21
E2,adult,11,logreg,null,9,E2-adult-11-logreg-null-9,leverage,512,8.245867817689224e-06,0.00014845066545647842,6.962918645530784e-07,1.9298680101066856e-07,8.052881016678557e-06,0.0,8.213210089029524e-06,0.00014786272715101232,4.5363540806686626e-07,-6.366957066397765e-08,8.276879659693503e-06,0.0,0.055546182917628494,9.954555133544608e-07,-9.62797784694758e-07,-3.3881317890172014e-21
E2,electricity,11,logreg,null,9,E2-electricity-11-logreg-null-9,ks_complement,128,7.894416049480737e-07,2.129974975213694e-05,4.167007651148442e-08,-8.181358717621534e-09,7.976229636656952e-07,0.03749999999999999,8.689195521198349e-07,2.344412670790104e-05,3.38180952819624e-08,-2.185533517389577e-08,8.907748872937307e-07,0.03749999999999999,0.03706342159578055,-6.508196640698798e-08,-1.4395980764772878e-08,-3.5734202462290796e-22
