arm,dataset,split,model,scenario,instance,unit_id,method,budget,mse_crn,nmse_crn,bias2_plugin_crn,bias2_corrected_crn,variance_crn,top5_mismatch_crn,mse_independent,nmse_independent,bias2_plugin_independent,bias2_corrected_independent,variance_independent,top5_mismatch_independent,normalizer,mse_difference_marginal,mse_difference_cross,mse_identity_residual
E1,electricity,11,logreg,null,1,E1-electricity-11-logreg-null-1,ks_complement,192,0.0,0.0,0.0,0.0,0.0,0.0,8.620092720536811e-10,2.392102604228406e-08,2.041532634045469e-11,-6.732865456746162e-12,8.687421375104272e-10,0.35624999999999996,0.036035631186135085,3.5858865638082e-11,-8.978681376917632e-10,1.0339757656912846e-25
E1,electricity,11,logreg,null,1,E1-electricity-11-logreg-null-1,leverage,128,0.0,0.0,0.0,0.0,0.0,0.0,4.130152474353819e-10,1.1461301879299173e-08,9.910270648553226e-12,-3.0931156994089887e-12,4.161083631347909e-10,0.40625,0.036035631186135085,-4.3901767769882474e-11,-3.691134796654994e-10,0.0
E1,electricity,11,logreg,null,1,E1-electricity-11-logreg-null-1,leverage,192,0.0,0.0,0.0,0.0,0.0,0.0,7.085271657515636e-11,1.9661849742323188e-09,4.466414692653132e-12,2.324921083540125e-12,6.852779549161623e-11,0.38125,0.036035631186135085,-1.508777262315868e-11,-5.576494395199767e-11,-1.2924697071141057e-26
E1,electricity,11,logreg,null,1,E1-electricity-11-logreg-null-1,poly3,128,0.0,0.0,0.0,0.0,0.0,0.0,2.2263027753941145e-06,6.178059609652951e-05,3.234889950921462e-08,-3.842380616449181e-08,2.264726581558606e-06,0.38749999999999996,0.036035631186135085,5.695773577745064e-07,-2.7958801331686206e-06,-4.235164736271502e-22
E1,electricity,11,logreg,null,1,E1-electricity-11-logreg-null-1,poly3,192,0.0,0.0,0.0,0.0,0.0,0.0,4.389164160219484e-07,1.2180067382608355e-05,2.391601258811498e-08,1.0528902799926806e-08,4.283875132220216e-07,0.33125,0.036035631186135085,-1.3245301824089356e-07,-3.0646339778105484e-07,0.0
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,ks_iid,512,0.0,0.0,0.0,0.0,0.0,0.0,0.004497406985037361,0.014127288148609191,7.132048822331581e-05,-7.145649554487922e-05,0.004568863480582241,0.6,0.3183489242753305,5.025878521056168e-06,-0.004502432863558418,8.673617379884035e-19
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,ks_iid,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0020382467069033705,0.006402555659778362,5.634473900671446e-05,-7.587582538338965e-06,0.0020458342894417096,0.5875,0.3183489242753305,2.7405149772550237e-05,-0.002065651856675921,4.336808689942018e-19
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,ks_complement,512,0.0,0.0,0.0,0.0,0.0,0.0,1.5114348560081432e-05,4.747730369903647e-05,4.1507325160127535e-07,-5.909691964001999e-08,1.517344547972145e-05,0.65625,0.3183489242753305,-5.513635925555787e-07,-1.4562984967525855e-05,1.6940658945086007e-21
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,ks_complement,1024,0.0,0.0,0.0,0.0,0.0,0.0,6.94614052871836e-06,2.1819268101910876e-05,2.9650959408426623e-07,8.200537038639225e-08,6.864135158331967e-06,0.60625,0.3183489242753305,5.588438177460164e-07,-7.504984346464376e-06,0.0
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,leverage,512,0.0,0.0,0.0,0.0,0.0,0.0,6.3386395122996726e-06,1.99109814073616e-05,3.6911155678578387e-07,1.7654613886598102e-07,6.162093373433691e-06,0.61875,0.3183489242753305,-6.815386270302445e-08,-6.270485649596648e-06,0.0
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,leverage,1024,0.0,0.0,0.0,0.0,0.0,0.0,2.506885441176174e-06,7.874647124637504e-06,5.9524458537630305e-08,-1.942266993458077e-08,2.5263081111107544e-06,0.6625000000000001,0.3183489242753305,1.6629323906943652e-07,-2.67317868024561e-06,-4.235164736271502e-22
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,poly3,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0003755969756456893,0.0011798280031907588,9.44736208126736e-06,-2.3639157756494766e-06,0.00037796089142133876,0.5375000000000001,0.3183489242753305,-0.00014503503072825995,-0.0002305619449174293,-5.421010862427522e-20
E1,adult,11,logreg,null,2,E1-adult-11-logreg-null-2,poly3,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.00026378154343139964,0.000828592538931474,8.877712755334906e-06,6.550085399779811e-07,0.0002631265348914216,0.625,0.3183489242753305,6.486935828579568e-05,-0.00032865090171719526,-5.421010862427522e-20
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,ks_iid,128,0.0,0.0,0.0,0.0,0.0,0.0,1.9827553915304373e-05,0.00037687138360033556,8.493879476216252e-07,2.3718904543831064e-07,1.9590364869866065e-05,0.3375,0.05261092982408845,1.3525882373157199e-06,-2.1180142152620093e-05,0.0
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,ks_iid,192,0.0,0.0,0.0,0.0,0.0,0.0,1.0966285861117892e-05,0.00020844120979775699,2.0736258464218253e-07,-1.3969945653445315e-07,1.1105985317652342e-05,0.35624999999999996,0.05261092982408845,-3.511427803800728e-08,-1.0931171583079882e-05,-3.3881317890172014e-21
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,ks_complement,128,0.0,0.0,0.0,0.0,0.0,0.0,4.51719587969002e-07,8.58604076148028e-06,1.4044407524459149e-08,-7.414668342933065e-11,4.5179373465243135e-07,0.38125,0.05261092982408845,9.095480445618364e-08,-5.426743924251856e-07,0.0
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,ks_complement,192,0.0,0.0,0.0,0.0,0.0,0.0,3.405310332712531e-07,6.472629060346649e-06,2.809343893895456e-09,-8.084904150535438e-09,3.486159374217886e-07,0.35625,0.05261092982408845,-5.727853493613497e-09,-3.348031797776396e-07,0.0
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,leverage,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0945830772011308e-07,2.080524105658298e-06,4.834559118897757e-09,1.4595994866004885e-09,1.0799870823351258e-07,0.38125,0.05261092982408845,1.2737910155745618e-09,-1.1073209873568763e-07,-1.3234889800848443e-23
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,leverage,192,0.0,0.0,0.0,0.0,0.0,0.0,2.509421274838114e-08,4.769771762690173e-07,5.496441614881456e-10,-2.4211611550840263e-10,2.5336328863889543e-08,0.34375,0.05261092982408845,-2.0515400399109556e-09,-2.3042672708470187e-08,3.308722450212111e-24
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,poly3,128,0.0,0.0,0.0,0.0,0.0,0.0,4.5632015342351106e-06,8.673485812725177e-05,3.471047743431717e-07,2.1110165305633494e-07,4.352099881178776e-06,0.36875,0.05261092982408845,1.0139520763497956e-06,-5.577153610584906e-06,0.0
E1,electricity,11,logreg,null,2,E1-electricity-11-logreg-null-2,poly3,192,0.0,0.0,0.0,0.0,0.0,0.0,7.956254482591226e-07,1.5122816702145365e-05,1.520393424015518e-08,-9.970953308843772e-09,8.055964015679664e-07,0.3875,0.05261092982408845,-7.184357090578465e-08,-7.23781877353338e-07,1.0587911840678754e-22
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,ks_iid,512,0.0,0.0,0.0,0.0,0.0,0.0,1.0630274585730751e-07,8.574565846527237e-06,1.6950951804799082e-09,-1.6793451639338859e-09,1.0798209102124141e-07,0.58125,0.012397449358950449,1.3916526546736539e-09,-1.0769439851198116e-07,0.0
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,ks_iid,1024,0.0,0.0,0.0,0.0,0.0,0.0,4.090261572182569e-08,3.29927669293488e-06,6.684429398271079e-10,-6.294336015276851e-10,4.1532049323353375e-08,0.575,0.012397449358950449,-2.3497541992145057e-09,-3.855286152261119e-08,6.617444900424222e-24
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,ks_complement,512,0.0,0.0,0.0,0.0,0.0,0.0,6.966515955343169e-09,5.619313903721358e-07,9.500218151730394e-11,-1.266595531222401e-10,7.093175508465409e-09,0.64375,0.012397449358950449,3.8839818056441483e-11,-7.005355773399612e-09,8.271806125530277e-25
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,ks_complement,1024,0.0,0.0,0.0,0.0,0.0,0.0,3.682299876465435e-09,2.970207636949907e-07,1.660566341752098e-10,5.2629432811008985e-11,3.6296704436544263e-09,0.6312500000000001,0.012397449358950449,-5.010742657781849e-10,-3.181225610687251e-09,8.271806125530277e-25
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,leverage,512,0.0,0.0,0.0,0.0,0.0,0.0,3.588410026156804e-09,2.8944744376520637e-07,6.539269800578369e-11,-4.825302225715246e-11,3.6366630484139567e-09,0.625,0.012397449358950449,9.924561694772588e-11,-3.6876556431045297e-09,0.0
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,leverage,1024,0.0,0.0,0.0,0.0,0.0,0.0,1.4770484393618608e-09,1.191413166205428e-07,5.380816955774956e-11,7.897193112455658e-12,1.469151246249405e-09,0.6187499999999999,0.012397449358950449,1.686026359380986e-11,-1.4939087029556705e-09,-2.0679515313825692e-25
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,poly3,512,0.0,0.0,0.0,0.0,0.0,0.0,2.4120462080981884e-08,1.9455987584710642e-06,1.0018387292203623e-09,2.560766856151519e-10,2.386438539536673e-08,0.6125,0.012397449358950449,-2.0721870699190298e-11,-2.4099740210282686e-08,-6.617444900424222e-24
E1,adult,11,logreg,null,3,E1-adult-11-logreg-null-3,poly3,1024,0.0,0.0,0.0,0.0,0.0,0.0,1.2836163687123115e-08,1.0353874668466326e-06,6.828317104491024e-10,2.907887434596182e-10,1.2545374943663494e-08,0.6375,0.012397449358950449,-2.7546969682518815e-09,-1.0081466718871233e-08,0.0
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,ks_iid,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0007174849475329367,0.0019389202278034222,4.612080801587629e-05,2.44639002895195e-05,0.0006930210472434171,0.35624999999999996,0.3700435620013961,-2.292936424119671e-06,-0.0007151920111088169,-1.0842021724855044e-19
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,ks_iid,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0004267799494134956,0.0011533235360324562,1.5217329025671102e-05,1.941115464773536e-06,0.0004248388339487221,0.35,0.3700435620013961,-3.827123767101731e-05,-0.0003885087117424783,0.0
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,ks_complement,128,0.0,0.0,0.0,0.0,0.0,0.0,4.691033481039544e-05,0.00012676976342103867,8.257936368137954e-07,-6.608044655598063e-07,4.757113927595525e-05,0.32499999999999996,0.3700435620013961,-5.04555148696066e-06,-4.186478332343479e-05,6.776263578034403e-21
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,ks_complement,192,0.0,0.0,0.0,0.0,0.0,0.0,2.2373983061730724e-05,6.046310585899698e-05,1.4875723578407022e-06,8.138171738442497e-07,2.156016588788648e-05,0.38125,0.3700435620013961,1.709076657148524e-06,-2.408305971887925e-05,0.0
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,leverage,128,0.0,0.0,0.0,0.0,0.0,0.0,9.497326979743834e-06,2.5665429573688957e-05,8.137584411045401e-08,-2.223645151035259e-07,9.719691494847358e-06,0.36875,0.3700435620013961,1.7177664375119584e-06,-1.121509341725579e-05,-1.6940658945086007e-21
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,leverage,192,0.0,0.0,0.0,0.0,0.0,0.0,2.3040500097346977e-06,6.22642911897493e-06,1.1597382939771044e-07,4.539072680619472e-08,2.258659282928503e-06,0.4125,0.3700435620013961,2.7811585741278426e-07,-2.5821658671474815e-06,-4.235164736271502e-22
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,poly3,128,0.0,0.0,0.0,0.0,0.0,0.0,0.00012924123980375508,0.0003492595279992129,6.335932920685453e-06,2.3712456018767553e-06,0.00012686999420187832,0.35624999999999996,0.3700435620013961,-1.6657703257276998e-05,-0.00011258353654647807,-1.3552527156068805e-20
E1,electricity,11,logreg,null,3,E1-electricity-11-logreg-null-3,poly3,192,0.0,0.0,0.0,0.0,0.0,0.0,2.249457552931799e-05,6.0788993078693594e-05,1.1492209687375582e-06,4.6066114420270554e-07,2.2033914385115284e-05,0.3625,0.3700435620013961,-3.818650327601823e-06,-1.8675925201716174e-05,3.3881317890172014e-21
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,ks_iid,512,0.0001451026844639081,0.0005218807857247254,2.4785131976883985e-06,-2.1222665205767546e-06,0.0001472249509844849,0.0,0.00016894841180441992,0.0006076450633920987,5.806062213356474e-06,5.434057749350724e-07,0.00016840500602948485,0.0,0.2780379895811012,-1.1769156050623953e-05,-1.2076571289887837e-05,-1.6940658945086007e-20
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,ks_iid,1024,7.857496720807495e-05,0.00028260514804634396,4.004979527636198e-06,1.5994960540736575e-06,7.697547115400129e-05,0.0,7.721141344163666e-05,0.00027770094855730055,3.046703597334815e-06,6.542936023573362e-07,7.655711983927932e-05,0.0,0.2780379895811012,9.05121782318735e-07,4.584319841195408e-07,2.159934015498466e-20
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,ks_complement,512,2.196342302893637e-05,7.899432398438428e-05,4.1118407745402043e-07,-2.840494371099262e-07,2.2247472466046293e-05,0.0,2.379600853118202e-05,8.558545746584366e-05,6.235001641235299e-07,-1.2400010578158267e-07,2.3920008636963603e-05,0.0,0.2780379895811012,-2.4113178130686218e-06,5.787323108229758e-07,-4.7645603283054394e-21
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,ks_complement,1024,1.0986266132129097e-05,3.9513543270404424e-05,1.8199756523657807e-07,-1.6652722724382584e-07,1.1152793359372925e-05,0.0,1.122368919731836e-05,4.036746638194386e-05,2.919191045514452e-07,-6.071864037651982e-08,1.128440783769488e-05,0.0,0.2780379895811012,-6.23892151774379e-07,3.86469086585109e-07,6.670384459627615e-21
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,leverage,512,1.1833000394732481e-05,4.255893380814747e-05,3.4110572174796535e-07,-2.9600558025728744e-08,1.1862600952758211e-05,0.0,1.241499313496231e-05,4.4652146829528725e-05,3.617393827334779e-07,-2.7075254435194137e-08,1.2442068389397505e-05,0.0,0.2780379895811012,-9.554836505600573e-07,3.7349091033022316e-07,6.1409888675936775e-21
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,leverage,1024,4.755513652755307e-06,1.7103826926385418e-05,1.1546734179225395e-07,-3.421157146461874e-08,4.789725224219926e-06,0.0,5.278295817819829e-06,1.898408136878071e-05,2.6550203335646286e-07,1.03799008051193e-07,5.174496809768636e-06,0.0,0.2780379895811012,-6.222195976325445e-07,9.943743256802474e-08,-2.0117032497289633e-21
E1,adult,11,logreg,mean_shift,0,E1-adult-11-logreg-mean_shift-0,poly3,512,0.0003925042932464495,0.0014116930346022355,0.0003586207660867252,0.00035752774908157277,3.497654416487658e-05,0.0,0.00038963481601625037,0.001401372584384183,0.00035859934758350985,0.0003575982034405182,3.203661257573209e-05,0.0,0.2780379895811012,-2.2131407398691444e-06,5.082617970068204e-06,5.421010862427522e-20
