record_type,scope,dataset,model,seed,method,method_estimand,predictor,explanation_endpoint,rho,correlation_status,estimate,ci_low_95,ci_high_95,n_conditions,n_seed_clusters,bootstrap_replicates,replicate_unit
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,accuracy_drop,top5_instability,0.5862666005736934,ok,0.5862666005736934,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,accuracy_drop,top5_instability,0.4470090484689184,ok,0.4470090484689184,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,accuracy_drop,top5_instability,0.6003849966862154,ok,0.6003849966862154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,accuracy_drop,top5_instability,0.5564749820748345,ok,0.5564749820748345,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,accuracy_drop,top5_instability,0.7615384615384616,ok,0.7615384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,accuracy_drop,top5_instability,0.7651471578353518,ok,0.7651471578353518,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,accuracy_drop,top5_instability,0.8799999999999999,ok,0.8799999999999999,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,accuracy_drop,top5_instability,0.8669230769230768,ok,0.8669230769230768,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,accuracy_drop,top5_instability,0.8053846153846154,ok,0.8053846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,accuracy_drop,top5_instability,0.37613106930349494,ok,0.37613106930349494,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,accuracy_drop,top5_instability,0.9090209823855888,ok,0.9090209823855888,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,accuracy_drop,top5_instability,0.8430769230769231,ok,0.8430769230769231,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,accuracy_drop,top5_instability,0.8533487930068805,ok,0.8533487930068805,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,accuracy_drop,top5_instability,0.8493362969842044,ok,0.8493362969842044,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,accuracy_drop,top5_instability,0.6395997809381337,ok,0.6395997809381337,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,accuracy_drop,top5_instability,0.5579069285614002,ok,0.5579069285614002,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,accuracy_drop,top5_instability,0.635122150621501,ok,0.635122150621501,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,accuracy_drop,top5_instability,0.45171223043523023,ok,0.45171223043523023,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,accuracy_drop,top5_instability,0.6115067403298147,ok,0.6115067403298147,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,shap,local_attribution,dconf,top5_instability,0.8474706831127601,ok,0.8474706831127601,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,shap,local_attribution,dconf,top5_instability,0.8314737052559902,ok,0.8314737052559902,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,shap,local_attribution,dconf,top5_instability,0.7369230769230769,ok,0.7369230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,shap,local_attribution,dconf,top5_instability,0.8124639504013389,ok,0.8124639504013389,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,shap,local_attribution,dconf,top5_instability,0.7932294818785798,ok,0.7932294818785798,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,shap,local_attribution,dconf,top5_instability,0.7341285653070011,ok,0.7341285653070011,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,shap,local_attribution,dconf,top5_instability,0.9307692307692308,ok,0.9307692307692308,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,shap,local_attribution,dconf,top5_instability,0.5359754148179521,ok,0.5359754148179521,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,shap,local_attribution,dconf,top5_instability,0.9115384615384616,ok,0.9115384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,shap,local_attribution,dconf,top5_instability,0.9009425056060301,ok,0.9009425056060301,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,shap,local_attribution,dconf,top5_instability,0.9746153846153847,ok,0.9746153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,shap,local_attribution,dconf,top5_instability,0.9732641072516037,ok,0.9732641072516037,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,shap,local_attribution,dconf,top5_instability,0.9546153846153845,ok,0.9546153846153845,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,shap,local_attribution,dconf,top5_instability,0.9274583034580574,ok,0.9274583034580574,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,shap,local_attribution,dconf,top5_instability,0.949740897510998,ok,0.949740897510998,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,shap,local_attribution,dconf,top5_instability,0.8073890127199189,ok,0.8073890127199189,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,shap,local_attribution,dconf,top5_instability,0.8899155831707208,ok,0.8899155831707208,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,shap,local_attribution,dconf,top5_instability,0.8484615384615384,ok,0.8484615384615384,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,shap,local_attribution,dconf,top5_instability,0.8369230769230769,ok,0.8369230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,shap,local_attribution,dconf,top5_instability,0.808617056696787,ok,0.808617056696787,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,shap,local_attribution,dconf,top5_instability,0.3055021388122426,ok,0.3055021388122426,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,shap,local_attribution,dconf,top5_instability,0.3609080682693747,ok,0.3609080682693747,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,shap,local_attribution,dconf,top5_instability,0.034250534857994654,ok,0.034250534857994654,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,shap,local_attribution,dconf,top5_instability,0.2196960033725053,ok,0.2196960033725053,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,shap,local_attribution,dconf,top5_instability,0.4593191083234842,ok,0.4593191083234842,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,shap,local_attribution,dconf,top5_instability,0.9415384615384615,ok,0.9415384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,dconf,top5_instability,0.9015384615384615,ok,0.9015384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,dconf,top5_instability,0.9515384615384614,ok,0.9515384615384614,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,dconf,top5_instability,0.9153521262397042,ok,0.9153521262397042,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,dconf,top5_instability,0.9007692307692308,ok,0.9007692307692308,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,dconf,top5_instability,0.7815384615384615,ok,0.7815384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,dconf,top5_instability,0.8001538905467731,ok,0.8001538905467731,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,dconf,top5_instability,0.8692307692307691,ok,0.8692307692307691,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,dconf,top5_instability,0.8846153846153847,ok,0.8846153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,dconf,top5_instability,0.823076923076923,ok,0.823076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,dconf,top5_instability,0.3391724381334484,ok,0.3391724381334484,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,dconf,top5_instability,0.9440277150970102,ok,0.9440277150970102,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,dconf,top5_instability,0.936923076923077,ok,0.936923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,dconf,top5_instability,0.9324611905721465,ok,0.9324611905721465,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,dconf,top5_instability,0.9216857414033391,ok,0.9216857414033391,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,dconf,top5_instability,0.6356291351609883,ok,0.6356291351609883,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,dconf,top5_instability,0.5586764553594159,ok,0.5586764553594159,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,dconf,top5_instability,0.6251202269896665,ok,0.6251202269896665,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,dconf,top5_instability,0.45325128403126164,ok,0.45325128403126164,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,dconf,top5_instability,0.6095825529782419,ok,0.6095825529782419,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,shap,local_attribution,ece_increase,top5_instability,0.8297749720718219,ok,0.8297749720718219,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,shap,local_attribution,ece_increase,top5_instability,0.8272413078669038,ok,0.8272413078669038,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,shap,local_attribution,ece_increase,top5_instability,0.713076923076923,ok,0.713076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,shap,local_attribution,ece_increase,top5_instability,0.8047701629922351,ok,0.8047701629922351,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,shap,local_attribution,ece_increase,top5_instability,0.7362954550512134,ok,0.7362954550512134,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,shap,local_attribution,ece_increase,top5_instability,0.7295114045189068,ok,0.7295114045189068,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,shap,local_attribution,ece_increase,top5_instability,0.8984615384615385,ok,0.8984615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,shap,local_attribution,ece_increase,top5_instability,0.5748365181177463,ok,0.5748365181177463,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,shap,local_attribution,ece_increase,top5_instability,0.89,ok,0.89,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,shap,local_attribution,ece_increase,top5_instability,0.8678592197468846,ok,0.8678592197468846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,shap,local_attribution,ece_increase,top5_instability,0.816923076923077,ok,0.816923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,shap,local_attribution,ece_increase,top5_instability,0.8036160948808696,ok,0.8036160948808696,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,shap,local_attribution,ece_increase,top5_instability,0.7976923076923076,ok,0.7976923076923076,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,shap,local_attribution,ece_increase,top5_instability,0.849721134454519,ok,0.849721134454519,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,shap,local_attribution,ece_increase,top5_instability,0.8145587989601625,ok,0.8145587989601625,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,shap,local_attribution,ece_increase,top5_instability,0.6873197219817803,ok,0.6873197219817803,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,shap,local_attribution,ece_increase,top5_instability,0.7767515773522986,ok,0.7767515773522986,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,shap,local_attribution,ece_increase,top5_instability,0.7276923076923076,ok,0.7276923076923076,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,shap,local_attribution,ece_increase,top5_instability,0.7084615384615385,ok,0.7084615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,shap,local_attribution,ece_increase,top5_instability,0.6566647553669912,ok,0.6566647553669912,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,shap,local_attribution,ece_increase,top5_instability,-0.07618315300355671,ok,-0.07618315300355671,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,shap,local_attribution,ece_increase,top5_instability,-0.21200463285333207,ok,-0.21200463285333207,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,shap,local_attribution,ece_increase,top5_instability,-0.3151818881876137,ok,-0.3151818881876137,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,shap,local_attribution,ece_increase,top5_instability,-0.2146853927692727,ok,-0.2146853927692727,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,shap,local_attribution,ece_increase,top5_instability,0.03846893704551793,ok,0.03846893704551793,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,shap,local_attribution,ece_increase,top5_instability,0.9084615384615384,ok,0.9084615384615384,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,ece_increase,top5_instability,0.8761538461538461,ok,0.8761538461538461,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,ece_increase,top5_instability,0.9338461538461538,ok,0.9338461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,ece_increase,top5_instability,0.896113956289311,ok,0.896113956289311,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,ece_increase,top5_instability,0.8730769230769231,ok,0.8730769230769231,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,ece_increase,top5_instability,0.7430769230769232,ok,0.7430769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,ece_increase,top5_instability,0.8001538905467731,ok,0.8001538905467731,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,ece_increase,top5_instability,0.8746153846153846,ok,0.8746153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,ece_increase,top5_instability,0.8953846153846154,ok,0.8953846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,ece_increase,top5_instability,0.8246153846153846,ok,0.8246153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,ece_increase,top5_instability,0.2579404467076168,ok,0.2579404467076168,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,ece_increase,top5_instability,0.9228697997219754,ok,0.9228697997219754,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,ece_increase,top5_instability,0.966923076923077,ok,0.966923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,ece_increase,top5_instability,0.9463153395034702,ok,0.9463153395034702,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,ece_increase,top5_instability,0.9505485516769302,ok,0.9505485516769302,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,ece_increase,top5_instability,0.2766448838866529,ok,0.2766448838866529,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,ece_increase,top5_instability,0.4474798330461437,ok,0.4474798330461437,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,ece_increase,top5_instability,0.46201193391667045,ok,0.46201193391667045,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,ece_increase,top5_instability,0.25509813354221267,ok,0.25509813354221267,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,ece_increase,top5_instability,0.42216670493505765,ok,0.42216670493505765,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,shap,local_attribution,flip,top5_instability,0.8924586379376683,ok,0.8924586379376683,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,shap,local_attribution,flip,top5_instability,0.8595343626506147,ok,0.8595343626506147,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,shap,local_attribution,flip,top5_instability,0.7676923076923077,ok,0.7676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,shap,local_attribution,flip,top5_instability,0.8282362145900011,ok,0.8282362145900011,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,shap,local_attribution,flip,top5_instability,0.859780742967326,ok,0.859780742967326,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,shap,local_attribution,flip,top5_instability,0.7206618463417258,ok,0.7206618463417258,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,shap,local_attribution,flip,top5_instability,0.933076923076923,ok,0.933076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,shap,local_attribution,flip,top5_instability,0.5328973076258892,ok,0.5328973076258892,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,shap,local_attribution,flip,top5_instability,0.9123076923076923,ok,0.9123076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,shap,local_attribution,flip,top5_instability,0.898634369383299,ok,0.898634369383299,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,shap,local_attribution,flip,top5_instability,0.9646153846153847,ok,0.9646153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,shap,local_attribution,flip,top5_instability,0.9628774942493139,ok,0.9628774942493139,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,shap,local_attribution,flip,top5_instability,0.94,ok,0.94,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,shap,local_attribution,flip,top5_instability,0.9239800530505262,ok,0.9239800530505262,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,shap,local_attribution,flip,top5_instability,0.9505111658788089,ok,0.9505111658788089,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,shap,local_attribution,flip,top5_instability,0.8197038117699844,ok,0.8197038117699844,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,shap,local_attribution,flip,top5_instability,0.8826022630668091,ok,0.8826022630668091,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,shap,local_attribution,flip,top5_instability,0.8330769230769232,ok,0.8330769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,shap,local_attribution,flip,top5_instability,0.8392307692307692,ok,0.8392307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,shap,local_attribution,flip,top5_instability,0.7836122476172004,ok,0.7836122476172004,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,shap,local_attribution,flip,top5_instability,0.2893420760539124,ok,0.2893420760539124,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,shap,local_attribution,flip,top5_instability,0.32974223294973787,ok,0.32974223294973787,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,shap,local_attribution,flip,top5_instability,-0.0076967494062909324,ok,-0.0076967494062909324,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,shap,local_attribution,flip,top5_instability,0.20088713486103943,ok,0.20088713486103943,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,shap,local_attribution,flip,top5_instability,0.43623774609617344,ok,0.43623774609617344,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,shap,local_attribution,flip,top5_instability,0.883846153846154,ok,0.883846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,flip,top5_instability,0.8330127588520218,ok,0.8330127588520218,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,flip,top5_instability,0.85,ok,0.85,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,flip,top5_instability,0.871489098752808,ok,0.871489098752808,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,flip,top5_instability,0.7853846153846153,ok,0.7853846153846153,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,flip,top5_instability,0.7615384615384616,ok,0.7615384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,flip,top5_instability,0.7697634302808138,ok,0.7697634302808138,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,flip,top5_instability,0.8799999999999999,ok,0.8799999999999999,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,flip,top5_instability,0.8723076923076923,ok,0.8723076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,flip,top5_instability,0.816923076923077,ok,0.816923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,flip,top5_instability,0.3068336358596576,ok,0.3068336358596576,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,flip,top5_instability,0.9509521237652034,ok,0.9509521237652034,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,flip,top5_instability,0.9061538461538461,ok,0.9061538461538461,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,flip,top5_instability,0.9039832177688701,ok,0.9039832177688701,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,flip,top5_instability,0.910910292234532,ok,0.910910292234532,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,flip,top5_instability,0.6244709965897604,ok,0.6244709965897604,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,flip,top5_instability,0.5378992318129914,ok,0.5378992318129914,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,flip,top5_instability,0.6097326521714592,ok,0.6097326521714592,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,flip,top5_instability,0.4390150382679708,ok,0.4390150382679708,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,flip,top5_instability,0.6057341782750965,ok,0.6057341782750965,,,25,1,0,single_seed_block
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,accuracy_drop,cosine_instability,0.9066102164651668,cluster_mean_of_defined_block_correlations,0.9066102164651668,0.8949511286144403,0.9183755469058285,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,accuracy_drop,cosine_instability,0.9325208973010429,cluster_mean_of_defined_block_correlations,0.9325208973010429,0.9078825573457647,0.9483019806018088,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,accuracy_drop,cosine_instability,0.867439715619218,cluster_mean_of_defined_block_correlations,0.867439715619218,0.8443372873938483,0.8954610508946554,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,accuracy_drop,cosine_instability,0.9198700364752396,cluster_mean_of_defined_block_correlations,0.9198700364752396,0.9128174300776625,0.9270118328019779,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,dconf,cosine_instability,0.9261538461538462,cluster_mean_of_defined_block_correlations,0.9261538461538462,0.9194354700854699,0.9325982905982905,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,dconf,cosine_instability,0.9392820512820512,cluster_mean_of_defined_block_correlations,0.9392820512820512,0.9297435897435896,0.9483076923076922,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,dconf,cosine_instability,0.916974358974359,cluster_mean_of_defined_block_correlations,0.916974358974359,0.9006666666666666,0.9303076923076923,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,dconf,cosine_instability,0.9222051282051282,cluster_mean_of_defined_block_correlations,0.9222051282051282,0.9151794871794872,0.9308205128205127,25,5,10000,seed_cluster
summary,fixed_dataset_macro,all_fixed_strata,all_models_fixed_average,,lime,local_attribution,ece_increase,cosine_instability,0.8061367521367521,cluster_mean_of_defined_block_correlations,0.8061367521367521,0.7961709401709403,0.8170598290598289,25,15,10000,seed_cluster_within_fixed_dataset_stratum
summary,per_dataset,adult,all_models_fixed_average,,lime,local_attribution,ece_increase,cosine_instability,0.8886666666666667,cluster_mean_of_defined_block_correlations,0.8886666666666667,0.8794730769230771,0.899076923076923,25,5,10000,seed_cluster
summary,per_dataset,bank-marketing,all_models_fixed_average,,lime,local_attribution,ece_increase,cosine_instability,0.6813846153846154,cluster_mean_of_defined_block_correlations,0.6813846153846154,0.6549230769230769,0.7096410256410256,25,5,10000,seed_cluster
summary,per_dataset,electricity,all_models_fixed_average,,lime,local_attribution,ece_increase,cosine_instability,0.8483589743589743,cluster_mean_of_defined_block_correlations,0.8483589743589743,0.8374358974358973,0.8602051282051282,25,5,10000,seed_cluster
